Date,JNJ,UNH
2010-07-02,37.12925338745117,22.019472122192383
2010-07-06,37.12925338745117,22.478540420532227
2010-07-07,38.09077835083008,22.719745635986328
2010-07-08,38.57469177246094,23.093217849731445
2010-07-09,38.04679870605469,23.318859100341797
2010-07-12,37.839393615722656,23.373315811157227
2010-07-13,38.021644592285156,23.45113182067871
2010-07-14,38.09706497192383,23.591184616088867
2010-07-15,37.87083053588867,24.026906967163086
2010-07-16,37.35549545288086,23.606746673583984
2010-07-19,37.437191009521484,23.9802188873291
2010-07-20,36.81501388549805,23.987998962402344
2010-07-21,35.8974609375,23.886850357055664
2010-07-22,35.83462142944336,24.120271682739258
2010-07-23,36.21798324584961,24.05802345275879
2010-07-26,36.287105560302734,24.485965728759766
2010-07-27,36.51334762573242,23.9490909576416
2010-07-28,36.34366989135742,23.598955154418945
2010-07-29,36.34366989135742,23.684545516967773
2010-07-30,36.5070686340332,23.69232749938965
2010-08-02,36.902992248535156,24.46261978149414
2010-08-03,37.29892349243164,25.22513198852539
2010-08-04,37.54403305053711,25.606388092041016
2010-08-05,37.55659866333008,26.003204345703125
2010-08-06,37.68227767944336,26.026546478271484
2010-08-09,37.73884201049805,26.057676315307617
2010-08-10,37.34919738769531,25.93317985534668
2010-08-11,36.76474380493164,24.89055824279785
2010-08-12,36.77730178833008,24.999500274658203
2010-08-13,36.54477310180664,24.92168617248535
2010-08-16,36.456783294677734,24.820533752441406
2010-08-17,37.21722412109375,25.170669555664062
2010-08-18,37.29892349243164,25.318500518798828
2010-08-19,36.902992248535156,24.734939575195312
2010-08-20,36.91556930541992,24.594894409179688
2010-08-23,36.99727249145508,24.50930404663086
2010-08-24,36.456783294677734,24.151395797729492
2010-08-25,36.43793869018555,24.867218017578125
2010-08-26,36.32481384277344,24.78163719177246
2010-08-27,36.5405158996582,25.186233520507812
2010-08-30,36.350181579589844,24.828317642211914
2010-08-31,36.17256164550781,24.680484771728516
2010-09-01,36.97823715209961,25.35740089416504
2010-09-02,37.18122863769531,25.56749153137207
2010-09-03,37.38423156738281,26.384458541870117
2010-09-07,37.23833084106445,26.283313751220703
2010-09-08,37.333473205566406,26.3377742767334
2010-09-09,37.948829650878906,26.470048904418945
2010-09-10,38.05033874511719,26.934715270996094
2010-09-13,38.266029357910156,27.114330291748047
2010-09-14,38.43096160888672,27.0284366607666
2010-09-15,38.729122161865234,26.762901306152344
2010-09-16,38.88138198852539,26.739484786987305
2010-09-17,39.05901336669922,26.653575897216797
2010-09-20,39.38890075683594,27.2783260345459
2010-09-21,39.29372787475586,27.536039352416992
2010-09-22,39.3127555847168,27.864032745361328
2010-09-23,39.211246490478516,27.67660903930664
2010-09-24,39.42061233520508,27.9030818939209
2010-09-27,39.350830078125,27.606334686279297
2010-09-28,39.60457992553711,27.364233016967773
2010-09-29,39.52845764160156,27.489198684692383
2010-09-30,39.306427001953125,27.418901443481445
2010-10-01,39.17321014404297,27.668790817260742
2010-10-04,39.12245178222656,26.973766326904297
2010-10-05,39.83930587768555,27.38766098022461
2010-10-06,40.09941482543945,26.51300048828125
2010-10-07,40.10575866699219,26.817567825317383
2010-10-08,40.11207962036133,26.825382232666016
2010-10-11,40.156494140625,27.059661865234375
2010-10-12,40.15016174316406,27.348615646362305
2010-10-13,40.334110260009766,27.582887649536133
2010-10-14,40.435630798339844,27.942136764526367
2010-10-15,40.32777404785156,28.098318099975586
2010-10-18,40.511741638183594,28.309179306030273
2010-10-19,40.15016174316406,27.567270278930664
2010-10-20,40.3468132019043,28.684024810791016
2010-10-21,40.594200134277344,28.496599197387695
2010-10-22,40.48002624511719,29.09792137145996
2010-10-25,40.58788299560547,29.33222007751465
2010-10-26,40.499080657958984,29.34001350402832
2010-10-27,40.32777404785156,28.05926513671875
2010-10-28,40.32143020629883,28.309179306030273
2010-10-29,40.435630798339844,28.152986526489258
2010-11-01,40.403907775878906,28.19984245300293
2010-11-02,40.524444580078125,28.894882202148438
2010-11-03,40.72111129760742,28.629352569580078
2010-11-04,41.08270263671875,28.738689422607422
2010-11-05,41.01290512084961,28.785547256469727
2010-11-08,40.8099250793457,28.988595962524414
2010-11-09,40.797210693359375,28.87925910949707
2010-11-10,40.56884002685547,29.019824981689453
2010-11-11,40.54981231689453,29.261924743652344
2010-11-12,40.39121627807617,28.637165069580078
2010-11-15,40.689369201660156,27.70003890991211
2010-11-16,40.054988861083984,27.3408145904541
2010-11-17,40.004241943359375,27.59070587158203
2010-11-18,40.49272155761719,27.824989318847656
2010-11-19,40.49272155761719,28.113941192626953
2010-11-22,40.359500885009766,28.473173141479492
2010-11-23,39.88370132446289,28.152986526489258
2010-11-24,40.15016174316406,28.25450897216797
2010-11-26,39.862220764160156,28.020227432250977
2010-11-29,39.61268615722656,28.574697494506836
2010-11-30,39.38234329223633,28.520023345947266
2010-12-01,39.93901062011719,29.41810417175293
2010-12-02,40.054176330566406,29.714866638183594
2010-12-03,40.02857971191406,29.632612228393555
2010-12-06,39.79824447631836,29.21733283996582
2010-12-07,39.86861801147461,28.80990982055664
2010-12-08,39.95819854736328,28.86475372314453
2010-12-09,39.70866775512695,28.715890884399414
2010-12-10,39.61268615722656,28.731557846069336
2010-12-13,39.58068084716797,28.911773681640625
2010-12-14,40.162960052490234,28.598356246948242
2010-12-15,40.03498077392578,27.775672912597656
2010-12-16,39.92621612548828,27.901029586791992
2010-12-17,40.01578903198242,27.46227264404297
2010-12-20,39.98379135131836,27.564117431640625
2010-12-21,39.8878059387207,27.68164825439453
2010-12-22,39.68307113647461,28.081239700317383
2010-12-23,39.830238342285156,28.02639389038086
2010-12-27,39.625492095947266,27.846195220947266
2010-12-28,39.70225524902344,27.98721694946289
2010-12-29,39.753456115722656,28.136070251464844
2010-12-30,39.63187789916992,28.15958023071289
2010-12-31,39.574283599853516,28.292800903320312
2011-01-03,40.19493865966797,29.091989517211914
2011-01-04,40.534061431884766,29.358369827270508
2011-01-05,40.50846481323242,29.452381134033203
2011-01-06,40.444496154785156,30.06353187561035
2011-01-07,40.054176330566406,30.126218795776367
2011-01-10,39.772640228271484,30.126218795776367
2011-01-11,39.843021392822266,30.619831085205078
2011-01-12,39.99018478393555,30.447450637817383
2011-01-13,40.252525329589844,31.02726936340332
2011-01-14,40.02218246459961,31.943979263305664
2011-01-18,39.7342529296875,32.030155181884766
2011-01-19,40.02857971191406,31.779434204101562
2011-01-20,40.22053909301758,31.583545684814453
2011-01-21,40.09255599975586,31.66190528869629
2011-01-24,39.81103515625,31.191801071166992
2011-01-25,39.08161926269531,31.826444625854492
2011-01-26,38.77448654174805,31.536556243896484
2011-01-27,38.825687408447266,33.13491439819336
2011-01-28,38.39699172973633,32.06934356689453
2011-01-31,38.24341583251953,32.16335678100586
2011-02-01,38.793678283691406,32.96254348754883
2011-02-02,38.78728103637695,32.868526458740234
2011-02-03,38.90245819091797,33.72256851196289
2011-02-04,38.92804718017578,33.29163360595703
2011-02-07,38.94725799560547,32.75883483886719
2011-02-08,38.992034912109375,32.884193420410156
2011-02-09,38.953636169433594,32.96254348754883
2011-02-10,38.98564529418945,33.2446174621582
2011-02-11,38.83846664428711,33.20542526245117
2011-02-14,38.83846664428711,33.26811599731445
2011-02-15,38.78728103637695,32.93119430541992
2011-02-16,38.72330093383789,33.299461364746094
2011-02-17,38.89605712890625,33.36997985839844
2011-02-18,39.100807189941406,33.56584930419922
2011-02-22,38.80647659301758,33.659873962402344
2011-02-23,38.64011764526367,33.62071228027344
2011-02-24,38.550537109375,33.49533462524414
2011-02-25,38.505348205566406,33.31513214111328
2011-02-28,39.667484283447266,33.36213684082031
2011-03-01,39.18971633911133,33.260276794433594
2011-03-02,39.260746002197266,34.12999725341797
2011-03-03,39.415687561035156,35.19470977783203
2011-03-04,39.422142028808594,34.92753982543945
2011-03-07,38.996036529541016,34.22821807861328
2011-03-08,39.196170806884766,34.44038009643555
2011-03-09,38.996036529541016,34.9589729309082
2011-03-10,38.48597717285156,34.408935546875
2011-03-11,38.537635803222656,34.25178146362305
2011-03-14,38.176082611083984,33.913902282714844
2011-03-15,37.75640869140625,33.623165130615234
2011-03-16,37.226993560791016,32.892391204833984
2011-03-17,37.53045654296875,33.214561462402344
2011-03-18,37.81452941894531,33.47385787963867
2011-03-21,37.98238754272461,33.93748092651367
2011-03-22,37.95655822753906,33.583885192871094
2011-03-23,37.911354064941406,33.59173583984375
2011-03-24,38.11151123046875,34.416786193847656
2011-03-25,38.0792350769043,34.37749099731445
2011-03-28,38.24708938598633,34.4718017578125
2011-03-29,38.23417663574219,34.95112609863281
2011-03-30,38.337486267089844,35.67403030395508
2011-03-31,38.25354766845703,35.51686096191406
2011-04-01,38.40851593017578,35.839046478271484
2011-04-04,38.834625244140625,35.831172943115234
2011-04-05,38.608646392822266,35.430442810058594
2011-04-06,38.518253326416016,35.328277587890625
2011-04-07,38.40204620361328,34.911827087402344
2011-04-08,38.38914489746094,34.87255096435547
2011-04-11,38.64738845825195,34.825382232666016
2011-04-12,38.699039459228516,35.210418701171875
2011-04-13,38.479530334472656,34.8332633972168
2011-04-14,38.75069046020508,35.21827697753906
2011-04-15,39.099327087402344,35.343990325927734
2011-04-18,39.034759521484375,34.2203369140625
2011-04-19,40.47452163696289,34.542510986328125
2011-04-20,41.57208251953125,34.76253890991211
2011-04-21,41.36548614501953,37.567745208740234
2011-04-25,41.39131164550781,37.489166259765625
2011-04-26,41.93363952636719,37.20629119873047
2011-04-27,42.333927154541016,37.882041931152344
2011-04-28,42.21125793457031,38.58137893676758
2011-04-29,42.430782318115234,38.68352508544922
2011-05-02,42.74714279174805,39.194271087646484
2011-05-03,42.7794189453125,39.03713607788086
2011-05-04,42.398502349853516,38.94285583496094
2011-05-05,41.972389221191406,38.95854949951172
2011-05-06,42.14023971557617,39.382869720458984
2011-05-09,42.3726692199707,39.65787887573242
2011-05-10,42.456607818603516,39.68932342529297
2011-05-11,42.97957229614258,39.304290771484375
2011-05-12,43.37984085083008,39.35142517089844
2011-05-13,43.0118522644043,39.249290466308594
2011-05-16,42.85043716430664,39.42216110229492
2011-05-17,42.869808197021484,39.28071212768555
2011-05-18,42.93437194824219,39.767906188964844
2011-05-19,42.863346099853516,39.72074890136719
2011-05-20,42.41142272949219,39.08428192138672
2011-05-23,42.327484130859375,38.62853240966797
2011-05-24,42.46950149536133,37.68559646606445
2011-05-25,42.79878616333008,37.614891052246094
2011-05-26,42.66203308105469,37.481300354003906
2011-05-27,43.482566833496094,37.95276641845703
2011-05-31,43.821205139160156,38.4635124206543
2011-06-01,43.29372024536133,37.9920539855957
2011-06-02,43.29372024536133,38.80925750732422
2011-06-03,43.03973388671875,38.512046813964844
2011-06-06,43.013694763183594,37.960166931152344
2011-06-07,42.655521392822266,37.818267822265625
2011-06-08,43.072296142578125,37.99959945678711
2011-06-09,43.48908615112305,39.89168930053711
2011-06-10,43.03973388671875,38.953521728515625
2011-06-13,43.36534118652344,38.71702575683594
2011-06-14,43.69748306274414,39.103328704833984
2011-06-15,43.085330963134766,38.906211853027344
2011-06-16,43.18952941894531,39.1506233215332
2011-06-17,43.169979095458984,39.387123107910156
2011-06-20,43.313255310058594,40.41989517211914
2011-06-21,43.30023956298828,41.168853759765625
2011-06-22,43.02671432495117,40.821956634521484
2011-06-23,42.766231536865234,40.32530975341797
2011-06-24,42.36896896362305,39.78132629394531
2011-06-27,42.492706298828125,40.23067855834961
2011-06-28,42.92251968383789,40.814090728759766
2011-06-29,43.18300247192383,40.63276672363281
2011-06-30,43.31977081298828,40.664302825927734
2011-07-01,43.82771682739258,41.88627624511719
2011-07-05,44.03612518310547,41.66552734375
2011-07-06,43.99054718017578,41.88627624511719
2011-07-07,44.231475830078125,41.49209213256836
2011-07-08,44.00355529785156,41.058475494384766
2011-07-11,43.808197021484375,40.15974044799805
2011-07-12,43.65189743041992,40.53026580810547
2011-07-13,44.042625427246094,40.782562255859375
2011-07-14,44.06216812133789,41.208274841308594
2011-07-15,43.92540740966797,40.97175216674805
2011-07-18,43.69096755981445,40.95599365234375
2011-07-19,43.450008392333984,40.56181716918945
2011-07-20,43.13741683959961,40.60910415649414
2011-07-21,43.287200927734375,41.1136589050293
2011-07-22,43.450008392333984,41.5866813659668
2011-07-25,43.14393615722656,40.703712463378906
2011-07-26,42.929019927978516,40.412025451660156
2011-07-27,42.479671478271484,39.331939697265625
2011-07-28,42.38199996948242,39.35559844970703
2011-07-29,42.193145751953125,39.12697219848633
2011-08-01,41.94567108154297,37.857688903808594
2011-08-02,41.30747604370117,37.03778076171875
2011-08-03,41.294437408447266,37.19544982910156
2011-08-04,40.272003173828125,35.531982421875
2011-08-05,40.83856964111328,35.91828536987305
2011-08-08,39.80312728881836,33.05650329589844
2011-08-09,40.506473541259766,35.26395034790039
2011-08-10,39.20399475097656,32.9934196472168
2011-08-11,41.3139762878418,34.633243560791016
2011-08-12,41.26187515258789,35.3270149230957
2011-08-15,42.06290817260742,36.21787643432617
2011-08-16,41.913116455078125,35.87098693847656
2011-08-17,41.84798812866211,35.89463806152344
2011-08-18,41.13163757324219,34.60171127319336
2011-08-19,41.11859893798828,34.15232467651367
2011-08-22,41.2162971496582,34.380950927734375
2011-08-23,42.31037139892578,35.37431335449219
2011-08-24,42.675048828125,36.19419860839844
2011-08-25,42.0368537902832,35.54774475097656
2011-08-26,42.23396682739258,36.044429779052734
2011-08-29,43.27206802368164,36.86433029174805
2011-08-30,43.21293640136719,37.27427673339844
2011-08-31,43.23263168334961,37.463504791259766
2011-09-01,42.923831939697266,37.19544982910156
2011-09-02,42.095985412597656,36.17729949951172
2011-09-06,42.47048568725586,36.161468505859375
2011-09-07,42.98954772949219,37.34813690185547
2011-09-08,42.67416763305664,37.34022903442383
2011-09-09,41.813453674316406,36.01116943359375
2011-09-12,41.78060531616211,36.59658432006836
2011-09-13,41.79375457763672,37.96519088745117
2011-09-14,41.872589111328125,38.511070251464844
2011-09-15,42.31278991699219,39.98250961303711
2011-09-16,42.43763732910156,40.156551361083984
2011-09-19,42.14196014404297,39.51577377319336
2011-09-20,42.19452667236328,39.42083740234375
2011-09-21,41.47837829589844,37.98102569580078
2011-09-22,40.6833610534668,37.25321960449219
2011-09-23,40.4665412902832,37.65666961669922
2011-09-26,41.18928909301758,38.613914489746094
2011-09-27,41.931724548339844,39.120208740234375
2011-09-28,41.557220458984375,37.68832778930664
2011-09-29,41.98428726196289,36.8497428894043
2011-09-30,41.8463134765625,36.485836029052734
2011-10-03,40.788482666015625,33.954288482666016
2011-10-04,40.847633361816406,33.843536376953125
2011-10-05,40.96589279174805,35.16468048095703
2011-10-06,41.268123626708984,35.55231475830078
2011-10-07,41.47837829589844,35.512779235839844
2011-10-10,42.33251190185547,36.80228042602539
2011-10-11,42.02370071411133,36.897212982177734
2011-10-12,42.266815185546875,36.691524505615234
2011-10-13,42.201087951660156,36.8101921081543
2011-10-14,42.52305603027344,37.356048583984375
2011-10-17,41.91200256347656,36.86554718017578
2011-10-18,42.3259391784668,35.86875915527344
2011-10-19,41.15643310546875,36.74690628051758
2011-10-20,41.084163665771484,37.087074279785156
2011-10-21,41.90543746948242,37.90983200073242
2011-10-24,42.52962112426758,38.787967681884766
2011-10-25,41.8463134765625,38.574344635009766
2011-10-26,42.37193298339844,38.574344635009766
2011-10-27,43.03553009033203,38.90662384033203
2011-10-28,43.10123062133789,38.64556121826172
2011-10-31,42.30622863769531,37.96519088745117
2011-11-01,41.642616271972656,36.56495666503906
2011-11-02,41.813453674316406,36.67568588256836
2011-11-03,42.273372650146484,36.533294677734375
2011-11-04,42.12882995605469,36.05862808227539
2011-11-07,42.04997634887695,35.734291076660156
2011-11-08,42.61503982543945,36.50957107543945
2011-11-09,41.74118423461914,36.02699661254883
2011-11-10,42.12882995605469,36.49374008178711
2011-11-11,42.87128448486328,37.28486251831055
2011-11-14,42.647884368896484,37.13453674316406
2011-11-15,42.70044708251953,36.826011657714844
2011-11-16,42.31278991699219,35.52858352661133
2011-11-17,42.01056671142578,35.220054626464844
2011-11-18,41.95143127441406,35.24380111694336
2011-11-21,41.35353088378906,35.156776428222656
2011-11-22,41.327274322509766,35.14094924926758
2011-11-23,40.729366302490234,34.460594177246094
2011-11-25,40.629878997802734,34.54762268066406
2011-11-28,41.35932922363281,35.623531341552734
2011-11-29,41.63120651245117,36.29597091674805
2011-11-30,42.91767883300781,38.582244873046875
2011-12-01,42.7386360168457,38.38450241088867
2011-12-02,42.08876419067383,38.155067443847656
2011-12-05,42.01582717895508,38.316219329833984
2011-12-06,42.10203552246094,38.33207321166992
2011-12-07,42.7386360168457,39.16555404663086
2011-12-08,42.29433059692383,38.2288932800293
2011-12-09,42.79168701171875,38.82425308227539
2011-12-12,42.11529541015625,38.26063919067383
2011-12-13,42.01582717895508,38.046321868896484
2011-12-14,41.896461486816406,37.911380767822266
2011-12-15,42.44022750854492,38.514671325683594
2011-12-16,42.639163970947266,38.89565658569336
2011-12-19,42.1285514831543,38.87186050415039
2011-12-20,42.785057067871094,39.54657745361328
2011-12-21,43.076839447021484,39.68153762817383
2011-12-22,43.222713470458984,40.26892852783203
2011-12-23,43.75320816040039,40.76108169555664
2011-12-27,43.779747009277344,40.76108169555664
2011-12-28,43.401763916015625,40.253047943115234
2011-12-29,43.68690872192383,40.62612533569336
2011-12-30,43.48798370361328,40.2292366027832
2012-01-03,43.68690872192383,40.87221908569336
2012-01-04,43.421653747558594,41.467552185058594
2012-01-05,43.36861038208008,41.74537658691406
2012-01-06,42.990631103515625,41.89620590209961
2012-01-09,43.05693817138672,41.848575592041016
2012-01-10,43.2359733581543,41.76919174194336
2012-01-11,43.189552307128906,42.07876205444336
2012-01-12,43.25589370727539,41.967647552490234
2012-01-13,43.2757568359375,41.83269119262695
2012-01-17,43.182918548583984,42.523284912109375
2012-01-18,43.28902053833008,42.816986083984375
2012-01-19,43.229347229003906,41.53105163574219
2012-01-20,43.28239822387695,41.49137496948242
2012-01-23,43.103370666503906,41.61837387084961
2012-01-24,43.103370666503906,40.745208740234375
2012-01-25,43.249244689941406,40.93571853637695
2012-01-26,43.567535400390625,39.96729278564453
2012-01-27,43.474700927734375,40.49912643432617
2012-01-30,43.574188232421875,40.538822174072266
2012-01-31,43.70680236816406,41.110347747802734
2012-02-01,43.56092071533203,42.27720642089844
2012-02-02,43.49458694458008,41.705684661865234
2012-02-03,43.52776336669922,40.72932815551758
2012-02-06,43.229347229003906,40.71345138549805
2012-02-07,43.2757568359375,41.30085372924805
2012-02-08,43.26251220703125,41.388179779052734
2012-02-09,43.03041076660156,42.11845397949219
2012-02-10,42.83810806274414,42.32483673095703
2012-02-13,42.891170501708984,42.74555206298828
2012-02-14,42.8447265625,43.229774475097656
2012-02-15,42.87126922607422,43.35676193237305
2012-02-16,43.05030822753906,43.49171447753906
2012-02-17,43.09672164916992,43.40440368652344
2012-02-21,43.12989044189453,43.91242218017578
2012-02-22,43.103370666503906,43.80128860473633
2012-02-23,43.169681549072266,43.61077880859375
2012-02-24,43.122840881347656,44.17436981201172
2012-02-27,43.116146087646484,44.237884521484375
2012-02-28,43.60451126098633,44.32518768310547
2012-02-29,43.537620544433594,44.253746032714844
2012-03-01,43.37037658691406,44.5745849609375
2012-03-02,43.330230712890625,44.455162048339844
2012-03-05,43.423892974853516,43.818267822265625
2012-03-06,43.04926300048828,43.356536865234375
2012-03-07,43.01580810546875,43.30079650878906
2012-03-08,43.38373565673828,44.272071838378906
2012-03-09,43.31015396118164,44.40739440917969
2012-03-12,43.551002502441406,43.8023567199707
2012-03-13,43.704856872558594,44.04915237426758
2012-03-14,43.537620544433594,44.40739440917969
2012-03-15,43.530921936035156,44.3516731262207
2012-03-16,43.56435775756836,44.25613021850586
2012-03-19,43.62458419799805,44.686038970947266
2012-03-20,43.45732879638672,43.611289978027344
2012-03-21,43.32353210449219,42.9664306640625
2012-03-22,43.122840881347656,42.89479446411133
2012-03-23,43.18305206298828,42.71963119506836
2012-03-26,43.597808837890625,43.86603546142578
2012-03-27,43.751686096191406,44.12876510620117
2012-03-28,43.898868560791016,44.13671875
2012-03-29,43.845333099365234,46.26235580444336
2012-03-30,44.126312255859375,46.923133850097656
2012-04-02,44.29357147216797,47.06643295288086
2012-04-03,44.07279586791992,47.28934860229492
2012-04-04,43.744991302490234,47.0186653137207
2012-04-05,43.711551666259766,46.978851318359375
2012-04-09,43.430572509765625,46.286224365234375
2012-04-10,42.94891357421875,45.824493408203125
2012-04-11,42.902076721191406,46.19071578979492
2012-04-12,42.91545104980469,46.54098892211914
2012-04-13,42.50736618041992,46.2145881652832
2012-04-16,42.801719665527344,45.665287017822266
2012-04-17,42.96227264404297,46.25440216064453
2012-04-18,42.320072174072266,45.63343048095703
2012-04-19,42.16619110107422,46.74002456665039
2012-04-20,42.621089935302734,47.37691116333008
2012-04-23,42.393638610839844,47.12215805053711
2012-04-24,42.6612434387207,46.74799346923828
2012-04-25,43.1027717590332,46.867408752441406
2012-04-26,43.316856384277344,46.46934509277344
2012-04-27,43.377044677734375,46.10313415527344
2012-04-30,43.551002502441406,44.70196533203125
2012-05-01,43.63127136230469,45.482154846191406
2012-05-02,43.704856872558594,45.10798645019531
2012-05-03,43.711551666259766,44.359642028808594
2012-05-04,43.31015396118164,43.563507080078125
2012-05-07,43.35029602050781,43.985469818115234
2012-05-08,43.47071838378906,44.43924331665039
2012-05-09,43.00243377685547,43.96158218383789
2012-05-10,43.1964111328125,44.017311096191406
2012-05-11,43.04254913330078,43.94565963745117
2012-05-14,42.768280029296875,43.91379928588867
2012-05-15,42.55421447753906,43.7386589050293
2012-05-16,42.621089935302734,43.706817626953125
2012-05-17,42.51405715942383,43.69089126586914
2012-05-18,42.3802604675293,42.982357025146484
2012-05-21,42.460533142089844,44.22430419921875
2012-05-22,42.493980407714844,44.359642028808594
2012-05-23,42.326744079589844,44.07304382324219
2012-05-24,42.62396240234375,44.757694244384766
2012-05-25,42.22542190551758,44.67808532714844
2012-05-29,42.27946853637695,44.70196533203125
2012-05-30,42.02278137207031,44.71788024902344
2012-05-31,42.17136764526367,44.39945602416992
