date,XLV
2010-05-05,23.562667846679688
2010-05-06,22.930774688720703
2010-05-07,22.626249313354492
2010-05-10,23.235300064086914
2010-05-11,23.18963050842285
2010-05-12,23.37995719909668
2010-05-13,23.12872314453125
2010-05-14,22.816579818725586
2010-05-17,22.816579818725586
2010-05-18,22.633865356445312
2010-05-19,22.580583572387695
2010-05-20,21.8725528717041
2010-05-21,21.92584228515625
2010-05-24,21.8725528717041
2010-05-25,21.78119468688965
2010-05-26,21.644161224365234
2010-05-27,22.08572006225586
2010-05-28,21.979141235351562
2010-06-01,21.735517501831055
2010-06-02,22.20753288269043
2010-06-03,22.336956024169922
2010-06-04,21.682220458984375
2010-06-07,21.651777267456055
2010-06-08,21.705068588256836
2010-06-09,21.606098175048828
2010-06-10,22.017202377319336
2010-06-11,22.199922561645508
2010-06-14,22.237985610961914
2010-06-15,22.618637084960938
2010-06-16,22.702396392822266
2010-06-17,22.732847213745117
2010-06-18,22.611177444458008
2010-06-21,22.57292366027832
2010-06-22,22.351016998291016
2010-06-23,22.259199142456055
2010-06-24,22.098491668701172
2010-06-25,22.197978973388672
2010-06-28,22.159717559814453
2010-06-29,21.754165649414062
2010-06-30,21.57818031311035
2010-07-01,21.3945255279541
2010-07-02,21.44809913635254
2010-07-06,21.55522346496582
2010-07-07,21.976070404052734
2010-07-08,22.159717559814453
2010-07-09,22.213279724121094
2010-07-12,22.17502212524414
2010-07-13,22.343360900878906
2010-07-14,22.343360900878906
2010-07-15,22.412227630615234
2010-07-16,21.945463180541992
2010-07-19,22.044944763183594
2010-07-20,21.983722686767578
2010-07-21,21.624086380004883
2010-07-22,21.761823654174805
2010-07-23,21.754165649414062
2010-07-26,22.067890167236328
2010-07-27,22.09084701538086
2010-07-28,21.792423248291016
2010-07-29,21.777124404907227
2010-07-30,21.861295700073242
2010-08-02,22.274499893188477
2010-08-03,22.458147048950195
2010-08-04,22.68004035949707
2010-08-05,22.687702178955078
2010-08-06,22.733598709106445
2010-08-09,22.794815063476562
2010-08-10,22.8483829498291
2010-08-11,22.259199142456055
2010-08-12,22.351016998291016
2010-08-13,22.266847610473633
2010-08-16,22.152069091796875
2010-08-17,22.458147048950195
2010-08-18,22.42753791809082
2010-08-19,22.014339447021484
2010-08-20,21.93781280517578
2010-08-23,22.03728485107422
2010-08-24,21.56287384033203
2010-08-25,21.777124404907227
2010-08-26,21.639394760131836
2010-08-27,21.861295700073242
2010-08-30,21.58582878112793
2010-08-31,21.501657485961914
2010-09-01,21.99903106689453
2010-09-02,22.113805770874023
2010-09-03,22.320405960083008
2010-09-07,22.190319061279297
2010-09-08,22.312755584716797
2010-09-09,22.549964904785156
2010-09-10,22.779516220092773
2010-09-13,22.833080291748047
2010-09-14,22.909591674804688
2010-09-15,23.123855590820312
2010-09-16,23.032028198242188
2010-09-17,23.02741050720215
2010-09-20,23.335060119628906
2010-09-21,23.35043716430664
2010-09-22,23.38888931274414
2010-09-23,23.265838623046875
2010-09-24,23.581178665161133
2010-09-27,23.404285430908203
2010-09-28,23.5965576171875
2010-09-29,23.5119571685791
2010-09-30,23.450420379638672
2010-10-01,23.450420379638672
2010-10-04,23.21969223022461
2010-10-05,23.650407791137695
2010-10-06,23.5580997467041
2010-10-07,23.604246139526367
2010-10-08,23.665786743164062
2010-10-11,23.681167602539062
2010-10-12,23.735000610351562
2010-10-13,23.904207229614258
2010-10-14,23.858057022094727
2010-10-15,23.958044052124023
2010-10-18,24.18108367919922
2010-10-19,23.727313995361328
2010-10-20,23.95035171508789
2010-10-21,24.011890411376953
2010-10-22,24.019573211669922
2010-10-25,24.15032196044922
2010-10-26,24.081104278564453
2010-10-27,23.93497085571289
2010-10-28,24.073415756225586
2010-10-29,23.973432540893555
2010-11-01,23.973432540893555
2010-11-02,24.20415687561035
2010-11-03,24.219545364379883
2010-11-04,24.334911346435547
2010-11-05,24.188777923583984
2010-11-08,24.12725257873535
2010-11-09,24.027265548706055
2010-11-10,24.019573211669922
2010-11-11,24.08879852294922
2010-11-12,23.78883934020996
2010-11-15,23.796533584594727
2010-11-16,23.450420379638672
2010-11-17,23.488880157470703
2010-11-18,23.81960678100586
2010-11-19,23.842681884765625
2010-11-22,23.85037612915039
2010-11-23,23.50426483154297
2010-11-24,23.727313995361328
2010-11-26,23.5196533203125
2010-11-29,23.49657440185547
2010-11-30,23.28122329711914
2010-12-01,23.727313995361328
2010-12-02,23.911895751953125
2010-12-03,23.911895751953125
2010-12-06,23.75806999206543
2010-12-07,23.773452758789062
2010-12-08,23.796533584594727
2010-12-09,23.834989547729492
2010-12-10,24.065723419189453
2010-12-13,24.10417938232422
2010-12-14,24.350299835205078
2010-12-15,24.273386001586914
2010-12-16,24.442588806152344
2010-12-17,24.48434066772461
2010-12-20,24.476608276367188
2010-12-21,24.414756774902344
2010-12-22,24.48434066772461
2010-12-23,24.46886444091797
2010-12-27,24.4224910736084
2010-12-28,24.437944412231445
2010-12-29,24.4456787109375
2010-12-30,24.360639572143555
2010-12-31,24.352909088134766
2011-01-03,24.57711410522461
2011-01-04,24.654420852661133
2011-01-05,24.70853614807129
2011-01-06,24.809038162231445
2011-01-07,24.7935791015625
2011-01-10,24.724002838134766
2011-01-11,24.84769630432129
2011-01-12,24.9791316986084
2011-01-13,24.84769630432129
2011-01-14,24.878618240356445
2011-01-18,24.971397399902344
2011-01-19,24.801307678222656
2011-01-20,24.863161087036133
2011-01-21,24.886348724365234
2011-01-24,24.85542869567871
2011-01-25,24.85542869567871
2011-01-26,24.82451057434082
2011-01-27,24.886348724365234
2011-01-28,24.437944412231445
2011-01-31,24.492067337036133
2011-02-01,24.9327335357666
2011-02-02,24.84769630432129
2011-02-03,24.878618240356445
2011-02-04,24.994592666625977
2011-02-07,24.9559268951416
2011-02-08,25.025508880615234
2011-02-09,24.971397399902344
2011-02-10,24.9791316986084
2011-02-11,25.033252716064453
2011-02-14,25.118288040161133
2011-02-15,25.064172744750977
2011-02-16,25.195592880249023
2011-02-17,25.303834915161133
2011-02-18,25.36568260192871
2011-02-22,24.9791316986084
2011-02-23,24.739459991455078
2011-02-24,24.82451057434082
2011-02-25,24.9791316986084
2011-02-28,25.257442474365234
2011-03-01,25.056442260742188
2011-03-02,25.13374900817871
2011-03-03,25.651729583740234
2011-03-04,25.613073348999023
2011-03-07,25.419795989990234
2011-03-08,25.558956146240234
2011-03-09,25.597614288330078
2011-03-10,25.195592880249023
2011-03-11,25.2806396484375
2011-03-14,25.156946182250977
2011-03-15,24.863161087036133
2011-03-16,24.430219650268555
2011-03-17,24.716270446777344
2011-03-18,24.82888412475586
2011-03-21,25.038572311401367
2011-03-22,25.023040771484375
2011-03-23,25.007509231567383
2011-03-24,25.30262565612793
2011-03-25,25.37251853942871
2011-03-28,25.3647518157959
2011-03-29,25.51231575012207
2011-03-30,25.698711395263672
2011-03-31,25.7142391204834
2011-04-01,25.84627914428711
2011-04-04,26.001588821411133
2011-04-05,25.885095596313477
2011-04-06,25.939468383789062
2011-04-07,25.89286994934082
2011-04-08,25.8773250579834
2011-04-11,26.024887084960938
2011-04-12,25.99382209777832
2011-04-13,25.970523834228516
2011-04-14,26.110322952270508
2011-04-15,26.343307495117188
2011-04-18,26.048192977905273
2011-04-19,26.26564598083496
2011-04-20,26.52193832397461
2011-04-21,26.599597930908203
2011-04-25,26.630659103393555
2011-04-26,26.941312789916992
2011-04-27,27.24420738220215
2011-04-28,27.383991241455078
2011-04-29,27.368459701538086
2011-05-02,27.648052215576172
2011-05-03,27.578147888183594
2011-05-04,27.554853439331055
2011-05-05,27.376224517822266
2011-05-06,27.570384979248047
2011-05-09,27.7257137298584
2011-05-10,27.896564483642578
2011-05-11,27.849966049194336
2011-05-12,28.106264114379883
2011-05-13,28.020832061767578
2011-05-16,28.067428588867188
2011-05-17,28.067428588867188
2011-05-18,28.284883499145508
2011-05-19,28.22275161743164
2011-05-20,27.98976707458496
2011-05-23,27.702411651611328
2011-05-24,27.6247501373291
2011-05-25,27.663576126098633
2011-05-26,27.702411651611328
2011-05-27,27.71795082092285
2011-05-31,28.044130325317383
2011-06-01,27.655820846557617
2011-06-02,27.593690872192383
2011-06-03,27.329633712768555
2011-06-06,27.166534423828125
2011-06-07,27.220895767211914
2011-06-08,27.251968383789062
2011-06-09,27.539323806762695
2011-06-10,27.034517288208008
2011-06-13,27.166534423828125
2011-06-14,27.399532318115234
2011-06-15,27.026750564575195
2011-06-16,27.073354721069336
2011-06-17,27.135786056518555
2011-06-20,27.408931732177734
2011-06-21,27.58061981201172
2011-06-22,27.4167423248291
2011-06-23,27.38551902770996
2011-06-24,27.06553840637207
2011-06-27,27.206029891967773
2011-06-28,27.588436126708984
2011-06-29,27.6430606842041
2011-06-30,27.72891616821289
2011-07-01,28.064504623413086
2011-07-05,27.986448287963867
2011-07-06,28.064504623413086
2011-07-07,28.04888916015625
2011-07-08,27.924022674560547
2011-07-11,27.541608810424805
2011-07-12,27.541608810424805
2011-07-13,27.650863647460938
2011-07-14,27.604034423828125
2011-07-15,27.463565826416016
2011-07-18,27.260639190673828
2011-07-19,27.502578735351562
2011-07-20,27.408931732177734
2011-07-21,27.82256317138672
2011-07-22,27.77574348449707
2011-07-25,27.486968994140625
2011-07-26,27.268447875976562
2011-07-27,26.792388916015625
2011-07-28,26.76897621154785
2011-07-29,26.62849235534668
2011-08-01,26.175844192504883
2011-08-02,25.613922119140625
2011-08-03,25.66075325012207
2011-08-04,24.638381958007812
2011-08-05,24.825685501098633
2011-08-08,23.553577423095703
2011-08-09,24.41206169128418
2011-08-10,23.381874084472656
2011-08-11,24.451074600219727
2011-08-12,24.693010330200195
2011-08-15,25.106637954711914
2011-08-16,25.08323097229004
2011-08-17,25.106637954711914
2011-08-18,24.27938461303711
2011-08-19,24.216947555541992
2011-08-22,24.201343536376953
2011-08-23,24.989574432373047
2011-08-24,25.278339385986328
2011-08-25,24.84910011291504
2011-08-26,25.161277770996094
2011-08-29,25.801233291625977
2011-08-30,25.8870792388916
2011-08-31,26.066585540771484
2011-09-01,25.894878387451172
2011-09-02,25.325162887573242
2011-09-06,25.387598037719727
2011-09-07,25.996339797973633
2011-09-08,25.71538734436035
2011-09-09,24.950559616088867
2011-09-12,25.03640365600586
2011-09-13,25.293954849243164
2011-09-14,25.53588104248047
2011-09-15,25.77001190185547
2011-09-16,25.908899307250977
2011-09-19,25.665658950805664
2011-09-20,25.901050567626953
2011-09-21,25.202716827392578
2011-09-22,24.692697525024414
2011-09-23,24.700546264648438
2011-09-26,25.10856056213379
2011-09-27,25.493040084838867
2011-09-28,25.05363655090332
2011-09-29,25.218414306640625
2011-09-30,24.896705627441406
2011-10-03,24.104219436645508
2011-10-04,24.363142013549805
2011-10-05,24.755474090576172
2011-10-06,25.05363655090332
2011-10-07,25.030099868774414
2011-10-10,25.602888107299805
2011-10-11,25.56365203857422
2011-10-12,25.579341888427734
2011-10-13,25.55580711364746
2011-10-14,25.79905128479004
2011-10-17,25.3518009185791
2011-10-18,25.540115356445312
2011-10-19,25.493040084838867
2011-10-20,25.469497680664062
2011-10-21,25.97951889038086
2011-10-24,26.371835708618164
2011-10-25,25.83827781677246
2011-10-26,26.183517456054688
2011-10-27,26.819087982177734
2011-10-28,26.84261703491211
2011-10-31,26.332605361938477
2011-11-01,25.830434799194336
2011-11-02,26.003049850463867
2011-11-03,26.285531997680664
2011-11-04,26.042280197143555
2011-11-07,26.34828758239746
2011-11-08,26.669998168945312
2011-11-09,25.901050567626953
2011-11-10,26.26982879638672
2011-11-11,26.732778549194336
2011-11-14,26.552303314208984
2011-11-15,26.615068435668945
2011-11-16,26.10504722595215
2011-11-17,25.830434799194336
2011-11-18,25.775510787963867
2011-11-21,25.281192779541016
2011-11-22,25.343950271606445
2011-11-23,24.975175857543945
2011-11-25,24.881011962890625
2011-11-28,25.547954559326172
2011-11-29,25.65781021118164
2011-11-30,26.58368682861328
2011-12-01,26.622920989990234
2011-12-02,26.29336929321289
2011-12-05,26.340450286865234
2011-12-06,26.45030403137207
2011-12-07,26.646459579467773
2011-12-08,26.152141571044922
2011-12-09,26.536611557006836
2011-12-12,26.22274398803711
2011-12-13,26.175676345825195
2011-12-14,26.159982681274414
2011-12-15,26.45030403137207
2011-12-16,26.36191749572754
2011-12-19,26.36191749572754
2011-12-20,26.91425323486328
2011-12-21,27.087854385375977
2011-12-22,27.285106658935547
2011-12-23,27.45870018005371
2011-12-27,27.52182960510254
2011-12-28,27.221982955932617
2011-12-29,27.419235229492188
2011-12-30,27.371898651123047
2012-01-03,27.726972579956055
2012-01-04,27.59284019470215
2012-01-05,27.671735763549805
2012-01-06,27.71908187866211
2012-01-09,27.766427993774414
2012-01-10,27.971569061279297
2012-01-11,27.995254516601562
2012-01-12,28.082046508789062
2012-01-13,27.955787658691406
2012-01-17,28.129384994506836
2012-01-18,28.28719139099121
2012-01-19,28.28719139099121
2012-01-20,28.28719139099121
2012-01-23,28.16094970703125
2012-01-24,28.16883087158203
2012-01-25,28.37398910522461
2012-01-26,28.247745513916016
2012-01-27,28.263517379760742
2012-01-30,28.224063873291016
2012-01-31,28.247745513916016
2012-02-01,28.52390480041504
2012-02-02,28.413436889648438
2012-02-03,28.57913589477539
2012-02-06,28.42133903503418
2012-02-07,28.52390480041504
2012-02-08,28.52390480041504
2012-02-09,28.37398910522461
2012-02-10,28.255626678466797
2012-02-13,28.468664169311523
2012-02-14,28.5870361328125
2012-02-15,28.531797409057617
2012-02-16,28.68959617614746
2012-02-17,28.59492301940918
2012-02-21,28.38975715637207
2012-02-22,28.38975715637207
2012-02-23,28.413436889648438
2012-02-24,28.55546760559082
2012-02-27,28.610689163208008
2012-02-28,28.72116470336914
2012-02-29,28.547576904296875
2012-03-01,28.69748878479004
2012-03-02,28.650148391723633
2012-03-05,28.5870361328125
2012-03-06,28.216184616088867
2012-03-07,28.34242057800293
2012-03-08,28.658052444458008
2012-03-09,28.776403427124023
2012-03-12,28.776403427124023
2012-03-13,29.186702728271484
2012-03-14,29.17879867553711
2012-03-15,29.226146697998047
2012-03-16,29.222984313964844
2012-03-19,29.21505355834961
2012-03-20,29.06438446044922
2012-03-21,29.048524856567383
2012-03-22,28.953350067138672
2012-03-23,29.040578842163086
2012-03-26,29.548120498657227
2012-03-27,29.60363006591797
2012-03-28,29.540184020996094
2012-03-29,29.60363006591797
2012-03-30,29.825666427612305
2012-04-02,29.928773880004883
2012-04-03,29.91291618347168
2012-04-04,29.754308700561523
2012-04-05,29.746376037597656
2012-04-09,29.373655319213867
2012-04-10,29.040578842163086
2012-04-11,29.143680572509766
2012-04-12,29.30227279663086
2012-04-13,29.008859634399414
2012-04-16,29.01679801940918
2012-04-17,29.445030212402344
2012-04-18,29.3657283782959
2012-04-19,29.413307189941406
2012-04-20,29.571910858154297
2012-04-23,29.34193992614746
2012-04-24,29.445030212402344
2012-04-25,29.754308700561523
2012-04-26,29.746376037597656
2012-04-27,29.76224708557129
2012-04-30,29.746376037597656
2012-05-01,29.857404708862305
2012-05-02,29.801898956298828
2012-05-03,29.690860748291016
2012-05-04,29.30227279663086
2012-05-07,29.3657283782959
2012-05-08,29.373655319213867
2012-05-09,29.175390243530273
2012-05-10,29.381593704223633
2012-05-11,29.34987449645996
2012-05-14,29.25470542907715
2012-05-15,29.080232620239258
2012-05-16,29.127817153930664
2012-05-17,28.858200073242188
2012-05-18,28.60441780090332
2012-05-21,28.88197135925293
2012-05-22,28.802682876586914
2012-05-23,28.67580223083496
2012-05-24,28.953350067138672
2012-05-25,28.88197135925293
2012-05-29,28.977142333984375
2012-05-30,28.810606002807617
2012-05-31,28.667863845825195
2012-06-01,28.16031837463379
2012-06-04,28.223779678344727
2012-06-05,28.382375717163086
2012-06-06,28.826461791992188
2012-06-07,28.842329025268555
2012-06-08,29.01679801940918
2012-06-11,28.763019561767578
2012-06-12,29.032655715942383
2012-06-13,29.000930786132812
2012-06-14,29.43709945678711
2012-06-15,29.54792022705078
2012-06-18,29.74724006652832
2012-06-19,30.018335342407227
2012-06-20,29.938600540161133
2012-06-21,29.52400779724121
2012-06-22,29.834943771362305
2012-06-25,29.468196868896484
2012-06-26,29.55590057373047
2012-06-27,29.87482452392578
2012-06-28,29.73927116394043
2012-06-29,30.305349349975586
2012-07-02,30.401037216186523
2012-07-03,30.39305877685547
2012-07-05,30.201709747314453
2012-07-06,30.002389907836914
2012-07-09,30.161842346191406
2012-07-10,30.018335342407227
2012-07-11,29.994394302368164
2012-07-12,30.066162109375
2012-07-13,30.401037216186523
2012-07-16,30.456836700439453
2012-07-17,30.847515106201172
2012-07-18,30.895355224609375
2012-07-19,30.895355224609375
2012-07-20,30.496713638305664
2012-07-23,30.137924194335938
2012-07-24,29.80306625366211
2012-07-25,29.94658088684082
2012-07-26,30.23360252380371
2012-07-27,30.959152221679688
2012-07-30,30.799678802490234
2012-07-31,30.60833168029785
2012-08-01,30.624277114868164
2012-08-02,30.32927131652832
2012-08-03,30.688066482543945
2012-08-06,30.69602394104004
2012-08-07,30.624277114868164
2012-08-08,30.735897064208984
2012-08-09,30.71995735168457
2012-08-10,30.847515106201172
2012-08-13,30.76780128479004
2012-08-14,30.847515106201172
2012-08-15,30.91928482055664
2012-08-16,30.839550018310547
2012-08-17,30.680089950561523
2012-08-20,30.743867874145508
2012-08-21,30.64021110534668
2012-08-22,30.664133071899414
2012-08-23,30.624277114868164
2012-08-24,30.887380599975586
2012-08-27,30.91928482055664
2012-08-28,30.871431350708008
2012-08-29,30.975086212158203
2012-08-30,30.871431350708008
2012-08-31,30.967111587524414
2012-09-04,31.03089714050293
2012-09-05,31.03887939453125
2012-09-06,31.533201217651367
2012-09-07,31.51725196838379
2012-09-10,31.405637741088867
2012-09-11,31.42157745361328
2012-09-12,31.437524795532227
2012-09-13,31.75644874572754
2012-09-14,31.628864288330078
2012-09-17,31.81224822998047
2012-09-18,31.91590118408203
2012-09-19,31.947786331176758
2012-09-20,32.083335876464844
2012-09-21,32.202728271484375
2012-09-24,32.290855407714844
2012-09-25,32.26683044433594
2012-09-26,32.09856033325195
2012-09-27,32.28284454345703
2012-09-28,32.14665222167969
2012-10-01,32.33893585205078
2012-10-02,32.48318099975586
2012-10-03,32.75558090209961
2012-10-04,32.955894470214844
2012-10-05,32.987953186035156
2012-10-08,32.96391677856445
2012-10-09,32.563297271728516
2012-10-10,32.32291030883789
2012-10-11,32.34695816040039
2012-10-12,32.29887008666992
2012-10-15,32.763607025146484
2012-10-16,33.116153717041016
2012-10-17,33.116153717041016
2012-10-18,33.124183654785156
2012-10-19,32.53123474121094
2012-10-22,32.55527877807617
2012-10-23,32.12260437011719
2012-10-24,32.178688049316406
2012-10-25,32.435089111328125
2012-10-26,32.306880950927734
2012-10-31,32.074520111083984
2012-11-01,32.33893585205078
2012-11-02,32.16264343261719
2012-11-05,32.178688049316406
2012-11-06,32.21073913574219
2012-11-07,31.67388916015625
2012-11-08,31.297298431396484
2012-11-09,31.385425567626953
2012-11-12,31.545686721801758
2012-11-13,31.425504684448242
2012-11-14,31.04890251159668
2012-11-15,30.960771560668945
2012-11-16,31.193140029907227
2012-11-19,31.52165412902832
2012-11-20,31.69793128967285
2012-11-21,31.67388916015625
2012-11-23,32.06650924682617
2012-11-26,31.922285079956055
2012-11-27,31.729963302612305
2012-11-28,31.9783878326416
2012-11-29,32.202728271484375
2012-11-30,32.2427864074707
2012-12-03,32.17067337036133
2012-12-04,32.2427864074707
2012-12-05,32.34695816040039
2012-12-06,32.3309211730957
2012-12-07,32.435089111328125
2012-12-10,32.57130813598633
2012-12-11,32.91584014892578
2012-12-12,32.867774963378906
2012-12-13,32.58733367919922
2012-12-14,32.45912551879883
2012-12-17,32.71552658081055
2012-12-18,32.971946716308594
2012-12-19,32.61936569213867
2012-12-20,32.66746139526367
2012-12-21,32.39274978637695
2012-12-24,32.26385498046875
2012-12-26,32.15107345581055
2012-12-27,32.10274124145508
2012-12-28,31.788555145263672
2012-12-31,32.12690734863281
2013-01-02,32.76332092285156
2013-01-03,32.80359649658203
2013-01-04,32.9486083984375
2013-01-07,33.05333709716797
2013-01-08,33.06137466430664
2013-01-09,33.42390441894531
2013-01-10,33.657535552978516
2013-01-11,33.64946746826172
2013-01-14,33.68170166015625
2013-01-15,33.64139938354492
2013-01-16,33.56892013549805
2013-01-17,33.866973876953125
2013-01-18,33.97975158691406
2013-01-22,34.07643127441406
2013-01-23,34.0361328125
2013-01-24,34.253665924072266
2013-01-25,34.51951217651367
2013-01-28,34.39866256713867
2013-01-29,34.76924133300781
2013-01-30,34.66450881958008
2013-01-31,34.56783676147461
2013-02-01,34.84173583984375
2013-02-04,34.455055236816406
2013-02-05,34.83369827270508
2013-02-06,34.82564163208008
2013-02-07,34.69673156738281
2013-02-08,34.95452880859375
2013-02-11,34.882022857666016
2013-02-12,34.84173583984375
2013-02-13,34.817569732666016
2013-02-14,34.89007568359375
2013-02-15,34.97062301635742
2013-02-19,35.188148498535156
2013-02-20,34.962581634521484
2013-02-21,34.80145263671875
2013-02-22,34.95452880859375
2013-02-25,34.56783676147461
2013-02-26,34.656455993652344
2013-02-27,35.03508377075195
2013-02-28,35.002845764160156
2013-03-01,35.268699645996094
2013-03-04,35.46204376220703
2013-03-05,35.768165588378906
2013-03-06,35.840675354003906
2013-03-07,35.816505432128906
2013-03-08,35.880943298339844
2013-03-11,36.06624221801758
2013-03-12,36.227352142333984
2013-03-13,36.23541259765625
2013-03-14,36.26763153076172
2013-03-15,36.189971923828125
2013-03-18,35.955322265625
2013-03-19,35.9796028137207
2013-03-20,36.278961181640625
2013-03-21,36.07669448852539
2013-03-22,36.35177993774414
2013-03-25,36.24660110473633
2013-03-26,36.66731643676758
2013-03-27,36.85340118408203
2013-03-28,37.177032470703125
2013-04-01,37.27411651611328
2013-04-02,37.81620407104492
2013-04-03,37.58966064453125
2013-04-04,37.75957489013672
2013-04-05,37.5492057800293
2013-04-08,37.58156967163086
2013-04-09,37.70293426513672
2013-04-10,38.334014892578125
2013-04-11,38.70619201660156
2013-04-12,38.77900695800781
2013-04-15,38.07510757446289
2013-04-16,38.625282287597656
2013-04-17,38.44727325439453
2013-04-18,37.97801971435547
2013-04-19,38.51200485229492
2013-04-22,38.74663543701172
2013-04-23,38.989356994628906
2013-04-24,38.317832946777344
2013-04-25,38.4715576171875
2013-04-26,38.463462829589844
2013-04-29,38.58483123779297
2013-04-30,38.293556213378906
2013-05-01,37.88902282714844
2013-05-02,38.309749603271484
2013-05-03,38.56864547729492
2013-05-06,38.317832946777344
2013-05-07,38.43919372558594
2013-05-08,38.552459716796875
2013-05-09,38.60099411010742
2013-05-10,38.981285095214844
2013-05-13,39.30490493774414
2013-05-14,39.70134353637695
2013-05-15,39.91171646118164
2013-05-16,39.49908447265625
2013-05-17,39.72562026977539
2013-05-20,39.45053482055664
2013-05-21,39.879356384277344
2013-05-22,39.879356384277344
2013-05-23,39.86316680908203
2013-05-24,39.7418098449707
2013-05-28,40.146339416503906
2013-05-29,39.5152702331543
2013-05-30,39.798439025878906
2013-05-31,38.924644470214844
2013-06-03,39.135005950927734
2013-06-04,38.89227294921875
2013-06-05,38.32593536376953
2013-06-06,38.884178161621094
2013-06-07,39.24017333984375
2013-06-10,39.296810150146484
2013-06-11,39.135005950927734
2013-06-12,38.73854446411133
2013-06-13,39.33727264404297
2013-06-14,39.27254104614258
2013-06-17,39.36153793334961
2013-06-18,39.69326400756836
2013-06-19,39.06217575073242
2013-06-20,38.05893325805664
2013-06-21,38.43440628051758
2013-06-24,38.109310150146484
2013-06-25,38.304378509521484
2013-06-26,38.857032775878906
2013-06-27,38.99519348144531
2013-06-28,38.69449234008789
2013-07-01,38.800148010253906
2013-07-02,38.718868255615234
2013-07-03,38.6619758605957
2013-07-05,39.19026565551758
2013-07-08,39.409706115722656
2013-07-09,39.523494720458984
2013-07-10,39.78355026245117
2013-07-11,40.295589447021484
2013-07-12,40.53940200805664
2013-07-15,40.58003616333008
2013-07-16,40.34435272216797
2013-07-17,40.44999694824219
2013-07-18,40.56377029418945
2013-07-19,41.100189208984375
2013-07-22,41.30338668823242
2013-07-23,41.15708923339844
2013-07-24,41.092071533203125
2013-07-25,41.295257568359375
2013-07-26,41.56344223022461
2013-07-29,41.44153594970703
2013-07-30,41.44967269897461
2013-07-31,41.46593475341797
2013-08-01,41.72600555419922
2013-08-02,41.74226760864258
2013-08-05,41.68536376953125
2013-08-06,41.490318298339844
2013-08-07,41.5228271484375
2013-08-08,41.5228271484375
2013-08-09,41.37652587890625
2013-08-12,41.20586013793945
2013-08-13,41.36027526855469
2013-08-14,41.03519058227539
2013-08-15,40.34435272216797
2013-08-16,40.15740966796875
2013-08-19,40.230560302734375
2013-08-20,40.34435272216797
2013-08-21,40.10054397583008
2013-08-22,40.360599517822266
2013-08-23,40.46627426147461
2013-08-26,40.52315902709961
2013-08-27,39.864837646484375
2013-08-28,40.03551483154297
2013-08-29,40.15740966796875
2013-08-30,40.00299835205078
2013-09-03,40.26306915283203
2013-09-04,40.726341247558594
2013-09-05,40.78323745727539
2013-09-06,40.799461364746094
2013-09-09,41.05142593383789
2013-09-10,41.31150436401367
2013-09-11,41.58781814575195
2013-09-12,41.5228271484375
2013-09-13,41.6203498840332
2013-09-16,41.994197845458984
