Date,KO,PG
2014-10-16,29.669750213623047,59.15821838378906
2014-10-17,29.892837524414062,59.89912414550781
2014-10-20,30.17864990234375,60.553741455078125
2014-10-21,28.359155654907227,60.86302947998047
2014-10-22,28.317319869995117,61.05439376831055
2014-10-23,28.484628677368164,60.32956314086914
2014-10-24,28.6031436920166,61.72853088378906
2014-10-27,28.4149227142334,62.301151275634766
2014-10-28,28.275497436523438,62.678062438964844
2014-10-29,28.55434226989746,62.728816986083984
2014-10-30,28.861085891723633,63.018768310546875
2014-10-31,29.19569969177246,63.25798797607422
2014-11-03,29.146909713745117,63.33772277832031
2014-11-04,29.153886795043945,64.25099182128906
2014-11-05,29.495468139648438,64.51195526123047
2014-11-06,29.481525421142578,64.43949890136719
2014-11-07,29.50244140625,64.60618591308594
2014-11-10,29.55122947692871,64.8381576538086
2014-11-11,29.63489532470703,64.99759674072266
2014-11-12,29.77432632446289,64.85990905761719
2014-11-13,29.83010482788086,64.22200012207031
2014-11-14,29.788265228271484,63.866817474365234
2014-11-17,29.920717239379883,63.671142578125
2014-11-18,30.345958709716797,63.75086212158203
2014-11-19,30.826995849609375,64.31623840332031
2014-11-20,30.84788703918457,64.12779998779297
2014-11-21,31.022192001342773,64.22200012207031
2014-11-24,30.861839294433594,63.866817474365234
2014-11-25,30.97338104248047,64.36698913574219
2014-11-26,31.089200973510742,64.42498779296875
2014-11-28,31.468250274658203,65.54851531982422
2014-12-01,31.271703720092773,65.29481506347656
2014-12-02,31.264678955078125,66.01242065429688
2014-12-03,30.745248794555664,65.23680114746094
2014-12-04,30.534650802612305,65.65721130371094
2014-12-05,30.55571746826172,65.51226043701172
2014-12-08,30.28196144104004,65.78770446777344
2014-12-09,29.50982093811035,65.75145721435547
2014-12-10,29.20096778869629,65.23680114746094
2014-12-11,29.15182113647461,65.53402709960938
2014-12-12,28.71661376953125,64.9106216430664
2014-12-15,28.477954864501953,64.65692901611328
2014-12-16,28.351606369018555,64.77288055419922
2014-12-17,29.165857315063477,65.74420166015625
2014-12-18,29.75550079345703,66.6865005493164
2014-12-19,29.44664192199707,66.7227783203125
2014-12-22,29.72742462158203,67.12147521972656
2014-12-23,30.162620544433594,67.62157440185547
2014-12-24,30.141569137573242,67.51287078857422
2014-12-26,30.15560531616211,67.74481201171875
2014-12-29,30.085412979125977,67.1504135131836
2014-12-30,30.01521873474121,66.97647094726562
2014-12-31,29.636171340942383,66.02690887451172
2015-01-02,29.58002281188965,65.5557632446289
2015-01-05,29.58002281188965,65.24407958984375
2015-01-06,29.804643630981445,64.94686126708984
2015-01-07,30.176664352416992,65.28755950927734
2015-01-08,30.54168128967285,66.03416442871094
2015-01-09,30.204748153686523,65.41802978515625
2015-01-12,29.93098258972168,65.17881774902344
2015-01-13,29.92396354675293,65.45425415039062
2015-01-14,29.874835968017578,65.22958374023438
2015-01-15,29.748491287231445,65.13532257080078
2015-01-16,29.853776931762695,66.14287567138672
2015-01-20,30.29599952697754,66.09939575195312
2015-01-21,30.436389923095703,66.23373413085938
2015-01-22,30.731203079223633,66.88340759277344
2015-01-23,30.40130043029785,65.75919342041016
2015-01-26,30.183685302734375,65.39423370361328
2015-01-27,29.75550079345703,63.13846206665039
2015-01-28,29.425588607788086,62.16025924682617
2015-01-29,29.551942825317383,62.539859771728516
2015-01-30,28.899127960205078,61.532466888427734
2015-02-02,29.193946838378906,62.13835525512695
2015-02-03,29.222021102905273,62.744258880615234
2015-02-04,29.25712013244629,62.627479553222656
2015-02-05,29.334333419799805,63.291786193847656
2015-02-06,29.095666885375977,62.49605178833008
2015-02-09,28.94123077392578,62.08727264404297
2015-02-10,29.762527465820312,62.335453033447266
2015-02-11,29.741458892822266,62.517974853515625
2015-02-12,29.6010799407959,62.80268096923828
2015-02-13,29.474721908569336,62.707767486572266
2015-02-17,29.34837532043457,62.40846252441406
2015-02-18,29.292224884033203,62.97054672241211
2015-02-19,29.55895233154297,62.20406723022461
2015-02-20,29.460683822631836,61.95586013793945
2015-02-23,29.376445770263672,62.335453033447266
2015-02-24,29.572998046875,62.4157829284668
2015-02-25,29.516841888427734,62.386566162109375
2015-02-26,29.804643630981445,62.17486572265625
2015-02-27,30.394271850585938,62.14564514160156
2015-03-02,30.324073791503906,62.35007095336914
2015-03-03,30.148584365844727,62.16755294799805
2015-03-04,29.832721710205078,61.57624816894531
2015-03-05,29.762527465820312,61.78066635131836
2015-03-06,29.144805908203125,60.342552185058594
2015-03-09,29.053552627563477,60.65644073486328
2015-03-10,28.562185287475586,59.524959564208984
2015-03-11,28.148046493530273,59.41543960571289
2015-03-12,28.714258193969727,59.92642593383789
2015-03-13,28.247133255004883,59.73664855957031
2015-03-16,28.516080856323242,60.99956130981445
2015-03-17,28.671789169311523,60.481239318847656
2015-03-18,28.73549461364746,61.138267517089844
2015-03-19,28.324981689453125,60.86813735961914
2015-03-20,28.77088737487793,61.8609733581543
2015-03-23,28.749650955200195,61.94856262207031
2015-03-24,28.643476486206055,61.26234817504883
2015-03-25,28.62933349609375,60.598052978515625
2015-03-26,28.558549880981445,59.97023391723633
2015-03-27,28.367446899414062,60.08705139160156
2015-03-30,28.671789169311523,60.386322021484375
2015-03-31,28.700105667114258,59.816951751708984
2015-04-01,28.792118072509766,60.094329833984375
2015-04-02,28.792118072509766,60.17462921142578
2015-04-06,29.1389217376709,60.61992645263672
2015-04-07,29.025672912597656,60.14542770385742
2015-04-08,28.940744400024414,60.422847747802734
2015-04-09,29.053991317749023,60.51045608520508
2015-04-10,28.93366241455078,60.84625244140625
2015-04-13,28.806270599365234,60.904640197753906
2015-04-14,28.671789169311523,61.02874755859375
2015-04-15,28.59394073486328,60.963050842285156
2015-04-16,28.73549461364746,60.95576477050781
2015-04-17,28.523164749145508,60.247623443603516
2015-04-20,28.777969360351562,60.49583053588867
2015-04-21,28.862897872924805,60.64914321899414
2015-04-22,29.238018035888672,60.65644073486328
2015-04-23,28.983213424682617,59.56955337524414
2015-04-24,28.940744400024414,59.606353759765625
2015-04-27,28.898286819458008,59.311981201171875
2015-04-28,28.855817794799805,59.179534912109375
2015-04-29,28.65764808654785,58.76007080078125
2015-04-30,28.707183837890625,58.50986862182617
2015-05-01,28.954898834228516,59.08386993408203
2015-05-04,28.990293502807617,59.12802505493164
2015-05-05,28.8416690826416,58.92198181152344
2015-05-06,28.777969360351562,59.164833068847656
2015-05-07,28.806270599365234,59.01762008666992
2015-05-08,29.004444122314453,59.576904296875
2015-05-11,28.976125717163086,59.06916809082031
2015-05-12,28.7991943359375,58.83367919921875
2015-05-13,29.053991317749023,58.649696350097656
2015-05-14,29.37248992919922,59.28993225097656
2015-05-15,29.386648178100586,59.643131256103516
2015-05-18,29.24508285522461,59.41499710083008
2015-05-19,29.238018035888672,59.48125076293945
2015-05-20,29.266326904296875,59.22368240356445
2015-05-21,29.181381225585938,59.17218017578125
2015-05-22,29.167238235473633,58.83367919921875
2015-05-26,29.011531829833984,58.23761749267578
2015-05-27,29.103532791137695,58.421566009521484
2015-05-28,29.117698669433594,58.3774299621582
2015-05-29,28.990293502807617,57.68570327758789
2015-06-01,28.976125717163086,58.02418899536133
2015-06-02,29.011531829833984,57.796058654785156
2015-06-03,28.92659568786621,57.8107795715332
2015-06-04,28.72842788696289,57.509090423583984
2015-06-05,28.38161277770996,56.979244232177734
2015-06-08,28.42407989501953,57.185306549072266
2015-06-09,28.4523868560791,58.061004638671875
2015-06-10,28.544397354125977,58.53194046020508
2015-06-11,28.615755081176758,58.43629837036133
2015-06-12,28.515850067138672,58.03890609741211
2015-06-15,28.25181770324707,57.48701858520508
2015-06-16,28.60148048400879,58.20815658569336
2015-06-17,28.7370662689209,58.9293327331543
2015-06-18,29.008241653442383,59.473876953125
2015-06-19,28.829845428466797,59.26784133911133
2015-06-22,28.886938095092773,59.20159912109375
2015-06-23,28.815576553344727,58.7159423828125
2015-06-24,28.679981231689453,58.50986862182617
2015-06-25,28.558673858642578,58.421566009521484
2015-06-26,28.544395446777344,58.384796142578125
2015-06-29,28.116230010986328,57.63419723510742
2015-06-30,27.994916915893555,57.575286865234375
2015-07-01,28.187599182128906,58.6644172668457
2015-07-02,28.18045997619629,58.8189582824707
2015-07-06,28.130502700805664,58.90726089477539
2015-07-07,28.72278594970703,60.13617706298828
2015-07-08,28.444494247436523,59.5989875793457
2015-07-09,28.4873046875,59.35614013671875
2015-07-10,28.822690963745117,59.56955337524414
2015-07-13,29.015382766723633,60.2759895324707
2015-07-14,29.379323959350586,60.37166976928711
2015-07-15,29.350772857666016,60.452598571777344
2015-07-16,29.60053253173828,60.56298065185547
2015-07-17,29.436420440673828,60.5188102722168
2015-07-20,29.529184341430664,60.48204040527344
2015-07-21,29.39359474182129,60.069942474365234
2015-07-22,29.1866397857666,59.96831130981445
2015-07-23,29.143823623657227,59.87183380126953
2015-07-24,28.858383178710938,59.56767272949219
2015-07-27,28.929744720458984,59.330257415771484
2015-07-28,28.93687629699707,59.52315902709961
2015-07-29,28.96543312072754,59.812496185302734
2015-07-30,28.94401741027832,57.4161376953125
2015-07-31,29.315099716186523,56.90423583984375
2015-08-03,29.64335823059082,56.68165969848633
2015-08-04,29.864574432373047,56.3181266784668
2015-08-05,30.05725860595703,56.2142448425293
2015-08-06,29.914531707763672,56.19197463989258
2015-08-07,29.80748748779297,55.99909591674805
2015-08-10,29.74326515197754,56.66680145263672
2015-08-11,29.60053253173828,56.548118591308594
2015-08-12,29.443540573120117,56.67423629760742
2015-08-13,29.329364776611328,56.221683502197266
2015-08-14,29.436420440673828,56.10297775268555
2015-08-17,29.507770538330078,56.036216735839844
2015-08-18,29.472087860107422,55.73944091796875
2015-08-19,29.101009368896484,54.99010467529297
2015-08-20,28.93687629699707,54.83430480957031
2015-08-21,28.209001541137695,53.29857635498047
2015-08-24,27.388349533081055,51.295406341552734
2015-08-25,27.11003875732422,50.76124572753906
2015-08-26,27.638111114501953,52.601173400878906
2015-08-27,28.02345848083496,53.0314826965332
2015-08-28,28.151920318603516,52.83116149902344
2015-08-31,28.059141159057617,52.43053436279297
2015-09-01,27.65237808227539,51.11736297607422
2015-09-02,27.75942039489746,51.792484283447266
2015-09-03,27.944957733154297,51.881534576416016
2015-09-04,27.48825454711914,51.01350784301758
2015-09-08,27.75942039489746,51.91862106323242
2015-09-09,27.331256866455078,50.805747985839844
2015-09-10,27.416898727416992,50.68704605102539
2015-09-11,27.44569206237793,50.76124572753906
2015-09-14,27.42407989501953,50.494144439697266
2015-09-15,27.712005615234375,51.5254020690918
2015-09-16,28.17987632751465,52.00762176513672
2015-09-17,28.34542465209961,52.11152648925781
2015-09-18,28.057506561279297,51.88894271850586
2015-09-21,28.20865249633789,52.41569519042969
2015-09-22,27.920747756958008,52.07442092895508
2015-09-23,27.899145126342773,52.1263542175293
2015-09-24,28.17987632751465,52.94244384765625
2015-09-25,28.518173217773438,53.914344787597656
2015-09-28,28.45339012145996,53.246639251708984
2015-09-29,28.54696273803711,53.62501907348633
2015-09-30,28.878061294555664,53.37274169921875
2015-10-01,28.64773178100586,53.38015365600586
2015-10-02,29.072410583496094,53.72886276245117
2015-10-05,29.518674850463867,54.3223876953125
2015-10-06,29.482688903808594,54.4559440612793
2015-10-07,29.885772705078125,54.693355560302734
2015-10-08,30.216880798339844,55.197853088378906
2015-10-09,30.24567413330078,55.25719451904297
2015-10-12,30.23127555847168,55.14592742919922
2015-10-13,29.979358673095703,54.98269271850586
2015-10-14,30.000957489013672,55.056888580322266
2015-10-15,30.173688888549805,55.101383209228516
2015-10-16,30.24567413330078,55.56881332397461
2015-10-19,30.224079132080078,55.7617073059082
2015-10-20,30.440017700195312,55.22010803222656
2015-10-21,30.3680477142334,55.08759689331055
2015-10-22,31.12381935119629,56.03080368041992
2015-10-23,30.799922943115234,57.6627197265625
2015-10-26,30.65595054626465,58.007041931152344
2015-10-27,30.670358657836914,57.857337951660156
2015-10-28,30.75672721862793,57.27344512939453
2015-10-29,30.799922943115234,57.65519714355469
2015-10-30,30.483205795288086,57.17610549926758
2015-11-02,30.404027938842773,57.34081268310547
2015-11-03,30.34644889831543,57.677669525146484
2015-11-04,30.209693908691406,57.68513870239258
2015-11-05,30.46881675720215,57.1836051940918
2015-11-06,30.202484130859375,56.569786071777344
2015-11-09,29.90017318725586,56.44251251220703
2015-11-10,30.065723419189453,56.719486236572266
2015-11-11,30.260074615478516,56.86174011230469
2015-11-12,29.928966522216797,55.888580322265625
2015-11-13,29.785005569458008,55.36457443237305
2015-11-16,30.202484130859375,56.3676643371582
2015-11-17,29.993741989135742,56.19550323486328
2015-11-18,30.432817459106445,56.816810607910156
2015-11-19,31.03024673461914,57.05636215209961
2015-11-20,30.540786743164062,56.75692367553711
2015-11-23,30.922279357910156,56.869224548339844
2015-11-24,31.2102108001709,57.228519439697266
2015-11-25,31.2102108001709,56.816810607910156
2015-11-27,31.297222137451172,56.667091369628906
2015-11-30,30.912811279296875,56.0233268737793
2015-12-01,31.1086483001709,56.84675979614258
2015-12-02,31.021615982055664,56.73446273803711
2015-12-03,30.796764373779297,56.69701385498047
2015-12-04,31.39878273010254,58.261558532714844
2015-12-07,31.333494186401367,58.665794372558594
2015-12-08,31.195697784423828,58.2016716003418
2015-12-09,30.94184112548828,58.16423034667969
2015-12-10,31.014362335205078,58.23162078857422
2015-12-11,30.658977508544922,58.22412109375
2015-12-14,30.789505004882812,58.60591125488281
2015-12-15,31.23920440673828,59.64643096923828
2015-12-16,31.79770278930664,60.62705612182617
2015-12-17,31.543842315673828,60.103057861328125
