date,XLRE
2016-12-30,22.567922592163086
2017-01-03,22.641313552856445
2017-01-04,22.927541732788086
2017-01-05,23.044967651367188
2017-01-06,23.044967651367188
2017-01-09,22.898181915283203
2017-01-10,22.611953735351562
2017-01-11,22.487194061279297
2017-01-12,22.57526206970215
2017-01-13,22.52389144897461
2017-01-17,22.707366943359375
2017-01-18,22.758739471435547
2017-01-19,22.538562774658203
2017-01-20,22.67800521850586
2017-01-23,22.81745147705078
2017-01-24,22.824787139892578
2017-01-25,22.68535041809082
2017-01-26,22.670669555664062
2017-01-27,22.479848861694336
2017-01-30,22.355085372924805
2017-01-31,22.538562774658203
2017-02-01,22.289031982421875
2017-02-02,22.553245544433594
2017-02-03,22.700027465820312
2017-02-06,22.560583114624023
2017-02-07,22.516544342041016
2017-02-08,22.707366943359375
2017-02-09,22.802783966064453
2017-02-10,22.95689582824707
2017-02-13,23.06698226928711
2017-02-14,22.949554443359375
2017-02-15,22.883508682250977
2017-02-16,22.97891616821289
2017-02-17,23.044967651367188
2017-02-21,23.36055564880371
2017-02-22,23.272483825683594
2017-02-23,23.42660140991211
2017-02-24,23.544031143188477
2017-02-27,23.661453247070312
2017-02-28,23.588058471679688
2017-03-01,23.529356002807617
2017-03-02,23.45595932006836
2017-03-03,23.382568359375
2017-03-06,23.287158966064453
2017-03-07,23.2064266204834
2017-03-08,22.861480712890625
2017-03-09,22.567922592163086
2017-03-10,22.54590606689453
2017-03-13,22.57526206970215
2017-03-14,22.54590606689453
2017-03-15,22.97891616821289
2017-03-16,22.927541732788086
2017-03-17,22.97037696838379
2017-03-20,22.99253273010254
2017-03-21,22.955608367919922
2017-03-22,23.007301330566406
2017-03-23,23.17718505859375
2017-03-24,23.155029296875
2017-03-27,22.97037696838379
2017-03-28,23.10332679748535
2017-03-29,23.184572219848633
2017-03-30,23.23627281188965
2017-03-31,23.339675903320312
2017-04-03,23.369220733642578
2017-04-04,23.302743911743164
2017-04-05,23.339675903320312
2017-04-06,23.472631454467773
2017-04-07,23.502166748046875
2017-04-10,23.66465950012207
2017-04-11,23.775447845458984
2017-04-12,23.738515853881836
2017-04-13,23.686813354492188
2017-04-17,23.960094451904297
2017-04-18,24.019187927246094
2017-04-19,23.967491149902344
2017-04-20,23.960094451904297
2017-04-21,23.878856658935547
2017-04-24,23.642499923706055
2017-04-25,23.694204330444336
2017-04-26,23.494783401489258
2017-04-27,23.50955581665039
2017-04-28,23.376604080200195
2017-05-01,23.524328231811523
2017-05-02,23.531709671020508
2017-05-03,23.24365997314453
2017-05-04,23.26582145690918
2017-05-05,23.450469970703125
2017-05-08,23.324909210205078
2017-05-09,23.23627281188965
2017-05-10,23.36183738708496
2017-05-11,23.251041412353516
2017-05-12,23.162418365478516
2017-05-15,23.26582145690918
2017-05-16,23.14763832092285
2017-05-17,23.295364379882812
2017-05-18,23.339675903320312
2017-05-19,23.472631454467773
2017-05-22,23.531709671020508
2017-05-23,23.561256408691406
2017-05-24,23.694204330444336
2017-05-25,23.7828369140625
2017-05-26,23.635112762451172
2017-05-30,23.56863784790039
2017-05-31,23.531709671020508
2017-06-01,23.605571746826172
2017-06-02,23.812379837036133
2017-06-05,23.753292083740234
2017-06-06,23.642499923706055
2017-06-07,23.76806640625
2017-06-08,23.657276153564453
2017-06-09,23.76806640625
2017-06-12,23.923168182373047
2017-06-13,23.982257843017578
2017-06-14,24.05611801147461
2017-06-15,24.174291610717773
2017-06-16,24.16088104248047
2017-06-19,24.17578125
2017-06-20,24.131099700927734
2017-06-21,24.078962326049805
2017-06-22,24.093854904174805
2017-06-23,24.198129653930664
2017-06-26,24.309846878051758
2017-06-27,24.213024139404297
2017-06-28,24.242813110351562
2017-06-29,23.99703598022461
2017-06-30,23.982139587402344
2017-07-03,24.205575942993164
2017-07-05,23.915103912353516
2017-07-06,23.483129501342773
2017-07-07,23.617189407348633
2017-07-10,23.43099021911621
2017-07-11,23.393756866455078
2017-07-12,23.69911003112793
2017-07-13,23.743806838989258
2017-07-14,23.982139587402344
2017-07-17,24.034276962280273
2017-07-18,24.004480361938477
2017-07-19,24.183231353759766
2017-07-20,24.116193771362305
2017-07-21,24.16088104248047
2017-07-24,24.14598846435547
2017-07-25,24.14598846435547
2017-07-26,24.34708595275879
2017-07-27,24.324739456176758
2017-07-28,24.309846878051758
2017-07-31,24.272605895996094
2017-08-01,24.37687110900879
2017-08-02,24.257709503173828
2017-08-03,24.198129653930664
2017-08-04,24.272605895996094
2017-08-07,24.257709503173828
2017-08-08,24.14598846435547
2017-08-09,24.17578125
2017-08-10,23.959793090820312
2017-08-11,23.803388595581055
2017-08-14,24.198129653930664
2017-08-15,24.15343475341797
2017-08-16,24.227914810180664
2017-08-17,24.05661392211914
2017-08-18,23.877866744995117
2017-08-21,24.12364387512207
2017-08-22,24.10874366760254
2017-08-23,24.35453224182129
2017-08-24,24.309846878051758
2017-08-25,24.42900848388672
2017-08-28,24.302398681640625
2017-08-29,24.28750228881836
2017-08-30,24.399211883544922
2017-08-31,24.518375396728516
2017-09-01,24.518375396728516
2017-09-05,24.496036529541016
2017-09-06,24.53328514099121
2017-09-07,24.719478607177734
2017-09-08,24.726924896240234
2017-09-11,24.905672073364258
2017-09-12,24.63754653930664
2017-09-13,24.53328514099121
2017-09-14,24.7045841217041
2017-09-15,24.791601181030273
2017-09-18,24.649070739746094
2017-09-19,24.401531219482422
2017-09-20,24.334014892578125
2017-09-21,24.296512603759766
2017-09-22,24.086477279663086
2017-09-25,24.176494598388672
2017-09-26,24.198999404907227
2017-09-27,23.99646759033203
2017-09-28,24.16899299621582
2017-09-29,24.183992385864258
2017-10-02,24.093975067138672
2017-10-03,24.086477279663086
2017-10-04,24.296512603759766
2017-10-05,24.371532440185547
2017-10-06,24.30401611328125
2017-10-09,24.356523513793945
2017-10-10,24.394031524658203
2017-10-11,24.529054641723633
2017-10-12,24.70157814025879
2017-10-13,24.769088745117188
2017-10-16,24.649070739746094
2017-10-17,24.649070739746094
2017-10-18,24.60406494140625
2017-10-19,24.58905601501465
2017-10-20,24.55155372619629
2017-10-23,24.4615421295166
2017-10-24,24.30401611328125
2017-10-25,24.244003295898438
2017-10-26,24.108978271484375
2017-10-27,24.146484375
2017-10-30,24.296512603759766
2017-10-31,24.3790283203125
2017-11-01,24.356523513793945
2017-11-02,24.566560745239258
2017-11-03,24.566560745239258
2017-11-06,24.941625595092773
2017-11-07,25.174161911010742
2017-11-08,25.3616886138916
2017-11-09,25.3616886138916
2017-11-10,25.3616886138916
2017-11-13,25.43670082092285
2017-11-14,25.414201736450195
2017-11-15,25.22667121887207
2017-11-16,25.324186325073242
2017-11-17,25.174161911010742
2017-11-20,25.114154815673828
2017-11-21,25.249168395996094
2017-11-22,25.166664123535156
2017-11-24,25.256671905517578
2017-11-27,25.181663513183594
2017-11-28,25.121652603149414
2017-11-29,25.061635971069336
2017-11-30,25.091646194458008
2017-12-01,25.136648178100586
2017-12-04,24.806594848632812
2017-12-05,24.70908546447754
2017-12-06,24.746583938598633
2017-12-07,24.844106674194336
2017-12-08,24.90411376953125
2017-12-11,24.964120864868164
2017-12-12,25.076642990112305
2017-12-13,25.069141387939453
2017-12-14,25.091646194458008
2017-12-15,25.17127799987793
2017-12-18,25.25469970703125
2017-12-19,24.77691078186035
2017-12-20,24.5114688873291
2017-12-21,24.428049087524414
2017-12-22,24.587312698364258
2017-12-26,24.71623420715332
2017-12-27,24.8148250579834
2017-12-28,24.958925247192383
2017-12-29,24.98168182373047
2018-01-02,24.83757972717285
2018-01-03,24.845165252685547
2018-01-04,24.42046356201172
2018-01-05,24.47355079650879
2018-01-08,24.640399932861328
2018-01-09,24.359785079956055
2018-01-10,23.980588912963867
2018-01-11,23.828908920288086
2018-01-12,23.654481887817383
2018-01-16,23.76824188232422
2018-01-17,23.904747009277344
2018-01-18,23.677234649658203
2018-01-19,23.844078063964844
2018-01-22,24.07160186767578
2018-01-23,24.44321632385254
2018-01-24,24.374954223632812
2018-01-25,24.321870803833008
2018-01-26,24.39012908935547
2018-01-29,24.109516143798828
2018-01-30,24.01092529296875
2018-01-31,24.503887176513672
2018-02-01,24.05643081665039
2018-02-02,23.783403396606445
2018-02-05,23.16910171508789
2018-02-06,23.12360191345215
2018-02-07,23.017423629760742
2018-02-08,22.296947479248047
2018-02-09,22.820236206054688
2018-02-12,22.88090705871582
2018-02-13,23.04776382446289
2018-02-14,22.90366554260254
2018-02-15,23.11601448059082
2018-02-16,23.267696380615234
2018-02-20,23.032588958740234
2018-02-21,22.607887268066406
2018-02-22,22.865747451782227
2018-02-23,23.28286361694336
2018-02-26,23.366289138793945
2018-02-27,22.865747451782227
2018-02-28,22.835407257080078
2018-03-01,22.721647262573242
2018-03-02,22.645803451538086
2018-03-05,22.964332580566406
2018-03-06,23.055343627929688
2018-03-07,23.153932571411133
2018-03-08,23.335948944091797
2018-03-09,23.487632751464844
2018-03-12,23.601388931274414
2018-03-13,23.677234649658203
2018-03-14,23.72273826599121
2018-03-15,23.72273826599121
2018-03-16,23.847082138061523
2018-03-19,23.610593795776367
2018-03-20,23.602964401245117
2018-03-21,23.38935661315918
2018-03-22,23.305448532104492
2018-03-23,22.93927764892578
2018-03-26,23.25204849243164
2018-03-27,23.290193557739258
2018-03-28,23.71739387512207
2018-03-29,23.709762573242188
2018-04-02,23.41988182067871
2018-04-03,23.5037899017334
2018-04-04,23.778423309326172
2018-04-05,23.80130958557129
2018-04-06,23.55719566345215
2018-04-09,23.549560546875
2018-04-10,23.38935661315918
2018-04-11,23.450395584106445
2018-04-12,23.175758361816406
2018-04-13,23.297821044921875
2018-04-16,23.404619216918945
2018-04-17,23.71739387512207
2018-04-18,23.65636444091797
2018-04-19,23.259675979614258
2018-04-20,23.053701400756836
2018-04-23,23.09947395324707
2018-04-24,23.122360229492188
2018-04-25,23.04607391357422
2018-04-26,23.343591690063477
2018-04-27,23.65636444091797
2018-04-30,23.5648193359375
2018-05-01,23.73265266418457
2018-05-02,23.625850677490234
2018-05-03,23.61822509765625
2018-05-04,23.885229110717773
2018-05-07,23.930997848510742
2018-05-08,23.76316261291504
2018-05-09,23.94624900817871
2018-05-10,24.167482376098633
2018-05-11,24.05305290222168
2018-05-14,23.885229110717773
2018-05-15,23.480907440185547
2018-05-16,23.41988182067871
2018-05-17,23.297821044921875
2018-05-18,23.31307601928711
2018-05-21,23.549560546875
2018-05-22,23.580078125
2018-05-23,23.77079963684082
2018-05-24,23.67925453186035
2018-05-25,23.793678283691406
2018-05-29,23.854711532592773
2018-05-30,24.167482376098633
2018-05-31,24.091201782226562
2018-06-01,24.190366744995117
2018-06-04,24.426856994628906
2018-06-05,24.304794311523438
2018-06-06,24.373458862304688
2018-06-07,24.373458862304688
2018-06-08,24.457372665405273
2018-06-11,24.449743270874023
2018-06-12,24.58706283569336
2018-06-13,24.037799835205078
2018-06-14,24.26665687561035
2018-06-15,24.227420806884766
2018-06-18,24.204334259033203
2018-06-19,24.23511505126953
2018-06-20,24.496692657470703
2018-06-21,24.642871856689453
2018-06-22,24.858301162719727
2018-06-25,24.7967529296875
2018-06-26,24.927541732788086
2018-06-27,24.858301162719727
2018-06-28,25.104501724243164
2018-06-29,25.166044235229492
2018-07-02,25.019866943359375
2018-07-03,25.166044235229492
2018-07-05,25.496871948242188
2018-07-06,25.60458755493164
2018-07-09,25.366079330444336
2018-07-10,25.489181518554688
2018-07-11,25.412240982055664
2018-07-12,25.473796844482422
2018-07-13,25.389163970947266
2018-07-16,25.25067901611328
2018-07-17,25.081417083740234
2018-07-18,24.989091873168945
2018-07-19,25.227596282958984
2018-07-20,25.00448226928711
2018-07-23,24.93523406982422
2018-07-24,24.865991592407227
2018-07-25,25.112194061279297
2018-07-26,25.196826934814453
2018-07-27,24.96601104736328
2018-07-30,24.94293212890625
2018-07-31,25.427627563476562
2018-08-01,25.596895217895508
2018-08-02,25.473796844482422
2018-08-03,25.804616928100586
2018-08-06,25.750770568847656
2018-08-07,25.696914672851562
2018-08-08,25.535343170166016
2018-08-09,25.581506729125977
2018-08-10,25.33530044555664
2018-08-13,25.327611923217773
2018-08-14,25.427627563476562
2018-08-15,25.6507511138916
2018-08-16,25.850788116455078
2018-08-17,26.096973419189453
2018-08-20,26.127758026123047
2018-08-21,25.889253616333008
2018-08-22,25.72768783569336
2018-08-23,25.666141510009766
2018-08-24,25.843093872070312
2018-08-27,25.804616928100586
2018-08-28,26.12006378173828
2018-08-29,26.08159637451172
2018-08-30,25.943103790283203
2018-08-31,26.043127059936523
2018-09-04,25.812318801879883
2018-09-05,25.973880767822266
2018-09-06,26.05851173400879
2018-09-07,25.72768783569336
2018-09-10,25.866172790527344
2018-09-11,25.873870849609375
2018-09-12,25.89694595336914
2018-09-13,26.05851173400879
2018-09-14,25.83540153503418
2018-09-17,25.98158073425293
2018-09-18,25.827701568603516
2018-09-19,25.581506729125977
2018-09-20,25.773845672607422
2018-09-21,25.773845672607422
2018-09-24,25.268474578857422
2018-09-25,25.245149612426758
2018-09-26,24.965259552001953
2018-09-27,25.043001174926758
2018-09-28,25.354001998901367
2018-10-01,25.159629821777344
2018-10-02,25.081878662109375
2018-10-03,24.79420280456543
2018-10-04,24.677587509155273
2018-10-05,24.685361862182617
2018-10-08,25.004133224487305
2018-10-09,25.089656829833984
2018-10-10,24.69313621520996
2018-10-11,23.970069885253906
2018-10-12,23.954519271850586
2018-10-15,24.10223960876465
2018-10-16,24.55318260192871
2018-10-17,24.483211517333984
2018-10-18,24.490985870361328
2018-10-19,24.739784240722656
2018-10-22,24.389909744262695
2018-10-23,24.5454158782959
2018-10-24,24.833087921142578
2018-10-25,25.128530502319336
2018-10-26,24.475433349609375
2018-10-29,24.879737854003906
2018-10-30,25.291807174682617
2018-10-31,24.94971466064453
2018-11-01,25.043001174926758
2018-11-02,24.833087921142578
2018-11-05,25.245149612426758
2018-11-06,25.38511085510254
2018-11-07,25.664997100830078
2018-11-08,25.71942901611328
2018-11-09,25.750524520874023
2018-11-12,25.80494499206543
2018-11-13,25.8593692779541
2018-11-14,25.85160255432129
2018-11-15,25.649456024169922
2018-11-16,26.014869689941406
2018-11-19,26.084840774536133
2018-11-20,25.742752075195312
2018-11-21,25.72719955444336
2018-11-23,25.633901596069336
2018-11-26,25.688322067260742
2018-11-27,25.828269958496094
2018-11-28,26.03819465637207
2018-11-29,26.069303512573242
2018-11-30,26.31809425354004
2018-12-03,26.44249153137207
2018-12-04,26.092620849609375
2018-12-06,26.80791473388672
2018-12-07,26.403615951538086
2018-12-10,26.30254554748535
2018-12-11,26.34918975830078
2018-12-12,25.85160255432129
2018-12-13,26.030420303344727
2018-12-14,25.983766555786133
2018-12-17,25.011903762817383
2018-12-18,25.260704040527344
2018-12-19,25.027454376220703
2018-12-20,24.72422981262207
2018-12-21,24.345870971679688
2018-12-24,23.44912338256836
2018-12-26,24.1964111328125
2018-12-27,24.251476287841797
2018-12-28,24.3380069732666
2018-12-31,24.385204315185547
2019-01-02,23.826702117919922
2019-01-03,23.936832427978516
2019-01-04,24.180681228637695
2019-01-07,24.385204315185547
2019-01-08,24.80997657775879
2019-01-09,24.707714080810547
2019-01-10,25.101024627685547
2019-01-11,25.148225784301758
2019-01-14,25.069561004638672
2019-01-15,25.352745056152344
2019-01-16,25.470739364624023
2019-01-17,25.59659767150879
2019-01-18,25.690988540649414
2019-01-22,25.64379119873047
2019-01-23,25.659523010253906
2019-01-24,25.761783599853516
2019-01-25,26.06070327758789
2019-01-28,26.32028579711914
2019-01-29,26.52480697631836
2019-01-30,26.745065689086914
2019-01-31,27.004642486572266
2019-02-01,26.83945083618164
2019-02-04,26.996780395507812
2019-02-05,27.17770004272461
2019-02-06,26.965314865112305
2019-02-07,27.193435668945312
2019-02-08,27.193435668945312
2019-02-11,27.272096633911133
2019-02-12,27.08331298828125
2019-02-13,27.264225006103516
2019-02-14,27.366493225097656
2019-02-15,27.53168296813965
2019-02-19,27.56314468383789
2019-02-20,27.390085220336914
2019-02-21,27.43728256225586
2019-02-22,27.594615936279297
2019-02-25,27.366493225097656
2019-02-26,27.311426162719727
2019-02-27,27.224899291992188
2019-02-28,27.30355453491211
2019-03-01,27.272096633911133
2019-03-04,27.38222885131836
2019-03-05,27.46088218688965
2019-03-06,27.390085220336914
2019-03-07,27.366493225097656
2019-03-08,27.390085220336914
2019-03-11,27.814868927001953
2019-03-12,27.964317321777344
2019-03-13,28.098047256469727
2019-03-14,28.168842315673828
2019-03-15,28.0533390045166
2019-03-18,27.91094398498535
2019-03-19,27.831819534301758
2019-03-20,27.95840072631836
2019-03-21,28.45680809020996
2019-03-22,28.32231903076172
2019-03-25,28.34605598449707
2019-03-26,28.520099639892578
2019-03-27,28.42516326904297
2019-03-28,28.662508010864258
2019-03-29,28.65459442138672
2019-04-01,28.56757164001465
2019-04-02,28.812816619873047
2019-04-03,28.781177520751953
2019-04-04,28.694149017333984
2019-04-05,28.915664672851562
2019-04-08,28.77326011657715
2019-04-09,28.686235427856445
2019-04-10,28.915664672851562
2019-04-11,28.876108169555664
2019-04-12,29.03433609008789
2019-04-15,28.86028289794922
2019-04-16,28.179916381835938
2019-04-17,27.88719940185547
2019-04-18,28.10870933532715
2019-04-22,27.800172805786133
2019-04-23,28.11663055419922
2019-04-24,28.314403533935547
2019-04-25,28.282766342163086
2019-04-26,28.472640991210938
2019-04-29,28.179916381835938
2019-04-30,28.504276275634766
2019-05-01,28.504276275634766
2019-05-02,28.559656143188477
2019-05-03,28.7574405670166
2019-05-06,28.638763427734375
2019-05-07,28.148271560668945
2019-05-08,28.148271560668945
2019-05-09,28.243207931518555
2019-05-10,28.56757164001465
2019-05-13,28.56757164001465
2019-05-14,28.67041778564453
2019-05-15,28.86028289794922
2019-05-16,29.026416778564453
2019-05-17,28.986867904663086
2019-05-20,28.520099639892578
2019-05-21,28.7574405670166
2019-05-22,28.891935348510742
2019-05-23,29.03433609008789
2019-05-24,29.07387924194336
2019-05-28,28.77326011657715
2019-05-29,28.44099235534668
2019-05-30,28.615032196044922
2019-05-31,28.852373123168945
2019-06-03,28.963134765625
2019-06-04,28.804912567138672
2019-06-05,29.4615478515625
2019-06-06,29.516923904418945
2019-06-07,29.611852645874023
2019-06-10,29.509002685546875
2019-06-11,29.56438636779785
2019-06-12,29.675140380859375
2019-06-13,29.714698791503906
2019-06-14,29.84128189086914
2019-06-17,30.16564178466797
2019-06-18,30.0786190032959
2019-06-19,30.276397705078125
2019-06-20,30.458364486694336
2019-06-21,30.117874145507812
2019-06-24,29.96636199951172
