date,CAT,HON
2019-05-21,108.1399154663086,137.54173278808594
2019-05-22,106.9369125366211,137.30657958984375
2019-05-23,105.81183624267578,135.63595581054688
2019-05-24,106.36570739746094,135.8314971923828
2019-05-28,105.23194885253906,134.67431640625
2019-05-29,105.1367416381836,133.94903564453125
2019-05-30,105.4483413696289,134.82913208007812
2019-05-31,103.69142150878906,133.900146484375
2019-06-03,104.4184341430664,135.66041564941406
2019-06-04,105.6560287475586,137.02943420410156
2019-06-05,106.5561294555664,138.0562744140625
2019-06-06,106.789794921875,138.7489471435547
2019-06-07,107.71582794189453,140.3787841796875
2019-06-10,108.82362365722656,139.5802001953125
2019-06-11,110.15646362304688,139.88172912597656
2019-06-12,110.00067138671875,140.90036010742188
2019-06-13,110.06127166748047,141.13668823242188
2019-06-14,110.11318969726562,140.82701110839844
2019-06-17,110.19108581542969,140.4602813720703
2019-06-18,112.79612731933594,143.222900390625
2019-06-19,113.03846740722656,142.94580078125
2019-06-20,115.65215301513672,143.66293334960938
2019-06-21,115.877197265625,142.04940795898438
2019-06-24,116.2926025390625,142.29383850097656
2019-06-25,115.7214126586914,141.74789428710938
2019-06-26,116.96765899658203,141.46263122558594
2019-06-27,117.27059173583984,141.6663818359375
2019-06-28,117.95429992675781,142.27757263183594
2019-07-01,118.22260284423828,144.08668518066406
2019-07-02,117.5735092163086,143.931884765625
2019-07-03,117.34847259521484,145.38243103027344
2019-07-05,117.26194763183594,143.90740966796875
2019-07-08,116.69939422607422,143.1576690673828
2019-07-09,116.22334289550781,143.03546142578125
2019-07-10,114.79536437988281,142.17166137695312
2019-07-11,115.9377670288086,142.23683166503906
2019-07-12,119.7458267211914,144.3556365966797
2019-07-15,120.85362243652344,142.6197967529297
2019-07-16,120.37761688232422,142.432373046875
2019-07-17,117.46963500976562,137.4124755859375
2019-07-18,116.7426528930664,141.698974609375
2019-07-19,118.80960845947266,140.97369384765625
2019-07-22,117.9461669921875,141.45449829101562
2019-07-23,120.44047546386719,142.49758911132812
2019-07-24,115.04200744628906,141.76414489746094
2019-07-25,117.48396301269531,141.60931396484375
2019-07-26,115.92281341552734,141.4789276123047
2019-07-29,117.26591491699219,142.2286376953125
2019-07-30,115.94905090332031,141.72341918945312
2019-07-31,114.83270263671875,140.5417938232422
2019-08-01,110.57672882080078,138.1703643798828
2019-08-02,108.61444091796875,136.91539001464844
2019-08-05,106.09400939941406,132.02581787109375
2019-08-06,106.4690170288086,134.07131958007812
2019-08-07,105.33526611328125,133.15040588378906
2019-08-08,106.41668701171875,136.1004638671875
2019-08-09,104.11426544189453,135.82333374023438
2019-08-12,101.79441833496094,134.20986938476562
2019-08-13,103.7916030883789,136.89096069335938
2019-08-14,100.47753143310547,133.6800994873047
2019-08-15,100.51239776611328,132.90206909179688
2019-08-16,101.54151916503906,135.16256713867188
2019-08-19,102.35259246826172,135.8423614501953
2019-08-20,101.75081634521484,133.88487243652344
2019-08-21,102.63167572021484,134.14697265625
2019-08-22,102.81482696533203,133.4180450439453
2019-08-23,99.47455596923828,128.1681671142578
2019-08-26,99.78854370117188,128.51214599609375
2019-08-27,98.88153839111328,128.97898864746094
2019-08-28,100.1722640991211,130.67434692382812
2019-08-29,102.71015167236328,133.9913330078125
2019-08-30,103.78287506103516,134.8267364501953
2019-09-03,102.06478881835938,133.93399047851562
2019-09-04,103.87007904052734,136.8907012939453
2019-09-05,107.26264190673828,139.53610229492188
2019-09-06,107.00972747802734,140.18313598632812
2019-09-09,110.97792053222656,138.95462036132812
2019-09-10,113.62915802001953,138.91368103027344
2019-09-11,116.07112121582031,140.28143310546875
