date,XLF
2014-07-28,14.88003158569336
2014-07-29,14.802061080932617
2014-07-30,14.867033004760742
2014-07-31,14.56163501739502
2014-08-01,14.438176155090332
2014-08-04,14.55514144897461
2014-08-05,14.405682563781738
2014-08-06,14.46417236328125
2014-08-07,14.39919376373291
2014-08-08,14.542145729064941
2014-08-11,14.55514144897461
2014-08-12,14.587629318237305
2014-08-13,14.652609825134277
2014-08-14,14.74357795715332
2014-08-15,14.672099113464355
2014-08-18,14.834546089172363
2014-08-19,14.860538482666016
2014-08-20,14.899521827697754
2014-08-21,15.074968338012695
2014-08-22,15.022984504699707
2014-08-25,15.152941703796387
2014-08-26,15.18542766571045
2014-08-27,15.152941703796387
2014-08-28,15.107452392578125
2014-08-29,15.178933143615723
2014-09-02,15.23741340637207
2014-09-03,15.211416244506836
2014-09-04,15.224417686462402
2014-09-05,15.243908882141113
2014-09-08,15.250404357910156
2014-09-09,15.094456672668457
2014-09-10,15.172438621520996
2014-09-11,15.211416244506836
2014-09-12,15.198421478271484
2014-09-15,15.191925048828125
2014-09-16,15.256905555725098
2014-09-17,15.321883201599121
2014-09-18,15.471332550048828
2014-09-19,15.43088436126709
2014-09-22,15.326486587524414
2014-09-23,15.222090721130371
2014-09-24,15.306909561157227
2014-09-25,15.052449226379395
2014-09-26,15.19599437713623
2014-09-29,15.143794059753418
2014-09-30,15.117695808410645
2014-10-01,14.935006141662598
2014-10-02,14.974156379699707
2014-10-03,15.189469337463379
2014-10-06,15.143794059753418
2014-10-07,14.889333724975586
2014-10-08,15.169891357421875
2014-10-09,14.850181579589844
2014-10-10,14.732741355895996
2014-10-13,14.602246284484863
2014-10-14,14.660965919494629
2014-10-15,14.380403518676758
2014-10-16,14.380403518676758
2014-10-17,14.563095092773438
2014-10-20,14.647917747497559
2014-10-21,14.921958923339844
2014-10-22,14.78493595123291
2014-10-23,14.928483009338379
2014-10-24,15.072022438049316
2014-10-27,15.091594696044922
2014-10-28,15.25471305847168
2014-10-29,15.293865203857422
2014-10-30,15.378684043884277
2014-10-31,15.554850578308105
2014-11-03,15.613574028015137
2014-11-04,15.620099067687988
2014-11-05,15.724489212036133
2014-11-06,15.75058364868164
2014-11-07,15.757110595703125
2014-11-10,15.841928482055664
2014-11-11,15.789740562438965
2014-11-12,15.757110595703125
2014-11-13,15.75058364868164
2014-11-14,15.698389053344727
2014-11-17,15.698389053344727
2014-11-18,15.75058364868164
2014-11-19,15.71796703338623
2014-11-20,15.71796703338623
2014-11-21,15.796256065368652
2014-11-24,15.90065860748291
2014-11-25,15.88760757446289
2014-11-26,15.907184600830078
2014-11-28,15.9202241897583
2014-12-01,15.809311866760254
2014-12-02,15.959386825561523
2014-12-03,16.031145095825195
2014-12-04,16.050731658935547
2014-12-05,16.19426918029785
2014-12-08,16.272563934326172
2014-12-09,16.23341941833496
2014-12-10,16.024620056152344
2014-12-11,16.06377601623535
2014-12-12,15.75058364868164
2014-12-15,15.607050895690918
2014-12-16,15.456982612609863
2014-12-17,15.809311866760254
2014-12-18,16.17469596862793
2014-12-19,16.185190200805664
2014-12-22,16.29667091369629
2014-12-23,16.38848114013672
2014-12-24,16.362258911132812
2014-12-26,16.362258911132812
2014-12-29,16.421276092529297
2014-12-30,16.401607513427734
2014-12-31,16.21797752380371
2015-01-02,16.21797752380371
2015-01-05,15.876959800720215
2015-01-06,15.634320259094238
2015-01-07,15.798264503479004
2015-01-08,16.034353256225586
2015-01-09,15.817938804626465
2015-01-12,15.68678092956543
2015-01-13,15.634320259094238
2015-01-14,15.41134262084961
2015-01-15,15.221158981323242
2015-01-16,15.40478515625
2015-01-20,15.339203834533691
2015-01-21,15.378547668457031
2015-01-22,15.758925437927246
2015-01-23,15.588410377502441
2015-01-26,15.667110443115234
2015-01-27,15.496598243713379
2015-01-28,15.21459674835205
2015-01-29,15.339203834533691
2015-01-30,15.089994430541992
2015-02-02,15.33264446258545
2015-02-03,15.588410377502441
2015-02-04,15.549057006835938
2015-02-05,15.70644760131836
2015-02-06,15.831055641174316
2015-02-09,15.75235652923584
2015-02-10,15.876959800720215
2015-02-11,15.876959800720215
2015-02-12,16.034353256225586
2015-02-13,16.021242141723633
2015-02-17,16.073705673217773
2015-02-18,15.975337982177734
2015-02-19,15.909757614135742
2015-02-20,16.02779769897461
2015-02-23,15.988441467285156
2015-02-24,16.0671443939209
2015-02-25,16.0671443939209
2015-02-26,16.02779769897461
2015-02-27,15.968771934509277
2015-03-02,16.086824417114258
2015-03-03,16.04090690612793
2015-03-04,15.94254207611084
2015-03-05,16.00812339782715
2015-03-06,15.890079498291016
2015-03-09,15.962206840515137
2015-03-10,15.621193885803223
2015-03-11,15.719569206237793
2015-03-12,16.060585021972656
2015-03-13,15.949095726013184
2015-03-16,16.14583969116211
2015-03-17,16.106494903564453
2015-03-18,16.198301315307617
2015-03-19,16.047470092773438
2015-03-20,16.265350341796875
2015-03-23,16.173189163208008
2015-03-24,16.041549682617188
2015-03-25,15.784830093383789
2015-03-26,15.771660804748535
2015-03-27,15.751914978027344
2015-03-30,15.982307434082031
2015-03-31,15.870399475097656
2015-04-01,15.8572359085083
2015-04-02,15.936224937438965
2015-04-06,15.962556838989258
2015-04-07,15.876982688903809
2015-04-08,15.936224937438965
2015-04-09,15.962556838989258
2015-04-10,15.955974578857422
2015-04-13,16.01521873474121
2015-04-14,16.01521873474121
2015-04-15,16.0744571685791
2015-04-16,16.100788116455078
2015-04-17,15.883569717407227
2015-04-20,15.949389457702637
2015-04-21,15.870399475097656
2015-04-22,15.982307434082031
2015-04-23,16.008634567260742
2015-04-24,15.982307434082031
2015-04-27,15.92305850982666
2015-04-28,16.01521873474121
2015-04-29,16.008634567260742
2015-04-30,15.883569717407227
2015-05-01,16.021793365478516
2015-05-04,16.179779052734375
2015-05-05,16.034963607788086
2015-05-06,15.955974578857422
2015-05-07,16.067882537841797
2015-05-08,16.298261642456055
2015-05-11,16.239017486572266
2015-05-12,16.179779052734375
2015-05-13,16.186363220214844
2015-05-14,16.331178665161133
2015-05-15,16.258764266967773
2015-05-18,16.350921630859375
2015-05-19,16.44308090209961
2015-05-20,16.397001266479492
2015-05-21,16.357507705688477
2015-05-22,16.364084243774414
2015-05-26,16.179779052734375
2015-05-27,16.357507705688477
2015-05-28,16.337764739990234
2015-05-29,16.192941665649414
2015-06-01,16.20610237121582
2015-06-02,16.232431411743164
2015-06-03,16.37067222595215
2015-06-04,16.225854873657227
2015-06-05,16.318012237548828
2015-06-08,16.219274520874023
2015-06-09,16.258764266967773
2015-06-10,16.489151000976562
2015-06-11,16.554981231689453
2015-06-12,16.482576370239258
2015-06-15,16.41016387939453
2015-06-16,16.502323150634766
2015-06-17,16.482576370239258
2015-06-18,16.633974075317383
2015-06-19,16.35630226135254
2015-06-22,16.607526779174805
2015-06-23,16.640583038330078
2015-06-24,16.501745223999023
2015-06-25,16.40258026123047
2015-06-26,16.455469131469727
2015-06-29,16.058786392211914
2015-06-30,16.118288040161133
2015-07-01,16.362905502319336
2015-07-02,16.290184020996094
2015-07-06,16.224071502685547
2015-07-07,16.257125854492188
2015-07-08,15.972838401794434
2015-07-09,16.098459243774414
2015-07-10,16.290184020996094
2015-07-13,16.488515853881836
2015-07-14,16.52819061279297
2015-07-15,16.66703224182129
2015-07-16,16.832304000854492
2015-07-17,16.786035537719727
2015-07-20,16.80587387084961
2015-07-21,16.786035537719727
2015-07-22,16.911645889282227
2015-07-23,16.766193389892578
2015-07-24,16.607526779174805
2015-07-27,16.488515853881836
2015-07-28,16.554637908935547
2015-07-29,16.719919204711914
2015-07-30,16.719919204711914
2015-07-31,16.66703224182129
2015-08-03,16.647199630737305
2015-08-04,16.620742797851562
2015-08-05,16.686861038208008
2015-08-06,16.62735939025879
2015-08-07,16.660411834716797
2015-08-10,16.8190860748291
2015-08-11,16.66703224182129
2015-08-12,16.514970779418945
2015-08-13,16.574472427368164
2015-08-14,16.6934757232666
2015-08-17,16.726530075073242
2015-08-18,16.713302612304688
2015-08-19,16.561237335205078
2015-08-20,16.210847854614258
2015-08-21,15.629055976867676
2015-08-24,14.961315155029297
2015-08-25,14.76297378540039
2015-08-26,15.318325996398926
2015-08-27,15.695168495178223
2015-08-28,15.622446060180664
2015-08-31,15.490217208862305
2015-09-01,14.987757682800293
2015-09-02,15.192712783813477
2015-09-03,15.27865982055664
2015-09-04,14.97453784942627
2015-09-08,15.35799503326416
2015-09-09,15.146434783935547
2015-09-10,15.219161987304688
2015-09-11,15.28526782989502
2015-09-14,15.25221061706543
2015-09-15,15.470386505126953
2015-09-16,15.569561004638672
2015-09-17,15.35137939453125
2015-09-18,15.054414749145508
2015-09-21,15.227143287658691
2015-09-22,15.034482955932617
2015-09-23,15.041123390197754
