date,XLF
2000-01-03,11.052186012268066
2000-01-04,10.569032669067383
2000-01-05,10.48598861694336
2000-01-06,10.946500778198242
2000-01-07,11.127683639526367
2000-01-10,10.931402206420898
2000-01-11,10.750218391418457
2000-01-12,10.961591720581055
2000-01-13,11.293766021728516
2000-01-14,11.557991981506348
2000-01-18,11.172977447509766
2000-01-19,11.135232925415039
2000-01-20,10.931402206420898
2000-01-21,10.795514106750488
2000-01-24,10.599226951599121
2000-01-25,10.7124662399292
2000-01-26,11.11258316040039
2000-01-27,11.233370780944824
2000-01-28,10.840806007385254
2000-01-31,11.142778396606445
2000-02-01,11.20317554473877
2000-02-02,11.089934349060059
2000-02-03,11.021986961364746
2000-02-04,10.908745765686035
2000-02-07,10.795514106750488
2000-02-08,10.916293144226074
2000-02-09,10.659619331359863
2000-02-10,10.365198135375977
2000-02-11,10.387847900390625
2000-02-14,10.478446006774902
2000-02-15,10.493538856506348
2000-02-16,10.27460765838623
2000-02-17,10.146269798278809
2000-02-18,9.78390884399414
2000-02-22,9.874499320983887
2000-02-23,9.836750984191895
2000-02-24,9.632919311523438
2000-02-25,9.572524070739746
2000-02-28,9.882040977478027
2000-02-29,9.949989318847656
2000-03-01,10.085877418518066
2000-03-02,10.025479316711426
2000-03-03,10.116069793701172
2000-03-06,10.017930030822754
2000-03-07,9.715958595275879
2000-03-08,9.602724075317383
2000-03-09,9.655569076538086
2000-03-10,9.685763359069824
2000-03-13,9.78390884399414
2000-03-14,9.746153831481934
2000-03-15,10.34255313873291
2000-03-16,11.233370780944824
2000-03-17,11.236705780029297
2000-03-20,11.02454948425293
2000-03-21,11.426128387451172
2000-03-22,11.52463436126709
2000-03-23,11.926209449768066
2000-03-24,12.062591552734375
2000-03-27,11.66858959197998
2000-03-28,11.759520530700684
2000-03-29,11.66858959197998
2000-03-30,11.691323280334473
2000-03-31,11.767097473144531
2000-04-03,12.335372924804688
2000-04-04,11.842870712280273
2000-04-05,11.751935958862305
2000-04-06,11.880751609802246
2000-04-07,11.638284683227539
2000-04-10,11.971674919128418
2000-04-11,12.123215675354004
2000-04-12,12.17625617980957
2000-04-13,11.858017921447754
2000-04-14,10.89573860168457
2000-04-17,10.986662864685059
2000-04-18,11.426128387451172
2000-04-19,11.274588584899902
2000-04-20,11.48674488067627
2000-04-24,11.759520530700684
2000-04-25,12.123215675354004
2000-04-26,11.880751609802246
2000-04-27,11.638284683227539
2000-04-28,11.880751609802246
2000-05-01,11.61555290222168
2000-05-02,11.50190544128418
2000-05-03,11.297320365905762
2000-05-04,11.123051643371582
2000-05-05,11.198817253112793
2000-05-08,11.418549537658691
2000-05-09,11.388249397277832
2000-05-10,11.085165023803711
2000-05-11,11.418549537658691
2000-05-12,11.547362327575684
2000-05-15,12.062591552734375
2000-05-16,11.994403839111328
2000-05-17,11.789824485778809
2000-05-18,11.941367149353027
2000-05-19,11.729211807250977
2000-05-22,11.880751609802246
2000-05-23,11.956521987915039
2000-05-24,12.108061790466309
2000-05-25,11.80498218536377
2000-05-26,11.759520530700684
2000-05-30,12.001985549926758
2000-05-31,12.145936965942383
2000-06-01,12.547526359558105
2000-06-02,13.062766075134277
2000-06-05,12.767257690429688
2000-06-06,12.486908912658691
2000-06-07,12.668764114379883
2000-06-08,12.456603050231934
2000-06-09,12.244450569152832
2000-06-12,12.3505277633667
2000-06-13,12.335372924804688
2000-06-14,12.547526359558105
2000-06-15,12.252026557922363
2000-06-16,11.678495407104492
2000-06-19,11.982625961303711
2000-06-20,11.83056354522705
2000-06-21,11.739326477050781
2000-06-22,11.731720924377441
2000-06-23,11.648086547851562
2000-06-26,11.83056354522705
2000-06-27,11.944607734680176
2000-06-28,11.853373527526855
2000-06-29,11.845769882202148
2000-06-30,11.55685043334961
2000-07-03,11.769745826721191
2000-07-05,11.898992538452148
2000-07-06,11.990230560302734
2000-07-07,12.195517539978027
2000-07-10,12.225934982299805
2000-07-11,12.286759376525879
2000-07-12,12.461629867553711
2000-07-13,12.33997631072998
2000-07-14,12.545263290405273
2000-07-17,12.309564590454102
2000-07-18,12.33237361907959
2000-07-19,12.286759376525879
2000-07-20,12.598487854003906
2000-07-21,12.560474395751953
2000-07-24,12.63650131225586
2000-07-25,12.659310340881348
2000-07-26,12.598487854003906
2000-07-27,12.63650131225586
2000-07-28,12.362791061401367
2000-07-31,12.575684547424316
2000-08-01,12.659310340881348
2000-08-02,12.644104957580566
2000-08-03,12.978644371032715
2000-08-04,13.480459213256836
2000-08-07,13.51846981048584
2000-08-08,13.51846981048584
2000-08-09,13.427228927612305
2000-08-10,13.35119915008545
2000-08-11,13.556488037109375
2000-08-14,13.731356620788574
2000-08-15,13.480459213256836
2000-08-16,13.320788383483887
2000-08-17,13.495667457580566
2000-08-18,13.396825790405273
2000-08-21,13.503267288208008
2000-08-22,13.647720336914062
2000-08-23,13.472854614257812
2000-08-24,13.45004940032959
2000-08-25,13.26756477355957
2000-08-28,13.51846981048584
2000-08-29,13.381609916687012
2000-08-30,13.503267288208008
2000-08-31,13.85301399230957
2000-09-01,13.624918937683105
2000-09-05,13.792181015014648
2000-09-06,13.898633003234863
2000-09-07,13.78458309173584
2000-09-08,14.096312522888184
2000-09-11,14.37763500213623
2000-09-12,14.354828834533691
2000-09-13,14.263586044311523
2000-09-14,14.210362434387207
2000-09-15,13.97877025604248
2000-09-18,13.513577461242676
2000-09-19,13.803369522094727
2000-09-20,13.605090141296387
2000-09-21,13.452563285827637
2000-09-22,13.7118501663208
2000-09-25,13.93302059173584
2000-09-26,13.84150218963623
2000-09-27,13.849126815795898
2000-09-28,14.199923515319824
2000-09-29,14.154172897338867
2000-10-02,14.352450370788574
2000-10-03,14.337202072143555
2000-10-04,14.154172897338867
2000-10-05,14.2914400100708
2000-10-06,13.696603775024414
2000-10-09,13.483078002929688
2000-10-10,13.094136238098145
2000-10-11,13.117009162902832
2000-10-12,12.354402542114258
2000-10-13,12.994994163513184
2000-10-16,13.109386444091797
2000-10-17,12.750958442687988
2000-10-18,12.606064796447754
2000-10-19,13.200902938842773
2000-10-20,13.254281997680664
2000-10-23,13.033129692077637
2000-10-24,13.361051559448242
2000-10-25,13.437317848205566
2000-10-26,13.0026216506958
2000-10-27,13.429682731628418
2000-10-30,13.91775894165039
2000-10-31,14.032151222229004
2000-11-01,13.971144676208496
2000-11-02,14.039780616760254
2000-11-03,14.001649856567383
2000-11-06,14.192304611206055
2000-11-07,14.146541595458984
2000-11-08,13.894887924194336
2000-11-09,13.994020462036133
2000-11-10,13.84150218963623
2000-11-13,13.513577461242676
2000-11-14,13.589838027954102
2000-11-15,13.483078002929688
2000-11-16,13.437317848205566
2000-11-17,13.330543518066406
2000-11-20,12.933990478515625
2000-11-21,12.964489936828613
2000-11-22,12.651824951171875
2000-11-24,12.743334770202637
2000-11-27,12.918737411499023
2000-11-28,13.05600357055664
2000-11-29,13.376302719116211
2000-11-30,13.315289497375488
2000-12-01,13.239036560058594
2000-12-04,13.178025245666504
2000-12-05,13.727107048034668
2000-12-06,13.666099548339844
2000-12-07,13.696603775024414
2000-12-08,14.093158721923828
2000-12-11,14.207551956176758
2000-12-12,14.039780616760254
2000-12-13,14.047412872314453
2000-12-14,13.643220901489258
2000-12-15,13.586517333984375
2000-12-18,13.984550476074219
2000-12-19,13.831462860107422
2000-12-20,13.70133113861084
2000-12-21,14.02281665802002
2000-12-22,14.137632369995117
2000-12-26,14.390227317810059
2000-12-27,14.482075691223145
2000-12-28,14.627511024475098
2000-12-29,14.451462745666504
2001-01-02,14.045775413513184
2001-01-03,14.803565979003906
2001-01-04,14.543316841125488
2001-01-05,14.237144470214844
2001-01-08,14.091705322265625
2001-01-09,13.854422569274902
2001-01-10,14.084047317504883
2001-01-11,14.114669799804688
2001-01-12,13.84676456451416
2001-01-16,14.091705322265625
2001-01-17,14.114669799804688
2001-01-18,13.908002853393555
2001-01-19,13.808493614196777
2001-01-22,14.053433418273926
2001-01-23,14.191211700439453
2001-01-24,14.27541446685791
2001-01-25,14.405529975891113
2001-01-26,14.459118843078613
2001-01-29,14.471056938171387
2001-01-30,14.59842300415039
2001-01-31,14.4171724319458
2001-02-01,14.436762809753418
2001-02-02,14.47595500946045
2001-02-05,14.57392692565918
2001-02-06,14.28980827331543
2001-02-07,14.255508422851562
2001-02-08,14.216323852539062
2001-02-09,14.275105476379395
2001-02-12,14.47595500946045
2001-02-13,14.392678260803223
2001-02-14,14.226109504699707
2001-02-15,14.226109504699707
2001-02-16,14.231010437011719
2001-02-20,13.706846237182617
2001-02-21,13.300241470336914
2001-02-22,13.393316268920898
2001-02-23,13.329630851745605
2001-02-26,13.623562812805176
2001-02-27,13.770522117614746
2001-02-28,13.447209358215332
2001-03-01,13.461904525756836
2001-03-02,13.481493949890137
2001-03-05,13.41291618347168
2001-03-06,13.452108383178711
2001-03-07,13.736236572265625
2001-03-08,13.790124893188477
2001-03-09,13.471697807312012
2001-03-12,12.81036376953125
2001-03-13,13.153273582458496
2001-03-14,12.545833587646484
2001-03-15,12.9230318069458
2001-03-16,12.754446029663086
2001-03-19,12.90190601348877
2001-03-20,12.54311466217041
2001-03-21,12.179394721984863
2001-03-22,11.864831924438477
2001-03-23,12.36616039276123
2001-03-26,12.562766075134277
2001-03-27,12.916645050048828
2001-03-28,12.847837448120117
2001-03-29,12.818343162536621
2001-03-30,13.044434547424316
2001-04-02,13.103421211242676
2001-04-03,12.661066055297852
2001-04-04,12.351417541503906
2001-04-05,12.803600311279297
2001-04-06,12.518533706665039
2001-04-09,12.513616561889648
2001-04-10,12.877327919006348
2001-04-11,12.985459327697754
2001-04-12,13.083754539489746
2001-04-16,12.99036979675293
2001-04-17,13.09850025177002
2001-04-18,13.648984909057617
2001-04-19,13.722702026367188
2001-04-20,13.486784934997559
2001-04-23,13.31967544555664
2001-04-24,13.250865936279297
2001-04-25,13.393400192260742
2001-04-26,13.447469711303711
2001-04-27,13.737442016601562
2001-04-30,13.516274452209473
2001-05-01,13.629318237304688
2001-05-02,13.737442016601562
2001-05-03,13.742362022399902
2001-05-04,13.909479141235352
2001-05-07,13.821002960205078
2001-05-08,13.67847728729248
2001-05-09,13.663731575012207
2001-05-10,13.668642044067383
2001-05-11,13.540850639343262
2001-05-14,13.65389633178711
2001-05-15,13.737442016601562
2001-05-16,14.106073379516602
2001-05-17,14.032353401184082
2001-05-18,13.953715324401855
2001-05-21,14.150312423706055
2001-05-22,14.292840003967285
2001-05-23,14.233864784240723
2001-05-24,14.287930488586426
2001-05-25,14.096246719360352
2001-05-29,14.106073379516602
2001-05-30,13.988121032714844
2001-05-31,14.110987663269043
2001-06-01,14.08642292022705
2001-06-04,14.19946575164795
2001-06-05,14.263358116149902
2001-06-06,14.15522575378418
2001-06-07,14.06184196472168
2001-06-08,13.97828483581543
2001-06-11,13.845587730407715
2001-06-12,13.88981819152832
2001-06-13,13.776771545410156
2001-06-14,13.535935401916504
2001-06-15,13.605490684509277
2001-06-18,13.640026092529297
2001-06-19,13.763348579406738
2001-06-20,13.837345123291016
2001-06-21,14.394789695739746
2001-06-22,14.207326889038086
2001-06-25,14.093871116638184
2001-06-26,13.916281700134277
2001-06-27,13.921210289001465
2001-06-28,14.103741645812988
2001-06-29,14.010008811950684
2001-07-02,14.182666778564453
2001-07-03,14.17280101776123
2001-07-05,14.084000587463379
2001-07-06,13.797879219055176
2001-07-09,13.842281341552734
2001-07-10,13.506832122802734
2001-07-11,13.482160568237305
2001-07-12,13.718947410583496
2001-07-13,13.881750106811523
2001-07-16,13.684423446655273
2001-07-17,13.965605735778809
2001-07-18,13.886672973632812
2001-07-19,13.792949676513672
2001-07-20,13.728824615478516
2001-07-23,13.654818534851074
2001-07-24,13.477227210998535
2001-07-25,13.580819129943848
2001-07-26,13.689356803894043
2001-07-27,13.76828384399414
2001-07-30,13.723885536193848
2001-07-31,13.876808166503906
2001-08-01,13.936007499694824
2001-08-02,13.916281700134277
2001-08-03,13.975475311279297
2001-08-06,13.773214340209961
2001-08-07,13.921210289001465
2001-08-08,13.640026092529297
2001-08-09,13.704153060913086
2001-08-10,13.714025497436523
2001-08-13,13.69921875
2001-08-14,13.704153060913086
2001-08-15,13.649883270263672
2001-08-16,13.610429763793945
2001-08-17,13.40816879272461
2001-08-20,13.541364669799805
2001-08-21,13.373636245727539
2001-08-22,13.432827949523926
2001-08-23,13.437766075134277
2001-08-24,13.472301483154297
2001-08-27,13.339106559753418
2001-08-28,13.126981735229492
2001-08-29,13.008590698242188
2001-08-30,12.919791221618652
2001-08-31,12.959253311157227
2001-09-04,12.90499210357666
2001-09-05,12.826061248779297
2001-09-06,12.530078887939453
2001-09-07,12.283416748046875
2001-09-10,12.308084487915039
2001-09-17,11.765442848205566
2001-09-18,11.617460250854492
2001-09-19,11.533597946166992
2001-09-20,11.025485038757324
2001-09-21,10.851556777954102
2001-09-24,11.416434288024902
2001-09-25,11.599771499633789
2001-09-26,11.713736534118652
2001-09-27,11.906981468200684
2001-09-28,12.229065895080566
2001-10-01,12.194375038146973
2001-10-02,12.362845420837402
2001-10-03,12.561055183410645
2001-10-04,12.461949348449707
2001-10-05,12.120055198669434
2001-10-08,11.847527503967285
2001-10-09,11.946629524230957
2001-10-10,12.134918212890625
2001-10-11,12.328161239624023
2001-10-12,12.134918212890625
2001-10-15,12.189424514770508
2001-10-16,12.38762378692627
2001-10-17,12.26374626159668
2001-10-18,12.248880386352539
2001-10-19,12.050681114196777
2001-10-22,12.343027114868164
2001-10-23,12.372764587402344
2001-10-24,12.328161239624023
2001-10-25,12.491677284240723
2001-10-26,12.635377883911133
2001-10-29,12.189424514770508
2001-10-30,12.164648056030273
2001-10-31,12.055635452270508
2001-11-01,12.253835678100586
2001-11-02,12.318252563476562
2001-11-05,12.585827827453613
2001-11-06,12.7394380569458
2001-11-07,12.788986206054688
2001-11-08,12.828619003295898
2001-11-09,12.744394302368164
