date,XLY
2000-11-06,9.301180839538574
2000-11-07,9.208049774169922
2000-11-08,9.312816619873047
2000-11-09,8.951946258544922
2000-11-10,8.538688659667969
2000-11-13,8.777327537536621
2000-11-14,9.039251327514648
2000-11-15,9.12656021118164
2000-11-16,9.027610778808594
2000-11-17,9.021783828735352
2000-11-20,8.80061149597168
2000-11-21,8.730766296386719
2000-11-22,8.637639045715332
2000-11-24,8.695839881896973
2000-11-27,9.010149955749512
2000-11-28,8.975223541259766
2000-11-29,9.103280067443848
2000-11-30,8.928662300109863
2000-12-01,8.940305709838867
2000-12-04,9.277894020080566
2000-12-05,9.499075889587402
2000-12-06,9.44086742401123
2000-12-07,9.312816619873047
2000-12-08,9.411761283874512
2000-12-11,9.295357704162598
2000-12-12,9.312816619873047
2000-12-13,9.12656021118164
2000-12-14,9.09745979309082
2000-12-15,8.85766315460205
2000-12-18,9.050215721130371
2000-12-19,8.834322929382324
2000-12-20,8.729287147521973
2000-12-21,8.997697830200195
2000-12-22,9.149413108825684
2000-12-26,8.974361419677734
2000-12-27,9.406158447265625
2000-12-28,9.52286148071289
2000-12-29,9.557868957519531
2001-01-02,9.540362358093262
2001-01-03,10.29308795928955
2001-01-04,10.438963890075684
2001-01-05,10.094696044921875
2001-01-08,9.960487365722656
2001-01-09,9.878799438476562
2001-01-10,9.942980766296387
2001-01-11,10.030509948730469
2001-01-12,10.024679183959961
2001-01-16,10.258076667785645
2001-01-17,10.118035316467285
2001-01-18,9.966322898864746
2001-01-19,9.569538116455078
2001-01-22,9.931319236755371
2001-01-23,10.04801082611084
2001-01-24,10.059687614440918
2001-01-25,10.217233657836914
2001-01-26,10.106368064880371
2001-01-29,10.307090759277344
2001-01-30,10.336971282958984
2001-01-31,10.669336318969727
2001-02-01,10.654393196105957
2001-02-02,10.452738761901855
2001-02-05,10.392986297607422
2001-02-06,10.40418815612793
2001-02-07,10.426596641540527
2001-02-08,10.120373725891113
2001-02-09,9.989669799804688
2001-02-12,10.269752502441406
2001-02-13,10.407922744750977
2001-02-14,10.307090759277344
2001-02-15,10.303359031677246
2001-02-16,10.172653198242188
2001-02-20,10.307090759277344
2001-02-21,9.862690925598145
2001-02-22,9.709582328796387
2001-02-23,9.870158195495605
2001-02-26,10.172653198242188
2001-02-27,10.120373725891113
2001-02-28,9.90750503540039
2001-03-01,9.74692440032959
2001-03-02,9.821617126464844
2001-03-05,9.717049598693848
2001-03-06,9.963526725769043
2001-03-07,10.209997177124023
2001-03-08,10.374310493469238
2001-03-09,10.269752502441406
2001-03-12,9.888832092285156
2001-03-13,9.844018936157227
2001-03-14,9.631159782409668
2001-03-15,9.73945426940918
2001-03-16,9.542250633239746
2001-03-19,9.654510498046875
2001-03-20,9.676962852478027
2001-03-21,9.617093086242676
2001-03-22,9.317727088928223
2001-03-23,9.422505378723145
2001-03-26,9.587159156799316
2001-03-27,9.796712875366211
2001-03-28,9.635802268981934
2001-03-29,9.729354858398438
2001-03-30,9.763031005859375
2001-04-02,9.766770362854004
2001-04-03,9.437470436096191
2001-04-04,9.538507461547852
2001-04-05,9.75180721282959
2001-04-06,9.72187328338623
2001-04-09,9.632057189941406
2001-04-10,9.729354858398438
2001-04-11,9.620832443237305
2001-04-12,9.456182479858398
2001-04-16,9.50108814239502
2001-04-17,9.632057189941406
2001-04-18,10.223305702209473
2001-04-19,10.25323486328125
2001-04-20,10.144721984863281
2001-04-23,10.077363014221191
2001-04-24,9.901481628417969
2001-04-25,9.90896987915039
2001-04-26,10.155948638916016
2001-04-27,10.399182319641113
2001-04-30,10.215816497802734
2001-05-01,10.328082084655762
2001-05-02,10.410409927368164
2001-05-03,10.29065990447998
2001-05-04,10.384210586547852
2001-05-07,10.305625915527344
2001-05-08,10.29814338684082
2001-05-09,10.140979766845703
2001-05-10,10.432855606079102
2001-05-11,10.477766990661621
2001-05-14,10.451567649841309
2001-05-15,10.41415023803711
2001-05-16,10.541377067565918
2001-05-17,10.702287673950195
2001-05-18,10.694805145263672
2001-05-21,10.814544677734375
2001-05-22,10.851967811584473
2001-05-23,10.657382011413574
2001-05-24,10.619963645935059
2001-05-25,10.567574501037598
2001-05-29,10.485249519348145
2001-05-30,10.294402122497559
2001-05-31,10.459057807922363
2001-06-01,10.42163372039795
2001-06-04,10.387950897216797
2001-06-05,10.511442184448242
2001-06-06,10.402923583984375
2001-06-07,10.481507301330566
2001-06-08,10.518928527832031
2001-06-11,10.361761093139648
2001-06-12,10.440346717834473
2001-06-13,10.328082084655762
2001-06-14,10.219560623168945
2001-06-15,10.117932319641113
2001-06-18,10.22668743133545
2001-06-19,10.260440826416016
2001-06-20,10.410444259643555
2001-06-21,10.597951889038086
2001-06-22,10.492949485778809
2001-06-25,10.357937812805176
2001-06-26,10.219189643859863
2001-06-27,10.170435905456543
2001-06-28,10.33168888092041
2001-06-29,10.376692771911621
2001-07-02,10.477944374084473
2001-07-03,10.459199905395508
2001-07-05,10.245440483093262
2001-07-06,10.001676559448242
2001-07-09,10.072929382324219
2001-07-10,10.02793025970459
2001-07-11,10.136682510375977
2001-07-12,10.575448989868164
2001-07-13,10.747958183288574
2001-07-16,10.777957916259766
2001-07-17,10.83796215057373
2001-07-18,10.845463752746582
2001-07-19,10.920467376708984
2001-07-20,10.931719779968262
2001-07-23,10.729207038879395
2001-07-24,10.575448989868164
2001-07-25,10.78171157836914
2001-07-26,10.792957305908203
2001-07-27,10.762958526611328
2001-07-30,10.834213256835938
2001-07-31,10.83796215057373
2001-08-01,10.82671070098877
2001-08-02,10.89421272277832
2001-08-03,10.822962760925293
2001-08-06,10.627959251403809
2001-08-07,10.747958183288574
2001-08-08,10.612956047058105
2001-08-09,10.575448989868164
2001-08-10,10.567951202392578
2001-08-13,10.447944641113281
2001-08-14,10.477944374084473
2001-08-15,10.38794231414795
2001-08-16,10.466693878173828
2001-08-17,10.192934036254883
2001-08-20,10.320441246032715
2001-08-21,10.06543254852295
2001-08-22,10.091679573059082
2001-08-23,10.039177894592285
2001-08-24,10.230437278747559
2001-08-27,10.219189643859863
2001-08-28,10.132930755615234
2001-08-29,9.945427894592285
2001-08-30,9.742918968200684
2001-08-31,9.889169692993164
2001-09-04,9.941675186157227
2001-09-05,9.945427894592285
2001-09-06,9.585413932800293
2001-09-07,9.236651420593262
2001-09-10,9.157894134521484
2001-09-17,8.306601524353027
2001-09-18,8.355356216430664
2001-09-19,8.164098739624023
2001-09-20,7.882833957672119
2001-09-21,7.917817115783691
2001-09-24,8.354146003723145
2001-09-25,8.376712799072266
2001-09-26,8.403045654296875
2001-09-27,8.425613403320312
2001-09-28,8.640016555786133
2001-10-01,8.632490158081055
2001-10-02,8.873228073120117
2001-10-03,9.185422897338867
2001-10-04,8.989826202392578
2001-10-05,9.065055847167969
2001-10-08,8.88074779510498
2001-10-09,8.888273239135742
2001-10-10,9.256889343261719
2001-10-11,9.554041862487793
2001-10-12,9.34716510772705
2001-10-15,9.320837020874023
2001-10-16,9.41486930847168
2001-10-17,9.177896499633789
2001-10-18,9.177896499633789
2001-10-19,9.050005912780762
2001-10-22,9.253130912780762
2001-10-23,9.271934509277344
2001-10-24,9.234322547912598
2001-10-25,9.320837020874023
2001-10-26,9.41862964630127
2001-10-29,9.091384887695312
2001-10-30,8.918356895446777
2001-10-31,9.095149993896484
2001-11-01,9.264419555664062
2001-11-02,9.403583526611328
2001-11-05,9.625506401062012
2001-11-06,9.74211597442627
2001-11-07,9.674407958984375
2001-11-08,9.757157325744629
2001-11-09,9.704499244689941
2001-11-12,9.738350868225098
2001-11-13,9.986607551574707
2001-11-14,10.21229362487793
2001-11-15,10.21229362487793
2001-11-16,10.099454879760742
2001-11-19,10.434219360351562
2001-11-20,10.306327819824219
2001-11-21,10.208531379699707
2001-11-23,10.325138092041016
2001-11-26,10.407885551452637
2001-11-27,10.219816207885742
2001-11-28,10.155871391296387
2001-11-29,10.227339744567871
2001-11-30,10.306327819824219
2001-12-03,10.155871391296387
2001-12-04,10.381556510925293
2001-12-05,10.689994812011719
2001-12-06,10.569628715515137
2001-12-07,10.573390007019043
2001-12-10,10.434219360351562
2001-12-11,10.362747192382812
2001-12-12,10.381556510925293
2001-12-13,10.26495361328125
2001-12-14,10.34770679473877
2001-12-17,10.460543632507324
2001-12-18,10.569628715515137
2001-12-19,10.622295379638672
2001-12-20,10.558345794677734
2001-12-21,10.710548400878906
2001-12-24,10.748220443725586
2001-12-26,10.849933624267578
2001-12-27,10.861241340637207
2001-12-28,10.940353393554688
2001-12-31,10.774596214294434
2002-01-02,10.808496475219727
2002-01-03,10.774596214294434
2002-01-04,10.951654434204102
2002-01-07,10.88760757446289
2002-01-08,10.925284385681152
2002-01-09,10.774596214294434
2002-01-10,10.849933624267578
2002-01-11,10.646504402160645
2002-01-14,10.567384719848633
2002-01-15,10.635197639465332
2002-01-16,10.454365730285645
2002-01-17,10.578681945800781
2002-01-18,10.548545837402344
2002-01-22,10.616363525390625
2002-01-23,10.846176147460938
2002-01-24,10.849933624267578
2002-01-25,10.736918449401855
2002-01-28,10.921515464782715
2002-01-29,10.691707611083984
2002-01-30,10.962956428527832
2002-01-31,11.128722190856934
2002-02-01,11.015703201293945
2002-02-04,10.831099510192871
2002-02-05,10.819796562194824
2002-02-06,10.733152389526367
2002-02-07,10.605057716369629
2002-02-08,10.699240684509277
2002-02-11,11.019466400146484
2002-02-12,10.925284385681152
2002-02-13,11.08728313446045
2002-02-14,11.128722190856934
2002-02-15,11.000633239746094
2002-02-19,10.87254524230957
2002-02-20,11.08728313446045
2002-02-21,10.981799125671387
2002-02-22,10.996864318847656
2002-02-25,11.181464195251465
2002-02-26,11.302016258239746
2002-02-27,11.283180236816406
2002-02-28,11.18900203704834
2002-03-01,11.29448127746582
2002-03-04,11.46401309967041
2002-03-05,11.128722190856934
2002-03-06,11.283180236816406
2002-03-07,11.369829177856445
2002-03-08,11.433876037597656
2002-03-11,11.381133079528809
2002-03-12,11.403736114501953
2002-03-13,11.377365112304688
2002-03-14,11.377365112304688
2002-03-15,11.523719787597656
2002-03-18,11.52749252319336
2002-03-19,11.57653522491455
2002-03-20,11.531265258789062
2002-03-21,11.38792610168457
2002-03-22,11.335113525390625
2002-03-25,11.127649307250977
2002-03-26,11.278534889221191
2002-03-27,11.35397720336914
2002-03-28,11.331345558166504
2002-04-01,11.120105743408203
2002-04-02,10.920186042785645
2002-04-03,10.837202072143555
2002-04-04,10.984313011169434
2002-04-05,11.05220890045166
2002-04-08,11.218180656433105
2002-04-09,11.29740047454834
2002-04-10,11.429417610168457
2002-04-11,11.25590705871582
2002-04-12,11.486000061035156
2002-04-15,11.31248664855957
2002-04-16,11.478456497192383
2002-04-17,11.36152172088623
2002-04-18,11.286083221435547
2002-04-19,11.335113525390625
2002-04-22,11.225728034973145
2002-04-23,11.244587898254395
2002-04-24,11.14651107788086
2002-04-25,11.176691055297852
2002-04-26,11.108793258666992
2002-04-29,10.988082885742188
2002-04-30,11.014492988586426
2002-05-01,11.07483959197998
2002-05-02,11.176691055297852
2002-05-03,11.025802612304688
2002-05-06,10.825884819030762
2002-05-07,10.984313011169434
2002-05-08,11.14651107788086
2002-05-09,10.976770401000977
2002-05-10,10.795708656311035
2002-05-13,10.912643432617188
2002-05-14,11.301170349121094
2002-05-15,11.233270645141602
2002-05-16,11.316259384155273
2002-05-17,11.41055965423584
2002-05-20,11.372836112976074
2002-05-21,11.089925765991211
2002-05-22,11.040892601013184
2002-05-23,11.14651107788086
2002-05-24,11.0597562789917
2002-05-28,10.886239051818848
2002-05-29,10.863603591918945
2002-05-30,10.769306182861328
2002-05-31,10.957904815673828
2002-06-03,10.667461395263672
2002-06-04,10.607107162475586
2002-06-05,10.825884819030762
2002-06-06,10.656142234802246
2002-06-07,10.667461395263672
2002-06-10,10.844743728637695
2002-06-11,10.788169860839844
2002-06-12,10.878694534301758
2002-06-13,10.62973690032959
2002-06-14,10.561838150024414
2002-06-17,10.840974807739258
2002-06-18,10.807027816772461
2002-06-19,10.761762619018555
2002-06-20,10.60333251953125
2002-06-21,10.437438011169434
2002-06-24,10.550802230834961
2002-06-25,10.373197555541992
2002-06-26,10.278719902038574
2002-06-27,10.339181900024414
2002-06-28,10.380756378173828
2002-07-01,10.067099571228027
2002-07-02,9.927276611328125
2002-07-03,10.055766105651855
2002-07-05,10.45255184173584
2002-07-08,10.308955192565918
2002-07-09,10.074658393859863
2002-07-10,9.74588680267334
2002-07-11,9.73833179473877
2002-07-12,9.613627433776855
2002-07-15,9.466246604919434
2002-07-16,9.209282875061035
2002-07-17,9.16015625
2002-07-18,9.009002685546875
2002-07-19,8.570639610290527
2002-07-22,8.430814743041992
2002-07-23,8.294778823852539
2002-07-24,8.78226089477539
2002-07-25,8.63866138458252
2002-07-26,8.740692138671875
2002-07-29,9.220619201660156
2002-07-30,9.186607360839844
2002-07-31,9.141258239746094
2002-08-01,8.861621856689453
2002-08-02,8.468609809875488
2002-08-05,8.272104263305664
2002-08-06,8.51773452758789
2002-08-07,8.63866138458252
2002-08-08,8.752028465270996
2002-08-09,8.786040306091309
2002-08-12,8.661330223083496
2002-08-13,8.56308650970459
2002-08-14,9.031672477722168
2002-08-15,9.401999473571777
2002-08-16,9.390671730041504
2002-08-19,9.609846115112305
2002-08-20,9.541828155517578
2002-08-21,9.700546264648438
2002-08-22,9.847925186157227
2002-08-23,9.575838088989258
2002-08-26,9.632525444030762
2002-08-27,9.436017036437988
2002-08-28,9.326432228088379
2002-08-29,9.413345336914062
2002-08-30,9.417121887207031
2002-09-03,9.080795288085938
2002-09-04,9.250848770141602
2002-09-05,9.080795288085938
2002-09-06,9.364214897155762
2002-09-09,9.488924980163574
2002-09-10,9.606072425842285
2002-09-11,9.609846115112305
2002-09-12,9.371771812438965
2002-09-13,9.466246604919434
2002-09-16,9.492703437805176
2002-09-17,9.38689136505127
2002-09-18,9.398229598999023
2002-09-19,9.069458961486816
2002-09-20,9.205671310424805
2002-09-23,8.91811466217041
2002-09-24,8.778118133544922
2002-09-25,8.952167510986328
2002-09-26,9.167834281921387
2002-09-27,8.899191856384277
2002-09-30,8.57758617401123
2002-10-01,8.815954208374023
2002-10-02,8.61920166015625
2002-10-03,8.57758617401123
2002-10-04,8.467855453491211
2002-10-07,8.138677597045898
2002-10-08,8.380831718444824
2002-10-09,8.078134536743164
2002-10-10,8.221918106079102
2002-10-11,8.61920166015625
2002-10-14,8.687308311462402
2002-10-15,9.118646621704102
2002-10-16,8.955949783325195
2002-10-17,9.054327011108398
2002-10-18,9.17918872833252
2002-10-21,9.383502006530762
2002-10-22,9.33053207397461
2002-10-23,9.436477661132812
2002-10-24,9.319184303283691
2002-10-25,9.508362770080566
2002-10-28,9.357013702392578
2002-10-29,9.345664978027344
2002-10-30,9.18297290802002
2002-10-31,9.156487464904785
2002-11-01,9.292696952819824
2002-11-04,9.251075744628906
2002-11-05,9.375937461853027
2002-11-06,9.481882095336914
2002-11-07,9.251075744628906
2002-11-08,9.130001068115234
2002-11-11,8.982437133789062
2002-11-12,9.118646621704102
2002-11-13,9.145134925842285
2002-11-14,9.402422904968262
2002-11-15,9.478096961975098
2002-11-18,9.322968482971191
2002-11-19,9.130001068115234
2002-11-20,9.217025756835938
2002-11-21,9.459177017211914
2002-11-22,9.485663414001465
2002-11-25,9.546204566955566
2002-11-26,9.285134315490723
2002-11-27,9.671062469482422
2002-11-29,9.580251693725586
2002-12-02,9.648362159729004
2002-12-03,9.345664978027344
2002-12-04,9.345664978027344
2002-12-05,9.281342506408691
2002-12-06,9.269999504089355
2002-12-09,8.967300415039062
2002-12-10,9.130001068115234
2002-12-11,9.118646621704102
2002-12-12,9.0618896484375
2002-12-13,8.899191856384277
2002-12-16,9.118646621704102
2002-12-17,8.98621940612793
2002-12-18,8.872712135314941
2002-12-19,8.793251991271973
2002-12-20,8.90436840057373
2002-12-23,8.779221534729004
2002-12-24,8.733716011047363
2002-12-26,8.832314491271973
2002-12-27,8.627525329589844
2002-12-30,8.71096134185791
2002-12-31,8.76404857635498
2003-01-02,9.09398078918457
2003-01-03,8.885408401489258
2003-01-06,9.048476219177246
2003-01-07,8.99917221069336
2003-01-08,8.915743827819824
2003-01-09,9.162243843078613
2003-01-10,9.184996604919434
2003-01-13,9.230504989624023
2003-01-14,9.2418851852417
2003-01-15,9.131909370422363
2003-01-16,9.097773551940918
2003-01-17,9.006759643554688
2003-01-21,8.752676963806152
2003-01-22,8.627525329589844
2003-01-23,8.82851791381836
2003-01-24,8.58202075958252
2003-01-27,8.445496559143066
2003-01-28,8.57064437866211
2003-01-29,8.646483421325684
2003-01-30,8.399983406066895
2003-01-31,8.472042083740234
2003-02-03,8.5023832321167
2003-02-04,8.327932357788086
2003-02-05,8.305180549621582
2003-02-06,8.2748441696167
2003-02-07,8.210372924804688
2003-02-10,8.214165687561035
2003-02-11,8.244501113891602
2003-02-12,8.176239967346191
2003-02-13,8.073850631713867
2003-02-14,8.248299598693848
2003-02-18,8.475837707519531
2003-02-19,8.35827350616455
2003-02-20,8.278636932373047
2003-02-21,8.403782844543457
2003-02-24,8.168659210205078
2003-02-25,8.33552074432373
2003-02-26,8.221748352050781
2003-02-27,8.33552074432373
2003-02-28,8.434121131896973
2003-03-03,8.305180549621582
2003-03-04,8.073850631713867
2003-03-05,8.176239967346191
2003-03-06,8.081427574157715
2003-03-07,8.202791213989258
2003-03-10,8.009379386901855
2003-03-11,7.941115856170654
2003-03-12,7.925949573516846
2003-03-13,8.346899032592773
2003-03-14,8.362066268920898
2003-03-17,8.76404857635498
2003-03-18,8.707164764404297
2003-03-19,8.874028205871582
2003-03-20,8.942291259765625
2003-03-21,9.221048355102539
2003-03-24,8.799492835998535
2003-03-25,8.928617477416992
2003-03-26,8.940011024475098
2003-03-27,8.905832290649414
2003-03-28,8.81468391418457
2003-03-31,8.632387161254883
2003-04-01,8.734930038452148
2003-04-02,8.962798118591309
2003-04-03,9.008371353149414
2003-04-04,9.07293701171875
2003-04-07,9.15268611907959
2003-04-08,9.160285949707031
2003-04-09,9.038752555847168
2003-04-10,9.141291618347168
2003-04-11,9.04634952545166
2003-04-14,9.278014183044434
2003-04-15,9.346380233764648
2003-04-16,9.217253684997559
2003-04-17,9.391950607299805
2003-04-21,9.395743370056152
2003-04-22,9.585638046264648
2003-04-23,9.684374809265137
2003-04-24,9.53246784210205
2003-04-25,9.388151168823242
2003-04-28,9.604623794555664
2003-04-29,9.684374809265137
2003-04-30,9.642599105834961
2003-05-01,9.555254936218262
2003-05-02,9.646398544311523
2003-05-05,9.612221717834473
2003-05-06,9.737549781799316
2003-05-07,9.72995662689209
2003-05-08,9.638806343078613
2003-05-09,9.748942375183105
2003-05-12,9.897052764892578
2003-05-13,9.885662078857422
2003-05-14,9.809706687927246
2003-05-15,9.832489013671875
2003-05-16,9.847684860229492
2003-05-19,9.551454544067383
2003-05-20,9.555254936218262
2003-05-21,9.597028732299805
2003-05-22,9.760333061218262
2003-05-23,9.72615909576416
2003-05-27,9.950223922729492
2003-05-28,9.954023361206055
2003-05-29,9.942630767822266
2003-05-30,10.155306816101074
2003-06-02,10.250252723693848
2003-06-03,10.235060691833496
2003-06-04,10.39456844329834
2003-06-05,10.451532363891602
2003-06-06,10.398364067077637
2003-06-09,10.250252723693848
2003-06-10,10.36418628692627
2003-06-11,10.478117942810059
2003-06-12,10.542680740356445
2003-06-13,10.428744316101074
2003-06-16,10.67180347442627
2003-06-17,10.67180347442627
2003-06-18,10.573060989379883
2003-06-19,10.398364067077637
2003-06-20,10.412818908691406
2003-06-23,10.283513069152832
2003-06-24,10.283513069152832
2003-06-25,10.222662925720215
2003-06-26,10.298726081848145
2003-06-27,10.237873077392578
2003-06-30,10.30252456665039
2003-07-01,10.279708862304688
2003-07-02,10.37479019165039
2003-07-03,10.363374710083008
2003-07-07,10.57254695892334
2003-07-08,10.720864295959473
2003-07-09,10.58775806427002
2003-07-10,10.450849533081055
2003-07-11,10.606768608093262
2003-07-14,10.663817405700684
2003-07-15,10.599166870117188
2003-07-16,10.568745613098145
2003-07-17,10.447046279907227
2003-07-18,10.515501976013184
2003-07-21,10.397601127624512
2003-07-22,10.473669052124023
2003-07-23,10.428032875061035
2003-07-24,10.416617393493652
2003-07-25,10.553532600402832
2003-07-28,10.606768608093262
2003-07-29,10.538317680358887
2003-07-30,10.46986198425293
2003-07-31,10.492681503295898
2003-08-01,10.481274604797363
2003-08-04,10.401407241821289
2003-08-05,10.230269432067871
2003-08-06,10.264500617980957
2003-08-07,10.35196590423584
2003-08-08,10.450849533081055
2003-08-11,10.496479988098145
2003-08-12,10.637200355529785
2003-08-13,10.599166870117188
2003-08-14,10.648609161376953
2003-08-15,10.724671363830566
2003-08-18,10.785514831542969
2003-08-19,10.796926498413086
2003-08-20,10.861577033996582
2003-08-21,10.945244789123535
2003-08-22,10.796926498413086
2003-08-25,10.762701034545898
2003-08-26,10.834956169128418
2003-08-27,10.85017204284668
2003-08-28,10.926234245300293
2003-08-29,11.028914451599121
2003-09-02,11.181036949157715
2003-09-03,11.177233695983887
2003-09-04,11.211458206176758
2003-09-05,11.101173400878906
2003-09-08,11.104973793029785
2003-09-09,10.888202667236328
2003-09-10,10.751289367675781
2003-09-11,10.838762283325195
2003-09-12,10.800728797912598
2003-09-15,10.838762283325195
2003-09-16,10.998488426208496
2003-09-17,10.994688987731934
2003-09-18,11.066946029663086
