date,XLK
2001-05-25,11.018607139587402
2001-05-29,10.60610580444336
2001-05-30,10.175025939941406
2001-05-31,10.267930030822754
2001-06-01,10.442590713500977
2001-06-04,10.420296669006348
2001-06-05,10.832793235778809
2001-06-06,10.728741645812988
2001-06-07,11.033473014831543
2001-06-08,10.788201332092285
2001-06-11,10.609822273254395
2001-06-12,10.52806568145752
2001-06-13,10.290228843688965
2001-06-14,9.922319412231445
2001-06-15,9.829416275024414
2001-06-18,9.584141731262207
2001-06-19,9.621305465698242
2001-06-20,9.721647262573242
2001-06-21,9.903736114501953
2001-06-22,9.810835838317871
2001-06-25,9.952045440673828
2001-06-26,10.007791519165039
2001-06-27,10.030092239379883
2001-06-28,10.227054595947266
2001-06-29,10.468600273132324
2001-07-02,10.461174964904785
2001-07-03,10.424007415771484
2001-07-05,10.089547157287598
2001-07-06,9.625025749206543
2001-07-09,9.747655868530273
2001-07-10,9.450360298156738
2001-07-11,9.498668670654297
2001-07-12,10.130427360534668
2001-07-13,10.16015625
2001-07-16,9.91488265991211
2001-07-17,10.033807754516602
2001-07-18,9.651029586791992
2001-07-19,9.829416275024414
2001-07-20,9.773670196533203
2001-07-23,9.535832405090332
2001-07-24,9.409481048583984
2001-07-25,9.610157012939453
2001-07-26,9.792254447937012
2001-07-27,9.777383804321289
2001-07-30,9.747655868530273
2001-07-31,9.743942260742188
2001-08-01,10.004075050354004
2001-08-02,10.141580581665039
2001-08-03,9.996644020080566
2001-08-06,9.87401008605957
2001-08-07,9.818267822265625
2001-08-08,9.502388954162598
2001-08-09,9.50610065460205
2001-08-10,9.49123477935791
2001-08-13,9.528406143188477
2001-08-14,9.405766487121582
2001-08-15,9.193940162658691
2001-08-16,9.24224853515625
2001-08-17,8.96725082397461
2001-08-20,9.026716232299805
2001-08-21,8.762861251831055
2001-08-22,8.852048873901367
2001-08-23,8.84461498260498
2001-08-24,9.275694847106934
2001-08-27,9.253401756286621
2001-08-28,8.996976852416992
2001-08-29,8.82603645324707
2001-08-30,8.484139442443848
2001-08-31,8.554750442504883
2001-09-04,8.368937492370605
2001-09-05,8.298330307006836
2001-09-06,7.9044084548950195
2001-09-07,7.811507225036621
2001-09-10,7.97873067855835
2001-09-17,7.469610214233398
2001-09-18,7.4027204513549805
2001-09-19,7.33582878112793
2001-09-20,7.016232967376709
2001-09-21,6.81555700302124
2001-09-24,7.198329448699951
2001-09-25,7.265220642089844
2001-09-26,7.019948482513428
2001-09-27,6.964205741882324
2001-09-28,7.153732776641846
2001-10-01,7.060830116271973
2001-10-02,7.053398132324219
2001-10-03,7.525354385375977
2001-10-04,7.685154914855957
2001-10-05,7.681436061859131
2001-10-08,7.7334699630737305
2001-10-09,7.555088043212891
2001-10-10,7.789207458496094
2001-10-11,8.164546012878418
2001-10-12,8.145965576171875
2001-10-15,8.090222358703613
2001-10-16,8.17569351196289
2001-10-17,7.804069519042969
2001-10-18,7.785492897033691
2001-10-19,7.889545917510986
2001-10-22,8.075356483459473
2001-10-23,8.08279037475586
2001-10-24,8.183123588562012
2001-10-25,8.380086898803711
2001-10-26,8.391236305236816
2001-10-29,7.989883899688721
2001-10-30,7.826371192932129
2001-10-31,7.934138298034668
2001-11-01,8.209137916564941
2001-11-02,8.220291137695312
2001-11-05,8.47299861907959
2001-11-06,8.770288467407227
2001-11-07,8.733126640319824
2001-11-08,8.777725219726562
2001-11-09,8.74427604675293
2001-11-12,8.811165809631348
2001-11-13,9.123329162597656
2001-11-14,9.17164421081543
2001-11-15,9.115903854370117
2001-11-16,9.086172103881836
2001-11-19,9.275694847106934
2001-11-20,9.015558242797852
2001-11-21,8.926374435424805
2001-11-23,9.063873291015625
2001-11-26,9.219954490661621
2001-11-27,9.190224647521973
2001-11-28,8.900362968444824
2001-11-29,9.138197898864746
2001-11-30,9.11961841583252
2001-12-03,8.98954963684082
2001-12-04,9.271980285644531
2001-12-05,9.717930793762207
2001-12-06,9.691913604736328
2001-12-07,9.513535499572754
2001-12-10,9.305429458618164
2001-12-11,9.372318267822266
2001-12-12,9.409481048583984
2001-12-13,9.075021743774414
2001-12-14,9.112184524536133
2001-12-17,9.286843299865723
2001-12-18,9.324006080627441
2001-12-19,9.190224647521973
2001-12-20,8.874348640441895
2001-12-21,8.993260383605957
2001-12-24,8.95981502532959
2001-12-26,9.030424118041992
2001-12-27,9.108469009399414
2001-12-28,9.127044677734375
2001-12-31,8.918938636779785
2002-01-02,9.141912460327148
2002-01-03,9.543269157409668
2002-01-04,9.602726936340332
2002-01-07,9.498668670654297
2002-01-08,9.569276809692383
2002-01-09,9.494955062866211
2002-01-10,9.416913032531738
2002-01-11,9.327723503112793
2002-01-14,9.182790756225586
2002-01-15,9.24224853515625
2002-01-16,9.015558242797852
2002-01-17,9.238533973693848
2002-01-18,8.930088996887207
2002-01-22,8.610496520996094
2002-01-23,8.740561485290527
2002-01-24,8.870625495910645
2002-01-25,8.83718204498291
2002-01-28,8.900362968444824
2002-01-29,8.584482192993164
2002-01-30,8.695960998535156
2002-01-31,8.822318077087402
2002-02-01,8.658803939819336
2002-02-04,8.413534164428711
2002-02-05,8.283463478088379
2002-02-06,8.23515510559082
2002-02-07,8.112523078918457
2002-02-08,8.268599510192871
2002-02-11,8.454413414001465
2002-02-12,8.316911697387695
2002-02-13,8.450698852539062
2002-02-14,8.361504554748535
2002-02-15,8.119948387145996
2002-02-19,7.833802223205566
2002-02-20,7.930422782897949
2002-02-21,7.562519550323486
2002-02-22,7.61082649230957
2002-02-25,7.867246150970459
2002-02-26,7.818935394287109
2002-02-27,7.7631940841674805
2002-02-28,7.674005508422852
2002-03-01,8.0604887008667
2002-03-04,8.354076385498047
2002-03-05,8.380086898803711
2002-03-06,8.461844444274902
2002-03-07,8.432116508483887
2002-03-08,8.655085563659668
2002-03-11,8.681103706359863
2002-03-12,8.49528980255127
2002-03-13,8.272316932678223
2002-03-14,8.17569351196289
2002-03-15,8.23515510559082
2002-03-18,8.261173248291016
2002-03-19,8.294612884521484
2002-03-20,8.041908264160156
2002-03-21,8.20171070098877
2002-03-22,8.08279037475586
2002-03-25,7.90069580078125
2002-03-26,7.960152626037598
2002-03-27,7.9564361572265625
2002-03-28,8.053061485290527
2002-04-01,8.142248153686523
2002-04-02,7.9044084548950195
2002-04-03,7.781773090362549
2002-04-04,7.815218925476074
2002-04-05,7.692584037780762
2002-04-08,7.655423641204834
2002-04-09,7.462181091308594
2002-04-10,7.4844770431518555
2002-04-11,7.2354865074157715
2002-04-12,7.3581223487854
2002-04-15,7.376706123352051
2002-04-16,7.711165904998779
2002-04-17,7.740897178649902
2002-04-18,7.659138202667236
2002-04-19,7.636842727661133
2002-04-22,7.447312831878662
2002-04-23,7.294949054718018
2002-04-24,7.183460712432861
2002-04-25,7.231773853302002
2002-04-26,6.986505508422852
2002-04-29,6.941909313201904
2002-04-30,7.079411506652832
2002-05-01,7.019948482513428
2002-05-02,6.841571807861328
2002-05-03,6.678053855895996
2002-05-06,6.488526821136475
2002-05-07,6.488526821136475
2002-05-08,7.161166191101074
2002-05-09,6.9270429611206055
2002-05-10,6.689202308654785
2002-05-13,6.9530558586120605
2002-05-14,7.2875165939331055
2002-05-15,7.265220642089844
2002-05-16,7.372989177703857
2002-05-17,7.410154819488525
2002-05-20,7.216912746429443
2002-05-21,7.03853178024292
2002-05-22,7.124004364013672
2002-05-23,7.179744243621826
2002-05-24,7.023666858673096
2002-05-28,6.960486888885498
2002-05-29,6.830422401428223
2002-05-30,6.863863945007324
2002-05-31,6.78582763671875
2002-06-03,6.585150718688965
2002-06-04,6.678053855895996
2002-06-05,6.759812355041504
2002-06-06,6.596299648284912
2002-06-07,6.451367378234863
2002-06-10,6.391907691955566
2002-06-11,6.25068998336792
2002-06-12,6.377043724060059
2002-06-13,6.269272804260254
2002-06-14,6.258120536804199
2002-06-17,6.469946384429932
2002-06-18,6.399339199066162
2002-06-19,6.146636486053467
2002-06-20,6.00541877746582
2002-06-21,5.834473133087158
2002-06-24,5.934812068939209
2002-06-25,5.730420112609863
2002-06-26,5.734135627746582
2002-06-27,5.886500835418701
2002-06-28,5.879068374633789
2002-07-01,5.630082607269287
2002-07-02,5.462850570678711
2002-07-03,5.6635260581970215
2002-07-05,5.968256950378418
2002-07-08,5.789879322052002
2002-07-09,5.704405784606934
2002-07-10,5.552038192749023
2002-07-11,5.756431579589844
2002-07-12,5.730420112609863
2002-07-15,5.8419060707092285
2002-07-16,5.775013446807861
2002-07-17,5.815890312194824
2002-07-18,5.693256855010986
2002-07-19,5.5148773193359375
2002-07-22,5.225012302398682
2002-07-23,4.9648756980896
2002-07-24,5.221295356750488
2002-07-25,4.9091339111328125
2002-07-26,4.976022720336914
2002-07-29,5.269606113433838
2002-07-30,5.3513665199279785
2002-07-31,5.321631908416748
2002-08-01,5.087512969970703
2002-08-02,4.979743003845215
2002-08-05,4.764203071594238
2002-08-06,4.9648756980896
2002-08-07,5.054064750671387
2002-08-08,5.2398762702941895
2002-08-09,5.221295356750488
2002-08-12,5.172985076904297
2002-08-13,5.054064750671387
2002-08-14,5.369945049285889
2002-08-15,5.444270133972168
2002-08-16,5.574337005615234
2002-08-19,5.778729438781738
2002-08-20,5.61521577835083
2002-08-21,5.789879322052002
2002-08-22,5.856771469116211
2002-08-23,5.644946575164795
2002-08-26,5.682107925415039
2002-08-27,5.492580413818359
2002-08-28,5.34021520614624
2002-08-29,5.414539813995361
2002-08-30,5.277039051055908
2002-09-03,5.016903877258301
2002-09-04,5.172985076904297
2002-09-05,4.998322010040283
2002-09-06,5.165550708770752
2002-09-09,5.221295356750488
2002-09-10,5.310484886169434
2002-09-11,5.34021520614624
2002-09-12,5.14325475692749
2002-09-13,5.165550708770752
2002-09-16,5.080078125
2002-09-17,5.016903877258301
2002-09-18,4.9648756980896
2002-09-19,4.7419023513793945
2002-09-20,4.767916202545166
2002-09-23,4.619266986846924
2002-09-24,4.544943332672119
2002-09-25,4.719605445861816
2002-09-26,4.6638617515563965
2002-09-27,4.5486602783203125
2002-09-30,4.396293640136719
2002-10-01,4.634132385253906
2002-10-02,4.530076026916504
2002-10-03,4.5189290046691895
2002-10-04,4.42230749130249
2002-10-07,4.344268321990967
2002-10-08,4.344268321990967
2002-10-09,4.3033881187438965
2002-10-10,4.530076026916504
2002-10-11,4.816228866577148
2002-10-14,4.823659420013428
2002-10-15,5.128391742706299
2002-10-16,4.849672317504883
2002-10-17,5.054064750671387
2002-10-18,5.120959758758545
2002-10-21,5.225012302398682
2002-10-22,5.202714443206787
2002-10-23,5.343929290771484
2002-10-24,5.258458137512207
2002-10-25,5.399676322937012
2002-10-28,5.38852596282959
2002-10-29,5.299335956573486
2002-10-30,5.48143196105957
2002-10-31,5.485146522521973
2002-11-01,5.648662567138672
2002-11-04,5.867918014526367
2002-11-05,5.830756664276123
2002-11-06,5.9236626625061035
2002-11-07,5.689540386199951
2002-11-08,5.648662567138672
2002-11-11,5.4517011642456055
2002-11-12,5.604067802429199
2002-11-13,5.630082607269287
2002-11-14,5.856771469116211
2002-11-15,5.867918014526367
2002-11-18,5.801027297973633
2002-11-19,5.708121299743652
2002-11-20,5.945958614349365
2002-11-21,6.254405498504639
2002-11-22,6.232109546661377
2002-11-25,6.325013637542725
2002-11-26,6.142922401428223
2002-11-27,6.391907691955566
2002-11-29,6.354744911193848
2002-12-02,6.373325824737549
2002-12-03,6.150352478027344
2002-12-04,6.057446002960205
2002-12-05,5.9236626625061035
2002-12-06,5.979405879974365
2002-12-09,5.696971416473389
2002-12-10,5.789879322052002
2002-12-11,5.834473133087158
2002-12-12,5.808459281921387
2002-12-13,5.678388595581055
2002-12-16,5.8716349601745605
2002-12-17,5.8419060707092285
2002-12-18,5.682107925415039
2002-12-19,5.659806728363037
2002-12-20,5.719803810119629
2002-12-23,5.79060173034668
2002-12-24,5.730983734130859
2002-12-26,5.701171398162842
2002-12-27,5.6005635261535645
2002-12-30,5.544669151306152
2002-12-31,5.514858245849609
2003-01-02,5.812957286834717
2003-01-03,5.835314750671387
2003-01-06,6.092428207397461
2003-01-07,6.155775547027588
2003-01-08,5.954557418823242
2003-01-09,6.1296916007995605
2003-01-10,6.163228511810303
2003-01-13,6.1296916007995605
2003-01-14,6.215396404266357
2003-01-15,6.092428207397461
2003-01-16,5.962010383605957
2003-01-17,5.671360969543457
2003-01-21,5.634100437164307
2003-01-22,5.596837997436523
2003-01-23,5.693718910217285
2003-01-24,5.470142841339111
2003-01-27,5.410523414611816
2003-01-28,5.485050201416016
2003-01-29,5.563299179077148
2003-01-30,5.391891956329346
2003-01-31,5.384440898895264
2003-02-03,5.4328789710998535
2003-02-04,5.339724540710449
2003-02-05,5.321093559265137
2003-02-06,5.29128360748291
2003-02-07,5.231663227081299
2003-02-10,5.2875590324401855
2003-02-11,5.268927097320557
2003-02-12,5.198127746582031
2003-02-13,5.213031768798828
2003-02-14,5.376986980438232
2003-02-18,5.552120685577393
2003-02-19,5.514858245849609
2003-02-20,5.429154396057129
2003-02-21,5.496228218078613
2003-02-24,5.403070449829102
2003-02-25,5.41797399520874
2003-02-26,5.276378631591797
2003-02-27,5.328546047210693
2003-02-28,5.410523414611816
2003-03-03,5.3173675537109375
2003-03-04,5.257743835449219
2003-03-05,5.3099141120910645
2003-03-06,5.242841720581055
2003-03-07,5.2167582511901855
2003-03-10,5.108697414398193
2003-03-11,5.08261251449585
2003-03-12,5.149684906005859
2003-03-13,5.4254279136657715
2003-03-14,5.444059371948242
2003-03-17,5.693718910217285
2003-03-18,5.719803810119629
2003-03-19,5.70862340927124
2003-03-20,5.701171398162842
2003-03-21,5.786875247955322
2003-03-24,5.552120685577393
2003-03-25,5.630372524261475
2003-03-26,5.61174201965332
2003-03-27,5.548397064208984
2003-03-28,5.477595806121826
2003-03-31,5.328546047210693
2003-04-01,5.391891956329346
2003-04-02,5.622920036315918
2003-04-03,5.608012676239014
2003-04-04,5.544669151306152
2003-04-07,5.559573173522949
2003-04-08,5.5036797523498535
2003-04-09,5.384440898895264
2003-04-10,5.41797399520874
2003-04-11,5.369533538818359
2003-04-14,5.499953746795654
2003-04-15,5.511132717132568
2003-04-16,5.552120685577393
2003-04-17,5.667634963989258
2003-04-21,5.645278453826904
2003-04-22,5.76824426651001
2003-04-23,5.865127086639404
2003-04-24,5.812957286834717
2003-04-25,5.704898834228516
2003-04-28,5.8241376876831055
2003-04-29,5.883756637573242
2003-04-30,5.816687107086182
2003-05-01,5.872580528259277
2003-05-02,5.995544910430908
2003-05-05,5.9806389808654785
2003-05-06,6.088700771331787
2003-05-07,6.014174938201904
2003-05-08,5.917293548583984
2003-05-09,6.081249237060547
2003-05-12,6.174407005310059
2003-05-13,6.163228511810303
2003-05-14,6.140870094299316
2003-05-15,6.204216957092285
2003-05-16,6.148322582244873
2003-05-19,5.924745559692383
2003-05-20,5.935925483703613
2003-05-21,5.9433770179748535
2003-05-22,6.006723403930664
2003-05-23,6.014174938201904
2003-05-27,6.170679092407227
2003-05-28,6.211669921875
2003-05-29,6.226572036743164
2003-05-30,6.316002368927002
2003-06-02,6.282469272613525
2003-06-03,6.338364124298096
2003-06-04,6.472506999969482
2003-06-05,6.472506999969482
2003-06-06,6.409160614013672
2003-06-09,6.316002368927002
2003-06-10,6.405431747436523
2003-06-11,6.446422100067139
2003-06-12,6.476233005523682
2003-06-13,6.334636211395264
2003-06-16,6.491138935089111
2003-06-17,6.5209479331970215
2003-06-18,6.584292888641357
2003-06-19,6.535852909088135
2003-06-20,6.528404235839844
2003-06-23,6.397981643676758
2003-06-24,6.3718976974487305
2003-06-25,6.3085503578186035
2003-06-26,6.427791595458984
2003-06-27,6.37935209274292
2003-06-30,6.3607177734375
2003-07-01,6.450150489807129
2003-07-02,6.584292888641357
2003-07-03,6.506040096282959
2003-07-07,6.729617595672607
2003-07-08,6.781787395477295
2003-07-09,6.774333477020264
2003-07-10,6.617830276489258
2003-07-11,6.710987567901611
2003-07-14,6.740795612335205
2003-07-15,6.75197696685791
2003-07-16,6.729617595672607
2003-07-17,6.524677276611328
2003-07-18,6.539580345153809
2003-07-21,6.394255638122559
2003-07-22,6.532127380371094
2003-07-23,6.569387912750244
2003-07-24,6.476233005523682
2003-07-25,6.614104747772217
2003-07-28,6.625283241271973
2003-07-29,6.561936855316162
2003-07-30,6.513494968414307
2003-07-31,6.558212757110596
2003-08-01,6.524677276611328
2003-08-04,6.580567359924316
2003-08-05,6.4166131019592285
2003-08-06,6.356990814208984
2003-08-07,6.338364124298096
2003-08-08,6.330909252166748
2003-08-11,6.3607177734375
2003-08-12,6.457601547241211
2003-08-13,6.446422100067139
2003-08-14,6.502315044403076
2003-08-15,6.472506999969482
2003-08-18,6.662545204162598
2003-08-19,6.75197696685791
2003-08-20,6.714715003967285
2003-08-21,6.778060436248779
2003-08-22,6.766880989074707
2003-08-25,6.725889205932617
2003-08-26,6.763157844543457
2003-08-27,6.807871341705322
2003-08-28,6.8488593101501465
2003-08-29,6.871217250823975
2003-09-02,7.020266532897949
2003-09-03,7.094790935516357
2003-09-04,7.161862850189209
2003-09-05,7.124602794647217
2003-09-08,7.255019664764404
2003-09-09,7.1767683029174805
2003-09-10,6.964372158050537
2003-09-11,7.046351909637451
2003-09-12,7.053803443908691
2003-09-15,7.012814044952393
