date,XLI
2000-11-13,18.987804412841797
2000-11-14,19.36244010925293
2000-11-15,19.401872634887695
2000-11-16,19.50045394897461
2000-11-17,19.421581268310547
2000-11-20,19.145545959472656
2000-11-21,19.382156372070312
2000-11-22,19.06667709350586
2000-11-24,19.382156372070312
2000-11-27,19.421581268310547
2000-11-28,19.175119400024418
2000-11-29,19.332862854003903
2000-11-30,19.04697036743164
2000-12-01,19.21455955505371
2000-12-04,19.737064361572266
2000-12-05,20.456748962402344
2000-12-06,20.052549362182617
2000-12-07,19.993398666381836
2000-12-08,20.338451385498047
2000-12-11,20.56519317626953
2000-12-12,20.25957679748535
2000-12-13,19.90466690063477
2000-12-14,19.480749130249023
2000-12-15,19.165851593017575
2000-12-18,19.522239685058594
2000-12-19,19.185651779174805
2000-12-20,18.552074432373047
2000-12-21,18.660972595214844
2000-12-22,19.106454849243164
2000-12-26,19.324247360229492
2000-12-27,19.641036987304688
2000-12-28,19.928131103515625
2000-12-29,19.799428939819336
2001-01-02,18.918359756469727
2001-01-03,19.740036010742188
2001-01-04,19.89842987060547
2001-01-05,19.324247360229492
2001-01-08,19.165851593017575
2001-01-09,19.22524642944336
2001-01-10,19.40344619750977
2001-01-11,19.641036987304688
2001-01-12,19.581634521484375
2001-01-16,19.769737243652344
2001-01-17,19.740036010742188
2001-01-18,19.86873435974121
2001-01-19,19.660839080810547
2001-01-22,19.621232986450195
2001-01-23,19.878631591796875
2001-01-24,19.769737243652344
2001-01-25,19.759843826293945
2001-01-26,19.433143615722656
2001-01-29,19.514314651489254
2001-01-30,19.831125259399418
2001-01-31,19.875463485717773
2001-02-01,19.61568832397461
2001-02-02,19.552337646484375
2001-02-05,19.647375106811523
2001-02-06,19.74241065979004
2001-02-07,19.571348190307617
2001-02-08,19.545995712280273
2001-02-09,19.083492279052734
2001-02-12,19.305234909057617
2001-02-13,19.507986068725582
2001-02-14,19.305234909057617
2001-02-15,19.63471031188965
2001-02-16,19.05814743041992
2001-02-20,19.12783432006836
2001-02-21,18.89342498779297
2001-02-22,18.71600914001465
2001-02-23,18.690670013427734
2001-02-26,19.064476013183594
2001-02-27,19.020124435424805
2001-02-28,18.6843318939209
2001-03-01,18.551271438598633
2001-03-02,18.659000396728516
2001-03-05,18.89342498779297
2001-03-06,19.165851593017575
2001-03-07,19.393938064575195
2001-03-08,19.514314651489254
2001-03-09,19.10249710083008
2001-03-12,18.057079315185547
2001-03-13,18.082426071166992
2001-03-14,17.702285766601562
2001-03-15,17.61992073059082
2001-03-16,17.16179847717285
2001-03-19,17.504901885986328
2001-03-20,17.14909553527832
2001-03-21,16.704320907592773
2001-03-22,16.253196716308594
2001-03-23,16.57724952697754
2001-03-26,16.875879287719727
2001-03-27,17.14909553527832
2001-03-28,16.837751388549805
2001-03-29,16.837751388549805
2001-03-30,16.894927978515625
2001-04-02,16.774215698242188
2001-04-03,16.075288772583008
2001-04-04,16.151533126831055
2001-04-05,17.0919132232666
2001-04-06,16.74878692626953
2001-04-09,17.047428131103516
2001-04-10,17.549386978149414
2001-04-11,17.3524169921875
2001-04-12,17.69552230834961
2001-04-16,17.663747787475586
2001-04-17,17.886138916015625
2001-04-18,18.654958724975582
2001-04-19,18.718502044677734
2001-04-20,18.667661666870117
2001-04-23,18.381746292114254
2001-04-24,18.197479248046875
2001-04-25,18.623188018798828
2001-04-26,18.883697509765625
2001-04-27,19.023483276367188
2001-04-30,18.826513290405273
2001-05-01,18.998065948486328
2001-05-02,19.004419326782227
2001-05-03,18.72484588623047
2001-05-04,19.01077461242676
2001-05-07,19.080665588378903
2001-05-08,19.11244201660156
2001-05-09,19.004419326782227
2001-05-10,19.21409797668457
2001-05-11,19.11878776550293
2001-05-14,19.207740783691406
2001-05-15,19.283981323242188
2001-05-16,19.90666961669922
2001-05-17,20.237079620361328
2001-05-18,20.30060577392578
2001-05-21,20.497573852539062
2001-05-22,20.434043884277344
2001-05-23,20.122703552246097
2001-05-24,20.09728240966797
2001-05-25,19.798648834228516
2001-05-29,19.747827529907227
2001-05-30,19.3475341796875
2001-05-31,19.61439323425293
2001-06-01,19.55720329284668
2001-06-04,19.68428611755371
2001-06-05,19.893966674804688
2001-06-06,19.66522216796875
2001-06-07,19.75417709350586
2001-06-08,19.512725830078125
2001-06-11,19.175975799560547
2001-06-12,19.30305290222168
2001-06-13,19.233165740966797
2001-06-14,19.10607528686523
2001-06-15,19.00737953186035
2001-06-18,18.981916427612305
2001-06-19,18.784521102905273
2001-06-20,18.867298126220703
2001-06-21,18.95008087158203
2001-06-22,18.784521102905273
2001-06-25,18.536176681518555
2001-06-26,18.587121963500977
2001-06-27,18.548919677734375
2001-06-28,18.61258316040039
2001-06-29,18.40245246887207
2001-07-02,18.669906616210938
2001-07-03,18.784521102905273
2001-07-05,18.638059616088867
2001-07-06,18.294200897216797
2001-07-09,18.351516723632812
2001-07-10,18.07134056091309
2001-07-11,17.88667106628418
2001-07-12,18.31968116760254
2001-07-13,18.466136932373047
2001-07-16,18.154123306274418
2001-07-17,18.523439407348633
2001-07-18,18.58074951171875
2001-07-19,18.529804229736328
2001-07-20,18.62532615661621
2001-07-23,18.421558380126953
2001-07-24,17.931249618530273
2001-07-25,18.052236557006836
2001-07-26,18.230531692504883
2001-07-27,18.40245246887207
2001-07-30,18.36425018310547
2001-07-31,18.36425018310547
2001-08-01,18.466136932373047
2001-08-02,18.491605758666992
2001-08-03,18.58074951171875
2001-08-06,18.179594039916992
2001-08-07,18.313316345214844
2001-08-08,18.14775848388672
2001-08-09,18.154123306274418
2001-08-10,18.491605758666992
2001-08-13,18.31968116760254
2001-08-14,18.332416534423828
2001-08-15,18.294200897216797
2001-08-16,18.287839889526367
2001-08-17,18.06497383117676
2001-08-20,18.052236557006836
2001-08-21,18.026769638061523
2001-08-22,17.994930267333984
2001-08-23,18.052236557006836
2001-08-24,18.38335609436035
2001-08-27,18.376991271972656
2001-08-28,18.026769638061523
2001-08-29,17.905778884887695
2001-08-30,17.574665069580078
2001-08-31,17.733854293823242
2001-09-04,17.56830406188965
2001-09-05,17.612873077392578
2001-09-06,17.30722999572754
2001-09-07,16.874231338500977
2001-09-10,16.842397689819336
2001-09-17,15.282319068908691
2001-09-18,15.065818786621094
2001-09-19,14.690128326416016
2001-09-20,13.849610328674316
2001-09-21,13.863030433654783
2001-09-24,14.790210723876951
2001-09-25,14.88613510131836
2001-09-26,14.623957633972168
2001-09-27,14.783817291259766
2001-09-28,15.135512351989746
2001-10-01,15.001225471496582
2001-10-02,15.29537582397461
2001-10-03,15.666244506835938
2001-10-04,15.685425758361816
2001-10-05,15.672643661499023
2001-10-08,15.487199783325195
2001-10-09,15.42965316772461
2001-10-10,15.711002349853516
2001-10-11,16.17780303955078
2001-10-12,16.024333953857422
2001-10-15,16.133039474487305
2001-10-16,16.094669342041016
2001-10-17,15.717401504516602
2001-10-18,15.653459548950195
2001-10-19,15.563940048217772
2001-10-22,15.890050888061523
2001-10-23,15.806922912597656
2001-10-24,15.883658409118652
2001-10-25,16.133039474487305
2001-10-26,16.433570861816406
2001-10-29,15.826102256774902
2001-10-30,15.480806350708008
2001-10-31,15.404072761535645
2001-11-01,15.723801612854004
2001-11-02,15.966776847839355
2001-11-05,16.203372955322266
2001-11-06,16.433570861816406
2001-11-07,16.395206451416016
2001-11-08,16.567852020263672
2001-11-09,16.510299682617188
2001-11-12,16.3184757232666
2001-11-13,16.7213191986084
2001-11-14,16.804447174072266
2001-11-15,16.887577056884766
2001-11-16,17.021862030029297
2001-11-19,17.175317764282227
2001-11-20,16.945125579833984
2001-11-21,16.977094650268555
2001-11-23,17.181716918945312
2001-11-26,17.26483726501465
2001-11-27,17.149747848510742
2001-11-28,16.881183624267578
2001-11-29,16.977094650268555
2001-11-30,16.945125579833984
2001-12-03,16.798063278198242
2001-12-04,17.002676010131836
2001-12-05,17.367158889770508
2001-12-06,17.578170776367188
2001-12-07,17.38633918762207
2001-12-10,17.117773056030273
2001-12-11,17.041040420532227
2001-12-12,17.12417221069336
2001-12-13,17.002676010131836
2001-12-14,16.830032348632812
2001-12-17,17.08580207824707
2001-12-18,17.495044708251953
2001-12-19,17.66129493713379
2001-12-20,17.558979034423828
2001-12-21,17.757211685180664
2001-12-24,17.776397705078125
2001-12-26,17.840343475341797
2001-12-27,17.833948135375977
2001-12-28,17.93625831604004
2001-12-31,17.712444305419922
2002-01-02,17.712444305419922
2002-01-03,17.7060489654541
2002-01-04,17.712444305419922
2002-01-07,17.590961456298828
2002-01-08,17.539793014526367
2002-01-09,17.443889617919922
2002-01-10,17.26483726501465
2002-01-11,16.983489990234375
2002-01-14,16.791654586791992
2002-01-15,16.810848236083984
2002-01-16,16.24173927307129
2002-01-17,16.305686950683594
2002-01-18,16.4207820892334
2002-01-22,16.516700744628906
2002-01-23,16.433570861816406
2002-01-24,16.580642700195312
2002-01-25,16.810848236083984
2002-01-28,16.798063278198242
2002-01-29,16.158618927001953
2002-01-30,16.3376522064209
2002-01-31,16.59343719482422
2002-02-01,16.46554183959961
2002-02-04,15.736590385437012
2002-02-05,15.519173622131348
2002-02-06,15.634268760681152
2002-02-07,15.81971549987793
2002-02-08,15.915627479553224
2002-02-11,16.260934829711914
2002-02-12,16.120248794555664
2002-02-13,16.292890548706055
2002-02-14,16.350446701049805
2002-02-15,16.23534393310547
2002-02-19,16.190584182739258
2002-02-20,16.42717742919922
2002-02-21,16.363231658935547
2002-02-22,16.523088455200195
2002-02-25,16.957908630371094
2002-02-26,17.021862030029297
2002-02-27,17.226476669311523
2002-02-28,17.009063720703125
2002-03-01,17.405519485473633
2002-03-04,18.000194549560547
2002-03-05,17.776397705078125
2002-03-06,18.31351089477539
2002-03-07,18.09612274169922
2002-03-08,18.217607498168945
2002-03-11,18.25597381591797
2002-03-12,18.217607498168945
2002-03-13,17.96822738647461
2002-03-14,17.98740577697754
2002-03-15,18.001522064208984
2002-03-18,17.93097686767578
2002-03-19,18.123363494873047
2002-03-20,17.924558639526367
2002-03-21,17.5654354095459
2002-03-22,17.46282196044922
2002-03-25,17.187057495117188
2002-03-26,17.29607582092285
2002-03-27,17.411523818969727
2002-03-28,17.469226837158203
2002-04-01,17.46282196044922
2002-04-02,17.29607582092285
2002-04-03,17.058792114257812
2002-04-04,17.19346809387207
2002-04-05,17.270421981811523
2002-04-08,17.405092239379883
2002-04-09,17.39228057861328
2002-04-10,17.796300888061523
2002-04-11,17.225540161132812
2002-04-12,17.19988441467285
2002-04-15,17.02031898498535
2002-04-16,17.32172966003418
2002-04-17,17.19988441467285
2002-04-18,17.071617126464844
2002-04-19,16.975425720214844
2002-04-22,16.70607566833496
2002-04-23,16.674007415771484
2002-04-24,16.532922744750977
2002-04-25,16.3341121673584
2002-04-26,16.16737937927246
2002-04-29,15.814656257629396
2002-04-30,16.26357650756836
2002-05-01,16.314876556396484
2002-05-02,16.37259864807129
2002-05-03,16.379013061523438
2002-05-06,15.917272567749023
2002-05-07,15.930094718933104
2002-05-08,16.59065055847168
2002-05-09,16.3084659576416
2002-05-10,16.06476402282715
2002-05-13,16.16737937927246
2002-05-14,16.52651023864746
2002-05-15,16.59065055847168
2002-05-16,16.693246841430664
2002-05-17,16.840747833251953
2002-05-20,16.70607566833496
2002-05-21,16.449554443359375
2002-05-22,16.520095825195312
2002-05-23,16.827922821044922
2002-05-24,16.641950607299805
2002-05-28,16.455970764160156
2002-05-29,16.26998519897461
2002-05-30,16.199438095092773
2002-05-31,16.3341121673584
2002-06-03,15.718465805053713
2002-06-04,15.590200424194336
2002-06-05,15.853135108947754
2002-06-06,15.474756240844728
2002-06-07,15.474756240844728
2002-06-10,15.596614837646484
2002-06-11,15.410635948181152
2002-06-12,15.404218673706056
2002-06-13,15.365730285644531
2002-06-14,15.288784980773926
2002-06-17,15.718465805053713
2002-06-18,15.865962028503418
2002-06-19,15.744108200073242
2002-06-20,15.62226676940918
2002-06-21,15.229474067687988
2002-06-24,15.441620826721191
2002-06-25,15.113763809204102
2002-06-26,15.10732364654541
2002-06-27,15.345192909240724
2002-06-28,15.332329750061035
2002-07-01,14.99161148071289
2002-07-02,14.760183334350586
2002-07-03,14.77946949005127
2002-07-05,15.390183448791504
2002-07-08,15.133038520812988
2002-07-09,14.753758430480955
2002-07-10,14.393752098083496
2002-07-11,14.41303825378418
2002-07-12,14.368034362792969
2002-07-15,14.25875186920166
2002-07-16,13.963027954101562
2002-07-17,14.130173683166504
2002-07-18,13.718742370605469
2002-07-19,13.294448852539062
2002-07-22,12.870163917541504
2002-07-23,12.580869674682615
2002-07-24,13.25587272644043
2002-07-25,13.26873016357422
2002-07-26,13.480879783630373
2002-07-29,14.323034286499023
2002-07-30,14.4901762008667
2002-07-31,14.464471817016602
2002-08-01,14.143030166625977
2002-08-02,13.628744125366213
2002-08-05,13.178732872009276
2002-08-06,13.628744125366213
2002-08-07,13.969456672668455
2002-08-08,14.374464988708496
2002-08-09,14.483747482299805
2002-08-12,14.316595077514648
2002-08-13,13.98231315612793
2002-08-14,14.284464836120604
2002-08-15,14.400176048278809
2002-08-16,14.387325286865234
2002-08-19,14.728036880493164
2002-08-20,14.65732479095459
2002-08-21,14.702322006225586
2002-08-22,14.914470672607422
2002-08-23,14.567320823669434
2002-08-26,14.747328758239746
2002-08-27,14.61875343322754
2002-08-28,14.335891723632812
2002-08-29,14.22659683227539
2002-08-30,14.239461898803713
2002-09-03,13.744452476501465
2002-09-04,13.8794584274292
2002-09-05,13.635169982910156
2002-09-06,13.808738708496094
2002-09-09,13.924458503723145
2002-09-10,14.07874584197998
2002-09-11,14.07874584197998
2002-09-12,13.885886192321776
2002-09-13,13.551599502563477
2002-09-16,13.686595916748049
2002-09-17,13.40373420715332
2002-09-18,13.384449005126951
2002-09-19,13.12088108062744
2002-09-20,13.170570373535156
2002-09-23,13.002785682678224
2002-09-24,12.72530746459961
2002-09-25,12.970519065856934
2002-09-26,13.22218894958496
2002-09-27,12.718853950500488
2002-09-30,12.596245765686035
2002-10-01,13.144752502441406
2002-10-02,12.693044662475586
2002-10-03,12.589801788330078
2002-10-04,12.26069450378418
2002-10-07,11.931591987609863
2002-10-08,12.021931648254396
2002-10-09,11.615391731262209
2002-10-10,12.015472412109377
2002-10-11,12.570432662963867
2002-10-14,12.499451637268066
2002-10-15,13.106037139892578
2002-10-16,12.783381462097168
2002-10-17,13.183470726013184
2002-10-18,13.164113998413086
2002-10-21,13.564194679260254
2002-10-22,13.377062797546388
2002-10-23,13.512569427490234
2002-10-24,13.228639602661133
2002-10-25,13.396419525146484
2002-10-28,13.20928192138672
2002-10-29,13.09957504272461
2002-10-30,13.112488746643066
2002-10-31,13.215737342834473
2002-11-01,13.389958381652832
2002-11-04,13.402877807617188
2002-11-05,13.53193187713623
2002-11-06,13.78360080718994
2002-11-07,13.4867582321167
2002-11-08,13.28671932220459
2002-11-11,13.035052299499512
2002-11-12,13.041502952575684
2002-11-13,13.01569652557373
2002-11-14,13.196375846862791
2002-11-15,13.196375846862791
2002-11-18,13.09957504272461
2002-11-19,13.118940353393556
2002-11-20,13.31253147125244
2002-11-21,13.86103343963623
2002-11-22,13.796503067016602
2002-11-25,13.770694732666016
2002-11-26,13.577105522155762
2002-11-27,13.938472747802734
2002-11-29,13.906204223632812
2002-12-02,13.996542930603027
2002-12-03,13.76424503326416
2002-12-04,13.719067573547363
2002-12-05,13.577105522155762
2002-12-06,13.570651054382324
2002-12-09,13.357701301574709
2002-12-10,13.467403411865234
2002-12-11,13.538384437561035
2002-12-12,13.4867582321167
2002-12-13,13.254451751708984
2002-12-16,13.5835542678833
2002-12-17,13.415776252746582
2002-12-18,13.396419525146484
2002-12-19,13.299627304077148
2002-12-20,13.509202003479004
2002-12-23,13.444318771362305
2002-12-24,13.379430770874023
2002-12-26,13.42485523223877
2002-12-27,13.165319442749023
2002-12-30,13.236689567565918
2002-12-31,13.359973907470703
2003-01-02,13.703857421875
2003-01-03,13.74928092956543
2003-01-06,13.872562408447266
2003-01-07,13.794700622558594
2003-01-08,13.62600040435791
2003-01-09,13.801196098327637
2003-01-10,13.775240898132324
2003-01-13,13.74928092956543
2003-01-14,13.775240898132324
2003-01-15,13.580580711364746
2003-01-16,13.502717971801758
2003-01-17,13.405386924743652
2003-01-21,13.074470520019531
2003-01-22,12.82790756225586
2003-01-23,13.061488151550291
2003-01-24,12.659204483032228
2003-01-27,12.561869621276855
2003-01-28,12.639731407165527
2003-01-29,12.65271282196045
2003-01-30,12.43210220336914
2003-01-31,12.639731407165527
2003-02-03,12.750036239624023
2003-02-04,12.639731407165527
2003-02-05,12.65271282196045
2003-02-06,12.548895835876465
2003-02-07,12.425609588623049
2003-02-10,12.438591957092283
2003-02-11,12.308817863464355
2003-02-12,12.205002784729004
2003-02-13,12.049274444580078
2003-02-14,12.328286170959473
2003-02-18,12.464543342590332
2003-02-19,12.522942543029783
2003-02-20,12.458062171936035
2003-02-21,12.65271282196045
2003-02-24,12.230958938598633
2003-02-25,12.425609588623049
2003-02-26,12.328286170959473
2003-02-27,12.412637710571287
2003-02-28,12.44508457183838
2003-03-03,12.393177032470703
2003-03-04,12.166071891784668
2003-03-05,12.263401985168455
2003-03-06,12.172557830810549
2003-03-07,12.217981338500977
2003-03-10,11.906529426574709
2003-03-11,11.685917854309082
2003-03-12,11.822181701660156
2003-03-13,12.166071891784668
2003-03-14,12.360722541809082
2003-03-17,12.71110725402832
2003-03-18,12.879812240600586
2003-03-19,12.957671165466309
2003-03-20,12.95119285583496
2003-03-21,13.404518127441406
2003-03-24,12.929044723510742
2003-03-25,12.955095291137695
2003-03-26,12.955095291137695
2003-03-27,12.922531127929688
2003-03-28,12.779236793518066
2003-03-31,12.577322959899902
2003-04-01,12.753185272216797
2003-04-02,13.039774894714355
2003-04-03,13.026737213134766
2003-04-04,13.059311866760254
2003-04-07,13.157011032104492
2003-04-08,13.10490894317627
2003-04-09,12.948582649230955
2003-04-10,12.968119621276855
2003-04-11,12.987666130065918
2003-04-14,13.209114074707031
2003-04-15,13.319849967956545
2003-04-16,13.13746738433838
2003-04-17,13.352411270141602
2003-04-21,13.235167503356934
2003-04-22,13.632489204406738
2003-04-23,13.743216514587402
2003-04-24,13.612942695617676
2003-04-25,13.508729934692385
2003-04-28,13.749722480773926
2003-04-29,13.788803100585938
2003-04-30,13.938621520996094
2003-05-01,13.73018741607666
2003-05-02,13.91908073425293
2003-05-05,13.873480796813965
2003-05-06,13.912557601928713
2003-05-07,13.89301872253418
2003-05-08,13.762749671936035
2003-05-09,13.971184730529783
2003-05-12,14.07540225982666
2003-05-13,14.02979850769043
2003-05-14,13.984203338623049
2003-05-15,14.13401222229004
2003-05-16,14.068886756896973
2003-05-19,13.704134941101074
2003-05-20,13.78229808807373
2003-05-21,13.704134941101074
2003-05-22,13.808347702026367
2003-05-23,13.860459327697754
2003-05-27,14.19914436340332
2003-05-28,14.14704418182373
2003-05-29,13.99072265625
2003-05-30,14.316389083862305
2003-06-02,14.459689140319824
2003-06-03,14.479226112365724
2003-06-04,14.668118476867676
2003-06-05,14.707198143005373
2003-06-06,14.830951690673828
2003-06-09,14.635546684265137
2003-06-10,14.713703155517578
2003-06-11,15.006808280944824
2003-06-12,15.045896530151367
2003-06-13,14.883055686950684
2003-06-16,15.241289138793944
2003-06-17,15.247808456420898
2003-06-18,15.16964340209961
2003-06-19,14.889567375183104
2003-06-20,14.961373329162598
2003-06-23,14.778594017028809
2003-06-24,14.78512477874756
2003-06-25,14.556657791137695
2003-06-26,14.732902526855469
2003-06-27,14.589295387268066
2003-06-30,14.615400314331056
2003-07-01,14.64804458618164
2003-07-02,14.687214851379396
2003-07-03,14.674155235290527
2003-07-07,14.869991302490234
2003-07-08,14.98095703125
2003-07-09,14.817761421203612
2003-07-10,14.621929168701172
2003-07-11,14.772066116333008
2003-07-14,14.719843864440918
2003-07-15,14.628458023071287
2003-07-16,14.595824241638184
2003-07-17,14.556657791137695
2003-07-18,14.752484321594238
2003-07-21,14.687214851379396
2003-07-22,14.869991302490234
2003-07-23,14.82429313659668
2003-07-24,14.82429313659668
2003-07-25,15.157207489013672
2003-07-28,15.170254707336426
2003-07-29,14.961373329162598
2003-07-30,14.961373329162598
2003-07-31,15.098454475402832
2003-08-01,14.98095703125
2003-08-04,15.013587951660156
2003-08-05,14.759018898010254
2003-08-06,14.732902526855469
2003-08-07,14.82429313659668
2003-08-08,14.84386920928955
2003-08-11,14.961373329162598
2003-08-12,15.10497760772705
2003-08-13,15.052764892578123
2003-08-14,15.229007720947266
2003-08-15,15.372614860534668
2003-08-18,15.601086616516112
2003-08-19,15.69247817993164
2003-08-20,15.601086616516112
2003-08-21,15.783860206604004
2003-08-22,15.633709907531738
2003-08-25,15.490108489990234
2003-08-26,15.581501007080078
2003-08-27,15.568443298339844
2003-08-28,15.69247817993164
2003-08-29,15.685938835144045
2003-09-02,15.914402961730955
2003-09-03,16.044960021972656
2003-09-04,16.031904220581055
2003-09-05,15.855661392211914
2003-09-08,15.933990478515623
2003-09-09,15.76427173614502
2003-09-10,15.581501007080078
2003-09-11,15.712051391601562
2003-09-12,15.70551872253418
2003-09-15,15.725099563598633
2003-09-16,15.92746353149414
2003-09-17,15.8621826171875
2003-09-18,16.051488876342773
