date,XLB
2007-10-09,14.471522331237793
2007-10-10,14.385025978088379
2007-10-11,14.305188179016113
2007-10-12,14.421627044677734
2007-10-15,14.33845043182373
2007-10-16,14.085620880126953
2007-10-17,14.078960418701172
2007-10-18,14.18874740600586
2007-10-19,13.87936019897461
2007-10-22,13.77622127532959
2007-10-23,13.995793342590332
2007-10-24,14.022411346435547
2007-10-25,14.13219165802002
2007-10-26,14.398334503173828
2007-10-29,14.558022499084473
2007-10-30,14.215362548828125
2007-10-31,14.591289520263672
2007-11-01,14.085620880126953
2007-11-02,14.212034225463867
2007-11-05,14.045696258544922
2007-11-06,14.375048637390137
2007-11-07,13.972511291503906
2007-11-08,14.105581283569336
2007-11-09,13.816147804260254
2007-11-12,13.26390552520752
2007-11-13,13.61653995513916
2007-11-14,13.6864013671875
2007-11-15,13.390316009521484
2007-11-16,13.363702774047852
2007-11-19,13.014391899108887
2007-11-20,13.214001655578613
2007-11-21,12.954512596130371
2007-11-23,13.147459030151367
2007-11-26,12.871338844299316
2007-11-27,12.974466323852539
2007-11-28,13.589920997619629
2007-11-29,13.726323127746582
2007-11-30,13.856067657470703
2007-12-03,13.786199569702148
2007-12-04,13.703038215637207
2007-12-05,13.955870628356934
2007-12-06,14.1787691116333
2007-12-07,14.311834335327148
2007-12-10,14.514774322509766
2007-12-11,13.912625312805176
2007-12-12,14.098921775817871
2007-12-13,14.208704948425293
2007-12-14,13.959197044372559
2007-12-17,13.46351146697998
2007-12-18,13.613215446472168
2007-12-19,13.593255043029785
2007-12-20,13.842757225036621
2007-12-21,14.142330169677734
2007-12-24,14.27331256866455
2007-12-26,14.347196578979492
2007-12-27,14.078526496887207
2007-12-28,14.088598251342773
2007-12-31,14.00463581085205
2008-01-02,13.870296478271484
2008-01-03,14.122184753417969
2008-01-04,13.695663452148438
2008-01-07,13.507596015930176
2008-01-08,13.299369812011719
2008-01-09,13.383326530456543
2008-01-10,13.564682960510254
2008-01-11,13.426992416381836
2008-01-14,13.877017974853516
2008-01-15,13.497511863708496
2008-01-16,13.047486305236816
2008-01-17,12.402670860290527
2008-01-18,12.543717384338379
2008-01-22,12.429533958435059
2008-01-23,12.644472122192383
2008-01-24,12.845973014831543
2008-01-25,12.909790992736816
2008-01-28,13.165033340454102
2008-01-29,13.232196807861328
2008-01-30,13.181822776794434
2008-01-31,13.416913032531738
2008-02-01,13.742683410644531
2008-02-04,13.527739524841309
2008-02-05,13.138164520263672
2008-02-06,13.047486305236816
2008-02-07,13.097861289978027
2008-02-08,13.376609802246094
2008-02-11,13.42363452911377
2008-02-12,13.665441513061523
2008-02-13,13.608343124389648
2008-02-14,13.43370532989502
2008-02-15,13.517664909362793
2008-02-19,13.853507995605469
2008-02-20,13.93410873413086
2008-02-21,13.746040344238281
2008-02-22,13.877017974853516
2008-02-25,14.196073532104492
2008-02-26,14.263239860534668
2008-02-27,14.259879112243652
2008-02-28,14.182638168334961
2008-02-29,13.725885391235352
2008-03-03,13.954258918762207
2008-03-04,13.618419647216797
2008-03-05,14.001277923583984
2008-03-06,13.877017974853516
2008-03-07,13.296014785766602
2008-03-10,13.010543823242188
2008-03-11,13.803133010864258
2008-03-12,13.604985237121582
2008-03-13,13.937467575073242
2008-03-14,13.692305564880371
2008-03-17,13.416913032531738
2008-03-18,13.887085914611816
2008-03-19,12.946732521057129
2008-03-20,12.90294075012207
2008-03-24,13.361104011535645
2008-03-25,13.762007713317871
2008-03-26,13.701367378234863
2008-03-27,13.664316177368164
2008-03-28,13.549773216247559
2008-03-31,13.532923698425293
2008-04-01,13.964150428771973
2008-04-02,14.05848217010498
2008-04-03,14.314515113830566
2008-04-04,14.45600700378418
2008-04-07,14.378520011901855
2008-04-08,14.51327896118164
2008-04-09,14.35830307006836
2008-04-10,14.395364761352539
2008-04-11,14.210073471069336
2008-04-14,14.139330863952637
2008-04-15,14.21682071685791
2008-04-16,14.897334098815918
2008-04-17,14.823216438293457
2008-04-18,14.904069900512695
2008-04-21,14.941130638122559
2008-04-22,14.823216438293457
2008-04-23,14.590765953063965
2008-04-24,14.378520011901855
2008-04-25,14.789528846740723
2008-04-28,14.705305099487305
2008-04-29,14.220184326171875
2008-04-30,14.253870964050293
2008-05-01,14.15279483795166
2008-05-02,14.297672271728516
2008-05-05,14.621088027954102
2008-05-06,14.73900032043457
2008-05-07,14.573920249938965
2008-05-08,14.823216438293457
2008-05-09,14.637931823730469
2008-05-12,14.937759399414062
2008-05-13,15.021985054016113
2008-05-14,15.106202125549316
2008-05-15,15.278021812438965
2008-05-16,15.46667766571045
2008-05-19,15.426253318786621
2008-05-20,15.50710391998291
2008-05-21,15.052300453186035
2008-05-22,14.984922409057617
2008-05-23,14.779419898986816
2008-05-27,14.712041854858398
2008-05-28,15.079257011413574
2008-05-29,14.978187561035156
2008-05-30,14.995028495788574
2008-06-02,14.880489349365234
2008-06-03,14.897334098815918
2008-06-04,14.833327293395996
2008-06-05,15.331916809082031
2008-06-06,14.880489349365234
2008-06-09,15.106202125549316
2008-06-10,14.914175987243652
2008-06-11,14.648038864135742
2008-06-12,14.641294479370117
2008-06-13,15.005139350891113
2008-06-16,14.991665840148926
2008-06-17,15.07251262664795
2008-06-18,14.971447944641113
2008-06-19,14.998403549194336
2008-06-20,14.69482707977295
2008-06-23,14.789584159851074
2008-06-24,14.508682250976562
2008-06-25,14.55268669128418
2008-06-26,14.193940162658691
2008-06-27,14.180407524108887
2008-06-30,14.122879981994629
2008-07-01,13.862277030944824
2008-07-02,13.270015716552734
2008-07-03,13.351238250732422
2008-07-07,13.418924331665039
2008-07-08,13.276782035827637
2008-07-09,13.300471305847168
2008-07-10,13.351238250732422
2008-07-11,13.341087341308594
2008-07-14,13.490001678466797
2008-07-15,13.35800838470459
2008-07-16,13.408771514892578
2008-07-17,13.493386268615723
2008-07-18,13.402007102966309
2008-07-21,13.679521560668945
2008-07-22,13.699830055236816
2008-07-23,13.527226448059082
2008-07-24,13.185406684875488
2008-07-25,13.205713272094727
2008-07-28,13.188785552978516
2008-07-29,13.449385643005371
2008-07-30,13.767520904541016
2008-07-31,13.665986061096191
2008-08-01,13.418924331665039
2008-08-04,12.83681583404541
2008-08-05,12.985733032226562
2008-08-06,13.114334106445312
2008-08-07,13.073719024658203
2008-08-08,13.019575119018555
2008-08-11,13.036499977111816
2008-08-12,13.144790649414062
2008-08-13,13.4290771484375
2008-08-14,13.402007102966309
2008-08-15,13.317392349243164
2008-08-18,13.195561408996582
2008-08-19,13.114334106445312
2008-08-20,13.34447193145752
2008-08-21,13.4595365524292
2008-08-22,13.452776908874512
2008-08-25,13.16171646118164
2008-08-26,13.232787132263184
2008-08-27,13.354628562927246
2008-08-28,13.544151306152344
2008-08-29,13.452776908874512
2008-09-02,13.114334106445312
2008-09-03,13.046648979187012
2008-09-04,12.582995414733887
2008-09-05,12.596529960632324
2008-09-08,12.572840690612793
2008-09-09,12.173492431640625
2008-09-10,12.278402328491211
2008-09-11,12.488231658935547
2008-09-12,12.887589454650879
2008-09-15,12.352851867675781
2008-09-16,12.488231658935547
2008-09-17,12.254714012145996
2008-09-18,12.25133228302002
2008-09-19,13.03194808959961
2008-09-22,12.86513900756836
2008-09-23,12.56555461883545
2008-09-24,12.317031860351562
2008-09-25,12.28298568725586
2008-09-26,11.997024536132812
2008-09-29,11.132311820983887
2008-09-30,11.37061595916748
2008-10-01,11.18337631225586
2008-10-02,10.379944801330566
2008-10-03,10.277814865112305
2008-10-06,9.77055835723877
2008-10-07,9.266714096069336
2008-10-08,9.56629753112793
2008-10-09,8.953510284423828
2008-10-10,8.74244213104248
2008-10-13,9.971420288085938
2008-10-14,9.68204402923584
2008-10-15,8.48029899597168
2008-10-16,8.538174629211426
