date,BRK-B,JPM,NVDA,GOOGL,PEP,WMT,^GSPC
2014-05-19,127.12999725341797,39.06855392456055,0.4384775459766388,26.72065544128418,59.435203552246094,20.377485275268555,1885.0799560546875
2014-05-20,126.05999755859375,38.988731384277344,0.43336936831474304,26.798017501831055,59.12456130981445,20.13277816772461,1872.8299560546875
2014-05-21,126.66000366210938,39.279029846191406,0.43336936831474304,27.259700775146484,59.435203552246094,20.124794006347656,1888.030029296875
2014-05-22,126.9800033569336,39.59112548828125,0.4352699816226959,27.54483985900879,59.076271057128906,20.052976608276367,1892.489990234375
2014-05-23,126.80000305175781,39.57661437988281,0.4393090605735779,27.958919525146484,59.24883270263672,20.111495971679688,1900.530029296875
2014-05-27,127.5199966430664,40.01934051513672,0.4471496641635895,28.50787925720215,59.732032775878906,20.106170654296875,1911.9100341796875
2014-05-28,127.45999908447266,40.24431610107422,0.4509512186050415,28.288694381713867,60.104801177978516,20.090208053588867,1909.780029296875
2014-05-29,128.11000061035156,40.44027328491211,0.45023834705352783,28.29414939880371,60.560420989990234,20.20991325378418,1920.030029296875
2014-05-30,128.33999633789062,40.3314094543457,0.45142629742622375,28.348201751708984,60.9745979309082,20.420040130615234,1923.5699462890625
2014-06-02,127.87999725341797,40.1717414855957,0.4500008225440979,27.98569679260254,60.657047271728516,20.417381286621094,1924.969970703125
2014-06-03,126.93000030517578,40.35318374633789,0.4481000304222107,27.498228073120117,60.89866256713867,20.404088973999023,1924.239990234375
2014-06-04,127.2300033569336,40.41124725341797,0.4485751986503601,27.461034774780273,60.80478286743164,20.515796661376953,1927.8800048828125
2014-06-05,128.1999969482422,41.10073471069336,0.4504760503768921,28.014955520629883,61.03427505493164,20.56633758544922,1940.4599609375
2014-06-06,128.64999389648438,41.347496032714844,0.45213907957077026,28.06950569152832,61.13859558105469,20.53707504272461,1949.43994140625
2014-06-09,127.98999786376953,41.674102783203125,0.45261430740356445,28.302579879760742,61.20121383666992,20.483877182006836,1951.27001953125
2014-06-10,128.25,42.022464752197266,0.4549902677536011,28.18207550048828,61.493289947509766,20.380146026611328,1950.7900390625
