date,AAPL,JPM,MSFT,^GSPC
2021-06-16,126.86397552490234,137.72120666503906,247.54171752929688,4223.7001953125
2021-06-17,128.4625701904297,133.74655151367188,250.9271697998047,4221.85986328125
2021-06-18,127.16614532470703,130.36233520507812,249.51336669921875,4166.4501953125
2021-06-21,128.95965576171875,132.57440185546875,252.59104919433594,4224.7900390625
2021-06-22,130.5972442626953,132.38050842285156,255.36094665527344,4246.43994140625
2021-06-23,130.32432556152344,133.18247985839844,255.13015747070312,4241.83984375
2021-06-24,130.04164123535156,134.4075164794922,256.495849609375,4266.490234375
2021-06-25,129.74920654296875,135.7647247314453,254.88973999023438,4280.7001953125
2021-06-28,131.3770294189453,136.01148986816406,258.4482727050781,4290.60986328125
2021-06-29,132.88792419433594,135.8440399169922,261.0258483886719,4291.7998046875
2021-06-30,133.50204467773438,137.077880859375,260.544921875,4297.5
2021-07-01,133.80419921875,138.43507385253906,261.2182312011719,4319.93994140625
2021-07-02,136.42625427246094,138.30213928222656,267.036865234375,4352.33984375
2021-07-06,138.4342498779297,135.9798126220703,267.0466003417969,4343.5400390625
2021-07-07,140.91986083984375,136.13934326171875,269.2297668457031,4358.1298828125
2021-07-08,139.6234893798828,133.79042053222656,266.8157043457031,4320.81982421875
2021-07-09,141.44622802734375,138.0717010498047,267.3158264160156,4369.5498046875
2021-07-12,140.8516387939453,140.04827880859375,266.71954345703125,4384.6298828125
2021-07-13,141.9628448486328,137.9652557373047,270.2396240234375,4369.2099609375
2021-07-14,145.3842315673828,137.4955291748047,271.7111511230469,4374.2998046875
2021-07-15,144.73118591308594,137.796875,270.28765869140625,4360.02978515625
2021-07-16,142.69390869140625,134.65023803710938,270.0184020996094,4327.16015625
2021-07-19,138.85342407226562,130.27149963378906,266.42144775390625,4258.490234375
2021-07-20,142.45997619628906,132.70018005371094,268.64306640625,4323.06005859375
2021-07-21,141.7289276123047,135.49227905273438,270.6435852050781,4358.68994140625
2021-07-22,143.09359741210938,133.78155517578125,275.2023620605469,4367.47998046875
2021-07-23,144.80914306640625,133.52450561523438,278.59747314453125,4411.7900390625
2021-07-26,145.22828674316406,134.41976928710938,278.00115966796875,4422.2998046875
2021-07-27,143.06436157226562,134.2425079345703,275.58709716796875,4401.4599609375
2021-07-28,141.3195343017578,134.46409606933594,275.279296875,4400.64013671875
2021-07-29,141.9628448486328,135.61636352539062,275.5487060546875,4419.14990234375
2021-07-30,142.1773223876953,134.5349884033203,274.0193786621094,4395.259765625
2021-08-02,141.84588623046875,133.99432373046875,273.9328308105469,4387.16015625
2021-08-03,143.6394500732422,135.5188751220703,276.1449890136719,4423.14990234375
2021-08-04,143.2398223876953,134.0563507080078,275.5582275390625,4402.66015625
2021-08-05,143.34701538085938,135.74932861328125,278.453125,4429.10009765625
2021-08-06,142.6636505126953,139.6051025390625,278.3954772949219,4436.52001953125
2021-08-09,142.61483764648438,139.45440673828125,277.3086853027344,4432.35009765625
2021-08-10,142.13650512695312,141.1650848388672,275.4908752441406,4436.75
2021-08-11,142.39035034179688,142.84925842285156,275.98138427734375,4442.41015625
2021-08-12,145.3482666015625,143.40768432617188,278.7320861816406,4460.830078125
2021-08-13,145.5532989501953,141.8032989501953,281.6559143066406,4468.0
2021-08-16,147.52520751953125,140.8726043701172,283.3389892578125,4479.7099609375
2021-08-17,146.61734008789062,139.17076110839844,281.8770751953125,4448.080078125
2021-08-18,142.87844848632812,137.9032440185547,280.15228271484375,4400.27001953125
2021-08-19,143.2103729248047,136.75096130371094,285.9724426269531,4405.7998046875
2021-08-20,144.6649169921875,137.14096069335938,293.28631591796875,4441.669921875
2021-08-23,146.1487579345703,138.89598083496094,293.5658264160156,4479.52978515625
2021-08-24,146.06088256835938,139.75579833984375,291.6095886230469,4486.22998046875
2021-08-25,144.83087158203125,142.63653564453125,291.0218505859375,4496.18994140625
2021-08-26,144.03033447265625,143.37222290039062,288.2081298828125,4470.0
2021-08-27,145.06512451171875,144.5245361328125,288.815185546875,4509.3701171875
2021-08-30,149.47763061523438,142.2110595703125,292.5443420410156,4528.7900390625
2021-08-31,148.2183380126953,141.77670288085938,290.8965759277344,4522.68017578125
2021-09-01,148.8821563720703,141.57286071777344,290.8484191894531,4524.08984375
2021-09-02,149.9950408935547,142.22879028320312,290.1930847167969,4536.9501953125
2021-09-03,150.62957763671875,141.36900329589844,290.1834716796875,4535.43017578125
2021-09-07,152.9627227783203,141.12078857421875,289.2584228515625,4520.02978515625
2021-09-08,151.42030334472656,140.49147033691406,289.28729248046875,4514.06982421875
2021-09-09,150.40504455566406,141.1031036376953,286.43505859375,4493.27978515625
2021-09-10,145.42636108398438,139.48098754882812,284.9510498046875,4458.580078125
2021-09-13,145.99252319335938,141.6969451904297,286.1845397949219,4468.72998046875
2021-09-14,144.5965576171875,139.2239532470703,288.8826599121094,4443.0498046875
2021-09-15,145.4849395751953,140.1901092529297,293.7296142578125,4480.7001953125
2021-09-16,145.2506103515625,140.12808227539062,294.11505126953125,4473.75
2021-09-17,142.5855712890625,139.76461791992188,288.9596862792969,4432.990234375
2021-09-20,139.539794921875,135.58096313476562,283.5923767089844,4357.72998046875
2021-09-21,140.01817321777344,135.59866333007812,284.0741271972656,4354.18994140625
2021-09-22,142.38059997558594,138.19573974609375,287.7165832519531,4395.64013671875
2021-09-23,143.3372344970703,142.866943359375,288.6609802246094,4448.97998046875
2021-09-24,143.4250946044922,144.51565551757812,288.4585876464844,4455.47998046875
2021-09-27,141.91197204589844,148.0080108642578,283.4670715332031,4443.10986328125
2021-09-28,138.53427124023438,147.21023559570312,273.2044982910156,4352.6298828125
2021-09-29,139.4324188232422,147.0950469970703,273.66705322265625,4359.4599609375
2021-09-30,138.13406372070312,145.09181213378906,271.662841796875,4307.5400390625
2021-10-01,139.25668334960938,148.14097595214844,278.5815124511719,4357.0400390625
2021-10-04,135.83013916015625,147.9813995361328,272.8094482421875,4300.4599609375
2021-10-05,137.75335693359375,150.3979949951172,278.2539367675781,4345.72021484375
2021-10-06,138.62217712402344,150.71900939941406,282.4456481933594,4363.5498046875
2021-10-07,139.88145446777344,151.67311096191406,284.1223449707031,4399.759765625
2021-10-08,139.50074768066406,151.78903198242188,284.1223449707031,4391.33984375
2021-10-11,139.4128875732422,148.59666442871094,283.52484130859375,4361.18994140625
2021-10-12,138.14376831054688,147.45526123046875,282.2239685058594,4350.64990234375
2021-10-13,137.55809020996094,143.56735229492188,285.5291748046875,4363.7998046875
2021-10-14,140.34027099609375,145.76991271972656,291.73486328125,4438.259765625
2021-10-15,141.3945770263672,148.5699462890625,293.1417541503906,4471.3701171875
2021-10-18,143.0639190673828,148.5164337158203,296.1097412109375,4486.4599609375
2021-10-19,145.22134399414062,150.3177032470703,297.0155334472656,4519.6298828125
2021-10-20,145.70944213867188,152.3418731689453,296.2254333496094,4536.18994140625
2021-10-21,145.9242401123047,151.1470184326172,299.4534912109375,4549.77978515625
2021-10-22,145.15301513671875,153.18014526367188,297.9116516113281,4544.89990234375
2021-10-25,145.10421752929688,152.43112182617188,296.919189453125,4566.47998046875
2021-10-26,145.76805114746094,152.84127807617188,298.8271179199219,4574.7900390625
2021-10-27,145.30918884277344,149.6578369140625,311.4119567871094,4551.68017578125
2021-10-28,148.94073486328125,151.91390991210938,312.5490417480469,4596.419921875
2021-10-29,146.2366180419922,151.49481201171875,319.5545349121094,4605.3798828125
2021-11-01,145.41659545898438,151.41455078125,317.3864440917969,4613.669921875
2021-11-02,146.45138549804688,152.01199340820312,321.0096130371094,4630.64990234375
2021-11-03,147.8863983154297,152.06546020507812,321.8479309082031,4660.56982421875
2021-11-04,147.36904907226562,150.06800842285156,324.1990966796875,4680.06005859375
2021-11-05,147.8969268798828,149.85401916503906,323.8329162597656,4697.52978515625
2021-11-08,147.0757293701172,150.754638671875,324.7291259765625,4701.7001953125
2021-11-09,147.43740844726562,149.61326599121094,323.72698974609375,4685.25
2021-11-10,144.612060546875,149.47056579589844,318.7642822265625,4646.7099609375
2021-11-11,144.56320190429688,149.46163940429688,320.33502197265625,4649.27001953125
2021-11-12,146.63580322265625,148.79286193847656,324.4689636230469,4682.85009765625
2021-11-15,146.6455535888672,148.52532958984375,323.8426513671875,4682.7998046875
2021-11-16,147.62318420410156,147.45526123046875,327.1574401855469,4700.89990234375
2021-11-17,150.05752563476562,146.66163635253906,327.3795471191406,4688.669921875
2021-11-18,154.3395538330078,145.39541625976562,329.4550476074219,4704.5400390625
2021-11-19,156.9596405029297,143.4960479736328,331.2312927246094,4697.9599609375
2021-11-22,157.41912841796875,146.55462646484375,328.0648498535156,4682.93994140625
2021-11-23,157.8004150390625,150.05908203125,325.98931884765625,4690.7001953125
2021-11-24,158.31854248046875,148.88209533691406,326.21136474609375,4701.4599609375
2021-11-26,153.30328369140625,144.39663696289062,318.2663269042969,4594.6201171875
2021-11-29,156.6565704345703,143.77249145507812,324.9757080078125,4655.27001953125
2021-11-30,161.60342407226562,141.63233947753906,319.144775390625,4567.0
2021-12-01,161.0852813720703,140.79409790039062,318.6524353027344,4513.0400390625
2021-12-02,160.0978240966797,143.754638671875,318.08294677734375,4577.10009765625
2021-12-03,158.22080993652344,141.15078735351562,311.8273010253906,4538.43017578125
2021-12-06,161.6229705810547,142.8183135986328,314.8971862792969,4591.669921875
2021-12-07,167.35191345214844,144.96734619140625,323.3249206542969,4686.75
2021-12-08,171.16468811035156,143.30874633789062,323.37322998046875,4701.2099609375
2021-12-09,170.6563262939453,143.08584594726562,321.56793212890625,4667.4501953125
2021-12-10,175.4369659423828,142.5150909423828,330.6811218261719,4712.02001953125
2021-12-13,171.80992126464844,140.8208770751953,327.6497497558594,4668.97021484375
2021-12-14,170.43148803710938,141.89987182617188,316.97271728515625,4634.08984375
2021-12-15,175.29029846191406,140.83868408203125,323.0641784667969,4709.85009765625
2021-12-16,168.40777587890625,143.04129028320312,313.6517333984375,4668.669921875
2021-12-17,167.31283569335938,139.7864532470703,312.5898132324219,4620.64013671875
2021-12-20,165.953857421875,137.2718048095703,308.8345947265625,4568.02001953125
2021-12-21,169.1214599609375,139.1890106201172,315.9591064453125,4649.22998046875
2021-12-22,171.71214294433594,139.73294067382812,321.6644287109375,4696.56005859375
2021-12-23,172.33786010742188,140.23233032226562,323.1029052734375,4725.7900390625
2021-12-27,176.29730224609375,141.03488159179688,330.5942077636719,4791.18994140625
2021-12-28,175.28053283691406,141.462890625,329.4356994628906,4786.35009765625
2021-12-29,175.3685302734375,141.39158630371094,330.11151123046875,4793.06005859375
2021-12-30,174.2149658203125,141.3202362060547,327.5726013183594,4778.72998046875
2021-12-31,173.59902954101562,141.2042999267578,324.6764221191406,4766.18017578125
2022-01-03,177.939697265625,144.19158935546875,323.1608581542969,4796.56005859375
2022-01-04,175.68138122558594,149.6578369140625,317.6195068359375,4793.5400390625
2022-01-05,171.00828552246094,146.92176818847656,305.4267578125,4700.580078125
2022-01-06,168.15354919433594,148.48269653320312,303.0132751464844,4696.0498046875
2022-01-07,168.31976318359375,149.953857421875,303.16778564453125,4677.02978515625
2022-01-10,168.33935546875,150.09742736816406,303.3897705078125,4670.2900390625
2022-01-11,171.16468811035156,150.2499237060547,304.0752258300781,4713.06982421875
2022-01-12,171.60462951660156,151.1021270751953,307.2513427734375,4726.35009765625
2022-01-13,168.33935546875,150.91375732421875,294.2476806640625,4659.02978515625
2022-01-14,169.1996612548828,141.6380615234375,299.4607849121094,4662.85009765625
2022-01-18,166.00277709960938,135.69944763183594,292.1720886230469,4577.10986328125
2022-01-19,162.51263427734375,133.60031127929688,292.8285827636719,4532.759765625
2022-01-20,160.83106994628906,132.46102905273438,291.158447265625,4482.72998046875
2022-01-21,158.77804565429688,130.14663696289062,285.78131103515625,4397.93994140625
2022-01-24,158.0056915283203,130.02999877929688,286.1094970703125,4410.1298828125
2022-01-25,156.20687866210938,131.44735717773438,278.5023193359375,4356.4501953125
2022-01-26,156.11888122558594,132.6942596435547,286.4377136230469,4349.93017578125
2022-01-27,155.65939331054688,130.3529510498047,289.4594421386719,4326.509765625
2022-01-28,166.52090454101562,131.51913452148438,297.5879211425781,4431.85009765625
2022-01-31,170.87139892578125,133.3042755126953,300.2137145996094,4515.5498046875
2022-02-01,170.7052001953125,135.59181213378906,298.0705871582031,4546.5400390625
2022-02-02,171.90771484375,134.50634765625,302.60791015625,4589.3798828125
2022-02-03,169.033447265625,133.3939971923828,290.820556640625,4477.43994140625
2022-02-04,168.7495574951172,136.856689453125,295.3482360839844,4500.52978515625
2022-02-07,168.0349884033203,137.31417846679688,290.53094482421875,4483.8701171875
2022-02-08,171.1380615234375,139.89772033691406,294.01593017578125,4521.5400390625
2022-02-09,172.5574493408203,140.4808349609375,300.43572998046875,4587.18017578125
2022-02-10,168.4852752685547,139.89772033691406,291.9115295410156,4504.080078125
2022-02-11,165.07875061035156,138.07669067382812,284.8256530761719,4418.64013671875
2022-02-14,165.313720703125,136.79388427734375,284.7868957519531,4401.669921875
2022-02-15,169.14112854003906,138.7943878173828,290.06756591796875,4471.06982421875
2022-02-16,168.90621948242188,139.0455322265625,289.72900390625,4475.009765625
2022-02-17,165.313720703125,135.8429718017578,281.2450866699219,4380.259765625
2022-02-18,163.76705932617188,136.47988891601562,278.5364685058594,4348.8701171875
2022-02-22,160.85000610351562,136.2377166748047,278.33331298828125,4304.759765625
2022-02-23,156.68975830078125,133.38504028320312,271.1263732910156,4225.5
2022-02-24,159.30337524414062,129.67115783691406,284.9791259765625,4288.7001953125
2022-02-25,161.36880493164062,132.73916625976562,287.61053466796875,4384.64990234375
2022-02-28,161.63307189941406,127.2042236328125,289.0421447753906,4373.93994140625
2022-03-01,159.75364685058594,122.4049301147461,285.32745361328125,4306.259765625
2022-03-02,163.04266357421875,124.9436264038086,290.39642333984375,4386.5400390625
2022-03-03,162.71969604492188,124.0555191040039,286.26580810546875,4363.490234375
2022-03-04,159.7242889404297,120.56591796875,280.4034118652344,4328.8701171875
