date,AMD,CRM
2010-11-24,7.619999885559082,35.76737976074219
2010-11-26,7.550000190734863,35.929988861083984
2010-11-29,7.380000114440918,35.43230056762695
2010-11-30,7.289999961853027,34.3014030456543
2010-12-01,7.510000228881836,35.48896026611328
2010-12-02,7.539999961853027,35.23765182495117
2010-12-03,7.650000095367432,35.18590545654297
2010-12-06,7.820000171661377,35.78216552734375
2010-12-07,8.020000457763672,35.784629821777344
2010-12-08,8.170000076293945,37.100311279296875
2010-12-09,7.949999809265137,36.585365295410156
2010-12-10,8.069999694824219,36.61492919921875
2010-12-13,8.229999542236328,35.44954299926758
2010-12-14,8.050000190734863,33.58689498901367
2010-12-15,8.020000457763672,33.439056396484375
2010-12-16,8.029999732971191,33.885013580322266
2010-12-17,8.100000381469727,33.63124084472656
2010-12-20,8.239999771118164,33.06702423095703
2010-12-21,8.140000343322754,34.25458526611328
2010-12-22,8.109999656677246,33.39224624633789
2010-12-23,8.039999961853027,33.37006759643555
2010-12-27,8.050000190734863,33.01774215698242
2010-12-28,8.09000015258789,32.84774398803711
2010-12-29,8.079999923706055,32.7565803527832
2010-12-30,8.140000343322754,32.5816535949707
2010-12-31,8.180000305175781,32.522518157958984
2011-01-03,8.470000267028809,33.655879974365234
2011-01-04,8.770000457763672,33.43166732788086
2011-01-05,8.90999984741211,35.035621643066406
2011-01-06,8.6899995803833,35.31650161743164
2011-01-07,8.829999923706055,35.040550231933594
2011-01-10,9.1899995803833,35.14402389526367
2011-01-11,8.359999656677246,34.769527435302734
2011-01-12,8.390000343322754,34.89764404296875
2011-01-13,8.260000228881836,35.4421501159668
2011-01-14,8.199999809265137,36.087677001953125
2011-01-18,8.100000381469727,35.5604133605957
2011-01-19,7.929999828338623,34.70053482055664
2011-01-20,8.020000457763672,32.47077560424805
2011-01-21,7.539999961853027,32.5816535949707
2011-01-24,7.679999828338623,31.495100021362305
2011-01-25,7.480000019073486,30.544065475463867
2011-01-26,7.489999771118164,31.608436584472656
2011-01-27,7.75,31.59611701965332
2011-01-28,7.489999771118164,32.426429748535156
2011-01-31,7.829999923706055,31.81786346435547
2011-02-01,8.220000267028809,32.43381881713867
2011-02-02,8.289999961853027,33.2813720703125
2011-02-03,8.329999923706055,33.05716323852539
2011-02-04,8.399999618530273,33.98849105834961
2011-02-07,8.329999923706055,33.72978973388672
2011-02-08,8.239999771118164,33.58196258544922
2011-02-09,8.229999542236328,33.12615966796875
2011-02-10,8.220000267028809,33.99095916748047
2011-02-11,8.279999732971191,34.86561965942383
2011-02-14,8.630000114440918,35.040550231933594
2011-02-15,8.600000381469727,35.10707092285156
2011-02-16,8.989999771118164,35.1711311340332
2011-02-17,9.4399995803833,34.725181579589844
2011-02-18,9.180000305175781,35.252437591552734
2011-02-22,8.850000381469727,33.69283676147461
2011-02-23,8.550000190734863,32.86006164550781
2011-02-24,9.100000381469727,33.09412384033203
2011-02-25,9.289999961853027,34.20531463623047
2011-02-28,9.210000038146973,32.58904266357422
2011-03-01,9.029999732971191,31.549306869506836
2011-03-02,9.170000076293945,31.53944969177246
2011-03-03,9.279999732971191,32.0469970703125
2011-03-04,9.229999542236328,32.02235794067383
2011-03-07,8.84000015258789,31.54191780090332
2011-03-08,8.989999771118164,31.369441986083984
2011-03-09,8.670000076293945,31.465534210205078
2011-03-10,8.420000076293945,31.339881896972656
2011-03-11,8.649999618530273,31.50495719909668
2011-03-14,8.430000305175781,30.783056259155273
2011-03-15,8.279999732971191,30.933347702026367
2011-03-16,8.119999885559082,30.590877532958984
2011-03-17,8.3100004196167,30.13999366760254
2011-03-18,8.550000190734863,29.568387985229492
2011-03-21,8.550000190734863,30.654935836791992
2011-03-22,8.359999656677246,29.933034896850586
2011-03-23,8.59000015258789,30.0882568359375
2011-03-24,8.829999923706055,31.84496307373047
2011-03-25,8.880000114440918,31.401473999023438
2011-03-28,8.6899995803833,31.534521102905273
2011-03-29,8.680000305175781,31.3891544342041
2011-03-30,8.789999961853027,33.136009216308594
2011-03-31,8.600000381469727,32.91179656982422
2011-04-01,8.359999656677246,33.04484939575195
2011-04-04,8.100000381469727,33.04238510131836
2011-04-05,8.109999656677246,32.919189453125
2011-04-06,8.430000305175781,32.38207244873047
2011-04-07,8.40999984741211,33.005428314208984
2011-04-08,8.470000267028809,33.1754264831543
2011-04-11,8.420000076293945,33.168033599853516
2011-04-12,8.260000228881836,32.724544525146484
2011-04-13,8.199999809265137,33.10890579223633
2011-04-14,8.1899995803833,32.77383041381836
2011-04-15,8.270000457763672,32.94875717163086
2011-04-18,8.199999809265137,32.56932830810547
2011-04-19,8.270000457763672,32.160335540771484
2011-04-20,8.630000114440918,35.00605392456055
2011-04-21,8.710000038146973,34.461544036865234
2011-04-25,8.699999809265137,34.20038604736328
2011-04-26,8.880000114440918,33.904727935791016
2011-04-27,8.949999809265137,34.25212097167969
2011-04-28,9.069999694824219,33.96385955810547
2011-04-29,9.100000381469727,34.148643493652344
2011-05-02,9.029999732971191,33.55486297607422
2011-05-03,8.800000190734863,32.9315071105957
2011-05-04,8.789999961853027,32.44121170043945
2011-05-05,8.869999885559082,32.268741607666016
2011-05-06,8.920000076293945,32.60136413574219
2011-05-09,8.9399995803833,32.69745635986328
2011-05-10,8.9399995803833,33.352821350097656
2011-05-11,8.880000114440918,33.10890579223633
2011-05-12,8.930000305175781,33.38239669799805
2011-05-13,8.899999618530273,33.23949432373047
2011-05-16,8.670000076293945,31.77351188659668
2011-05-17,8.539999961853027,32.04945755004883
2011-05-18,8.670000076293945,33.07686996459961
2011-05-19,8.640000343322754,33.46123504638672
2011-05-20,8.619999885559082,36.12216567993164
2011-05-23,8.489999771118164,35.799400329589844
2011-05-24,8.390000343322754,37.10523986816406
2011-05-25,8.430000305175781,37.18654251098633
2011-05-26,8.479999542236328,37.834529876708984
2011-05-27,8.489999771118164,37.2776985168457
2011-05-31,8.680000305175781,37.51423263549805
2011-06-01,8.369999885559082,35.91767120361328
2011-06-02,8.239999771118164,36.523773193359375
2011-06-03,7.96999979019165,35.723026275634766
2011-06-06,7.800000190734863,35.19083786010742
2011-06-07,7.710000038146973,34.99619674682617
2011-06-08,7.619999885559082,34.56256103515625
2011-06-09,7.639999866485596,34.94200134277344
2011-06-10,7.590000152587891,34.5674934387207
2011-06-13,7.539999961853027,33.77907180786133
2011-06-14,7.670000076293945,34.646339416503906
2011-06-15,7.5,34.360538482666016
2011-06-16,7.190000057220459,33.82341384887695
2011-06-17,7.0,34.377777099609375
2011-06-20,6.889999866485596,34.358070373535156
2011-06-21,7.21999979019165,35.45940017700195
2011-06-22,7.059999942779541,35.0233039855957
2011-06-23,7.059999942779541,35.59736633300781
2011-06-24,6.900000095367432,35.242576599121094
2011-06-27,6.920000076293945,35.74766540527344
2011-06-28,6.949999809265137,36.309417724609375
2011-06-29,6.889999866485596,36.03347396850586
2011-06-30,6.989999771118164,36.70608901977539
2011-07-01,7.110000133514404,36.80711364746094
2011-07-05,7.139999866485596,37.93061828613281
2011-07-06,7.0,38.50714874267578
2011-07-07,7.150000095367432,38.96049880981445
2011-07-08,6.949999809265137,38.600772857666016
2011-07-11,6.760000228881836,37.55611801147461
2011-07-12,6.429999828338623,37.17914962768555
2011-07-13,6.480000019073486,37.666988372802734
2011-07-14,6.440000057220459,37.07566833496094
2011-07-15,6.429999828338623,38.04148483276367
2011-07-18,6.179999828338623,37.60539245605469
2011-07-19,6.480000019073486,39.253692626953125
2011-07-20,6.599999904632568,38.14989471435547
2011-07-21,6.5,36.24042892456055
2011-07-22,7.75,37.05842208862305
2011-07-25,7.630000114440918,36.866241455078125
2011-07-26,7.659999847412109,37.388580322265625
2011-07-27,7.510000228881836,35.82158279418945
2011-07-28,7.420000076293945,35.99650955200195
2011-07-29,7.340000152587891,35.6540412902832
2011-08-01,7.21999979019165,35.88810729980469
2011-08-02,7.110000133514404,35.296783447265625
2011-08-03,7.159999847412109,35.474185943603516
2011-08-04,6.5,33.36759948730469
2011-08-05,6.559999942779541,33.43166732788086
2011-08-08,5.940000057220459,30.78059196472168
2011-08-09,6.179999828338623,32.648162841796875
2011-08-10,5.849999904632568,31.59365463256836
2011-08-11,6.170000076293945,33.15079879760742
2011-08-12,6.210000038146973,33.03499221801758
2011-08-15,6.429999828338623,33.8455924987793
2011-08-16,6.340000152587891,32.81078338623047
2011-08-17,6.139999866485596,31.1205997467041
2011-08-18,5.789999961853027,28.10240936279297
2011-08-19,5.980000019073486,27.348482131958008
2011-08-22,6.050000190734863,27.31398582458496
2011-08-23,6.5,29.235774993896484
2011-08-24,6.340000152587891,28.68387222290039
2011-08-25,6.369999885559082,27.710662841796875
2011-08-26,6.489999771118164,28.949966430664062
2011-08-29,6.829999923706055,31.187124252319336
2011-08-30,6.840000152587891,30.418411254882812
2011-08-31,6.829999923706055,31.721773147583008
2011-09-01,6.679999828338623,31.29060173034668
2011-09-02,6.320000171661377,30.455366134643555
2011-09-06,6.269999980926514,29.79505729675293
2011-09-07,6.760000228881836,30.91117286682129
2011-09-08,6.809999942779541,30.770732879638672
2011-09-09,6.519999980926514,30.361740112304688
2011-09-12,6.710000038146973,30.48739242553711
2011-09-13,6.960000038146973,31.187124252319336
2011-09-14,7.210000038146973,32.118446350097656
2011-09-15,7.340000152587891,32.576725006103516
2011-09-16,7.199999809265137,33.64602279663086
2011-09-19,6.920000076293945,33.52775573730469
2011-09-20,6.739999771118164,31.638004302978516
2011-09-21,6.480000019073486,31.20929527282715
2011-09-22,6.119999885559082,28.910541534423828
2011-09-23,6.170000076293945,29.639841079711914
2011-09-26,6.400000095367432,29.856653213500977
2011-09-27,6.489999771118164,30.736242294311523
2011-09-28,6.150000095367432,29.765493392944336
2011-09-29,5.309999942779541,29.455055236816406
2011-09-30,5.079999923706055,28.156614303588867
2011-10-03,4.53000020980835,27.572689056396484
2011-10-04,4.71999979019165,28.974607467651367
2011-10-05,4.829999923706055,28.888370513916016
2011-10-06,4.849999904632568,30.058691024780273
2011-10-07,4.730000019073486,29.80245018005371
2011-10-10,4.840000152587891,30.97770118713379
2011-10-11,4.860000133514404,31.43596649169922
2011-10-12,4.929999828338623,31.35466194152832
2011-10-13,4.96999979019165,31.91887855529785
2011-10-14,4.920000076293945,32.47323989868164
2011-10-17,4.670000076293945,31.221614837646484
2011-10-18,4.829999923706055,31.916410446166992
2011-10-19,4.730000019073486,31.381765365600586
2011-10-20,4.539999961853027,31.458145141601562
2011-10-21,4.71999979019165,31.854820251464844
2011-10-24,5.059999942779541,32.65309524536133
2011-10-25,4.909999847412109,31.921342849731445
2011-10-26,5.099999904632568,30.443044662475586
2011-10-27,5.539999961853027,32.85759735107422
2011-10-28,5.940000057220459,34.28169250488281
2011-10-31,5.829999923706055,32.81078338623047
2011-11-01,5.300000190734863,32.11598205566406
2011-11-02,5.460000038146973,31.990327835083008
2011-11-03,5.730000019073486,32.781219482421875
2011-11-04,5.670000076293945,32.35744094848633
2011-11-07,5.679999828338623,32.85266876220703
2011-11-08,5.75,33.04731750488281
2011-11-09,5.380000114440918,31.721773147583008
2011-11-10,5.659999847412109,31.490175247192383
2011-11-11,5.949999809265137,31.997722625732422
2011-11-14,5.789999961853027,32.89702224731445
2011-11-15,5.760000228881836,33.655879974365234
2011-11-16,5.679999828338623,32.46338653564453
2011-11-17,5.440000057220459,31.06639289855957
2011-11-18,5.46999979019165,27.947187423706055
2011-11-21,5.420000076293945,27.589935302734375
2011-11-22,5.300000190734863,26.670928955078125
2011-11-23,5.050000190734863,26.064823150634766
2011-11-25,4.989999771118164,25.852935791015625
2011-11-28,5.300000190734863,27.39282989501953
2011-11-29,5.320000171661377,27.24746322631836
2011-11-30,5.690000057220459,29.176637649536133
2011-12-01,5.699999809265137,29.16678237915039
2011-12-02,5.650000095367432,29.47722625732422
2011-12-05,5.760000228881836,30.80030059814453
2011-12-06,5.659999847412109,30.383913040161133
2011-12-07,5.71999979019165,30.204051971435547
2011-12-08,5.46999979019165,29.72114372253418
2011-12-09,5.539999961853027,30.521888732910156
2011-12-12,5.300000190734863,28.597639083862305
2011-12-13,5.179999828338623,27.92255401611328
2011-12-14,5.070000171661377,26.70049285888672
2011-12-15,5.039999961853027,26.291500091552734
2011-12-16,5.130000114440918,26.377731323242188
2011-12-19,4.860000133514404,25.49321937561035
2011-12-20,5.190000057220459,25.7026424407959
2011-12-21,5.079999923706055,24.399276733398438
2011-12-22,5.449999809265137,24.72203826904297
2011-12-23,5.409999847412109,24.150432586669922
2011-12-27,5.380000114440918,24.709720611572266
2011-12-28,5.28000020980835,24.670297622680664
2011-12-29,5.340000152587891,25.177846908569336
2011-12-30,5.400000095367432,24.997989654541016
2012-01-03,5.480000019073486,24.933929443359375
2012-01-04,5.460000038146973,24.017385482788086
2012-01-05,5.460000038146973,24.335220336914062
2012-01-06,5.429999828338623,24.89943504333496
2012-01-09,5.590000152587891,24.823057174682617
2012-01-10,5.710000038146973,25.818445205688477
2012-01-11,5.809999942779541,26.07221794128418
2012-01-12,5.820000171661377,26.0377254486084
2012-01-13,5.659999847412109,25.599163055419922
2012-01-17,5.730000019073486,25.485824584960938
2012-01-18,5.96999979019165,26.535419464111328
2012-01-19,6.21999979019165,28.213285446166992
2012-01-20,6.420000076293945,28.134445190429688
2012-01-23,6.519999980926514,28.272415161132812
2012-01-24,6.53000020980835,28.957355499267578
2012-01-25,6.730000019073486,29.10765266418457
2012-01-26,6.769999980926514,28.634597778320312
2012-01-27,6.820000171661377,28.728221893310547
2012-01-30,6.739999771118164,28.47444725036621
2012-01-31,6.710000038146973,28.77750015258789
2012-02-01,6.900000095367432,29.39838218688965
2012-02-02,6.929999828338623,29.142147064208984
2012-02-03,7.079999923706055,30.576093673706055
2012-02-06,6.920000076293945,30.361740112304688
2012-02-07,7.130000114440918,30.255796432495117
2012-02-08,7.25,30.502180099487305
2012-02-09,7.239999771118164,30.94813346862793
2012-02-10,7.050000190734863,31.6453914642334
2012-02-13,7.289999961853027,32.579185485839844
2012-02-14,7.320000171661377,32.42396926879883
2012-02-15,7.300000190734863,32.18251037597656
2012-02-16,7.590000152587891,32.46091842651367
2012-02-17,7.420000076293945,31.825252532958984
2012-02-21,7.28000020980835,31.440895080566406
2012-02-22,7.139999866485596,31.554235458374023
2012-02-23,7.289999961853027,32.465850830078125
2012-02-24,7.460000038146973,35.390403747558594
2012-02-27,7.46999979019165,35.3189697265625
2012-02-28,7.519999980926514,35.346065521240234
2012-02-29,7.349999904632568,35.272151947021484
2012-03-01,7.510000228881836,35.720558166503906
2012-03-02,7.460000038146973,35.4273681640625
2012-03-05,7.070000171661377,35.00605392456055
2012-03-06,6.900000095367432,34.66358184814453
2012-03-07,7.170000076293945,35.346065521240234
2012-03-08,7.46999979019165,35.99158477783203
2012-03-09,7.579999923706055,36.324195861816406
2012-03-12,7.5,36.260135650634766
2012-03-13,7.760000228881836,37.51423263549805
2012-03-14,7.760000228881836,37.35408020019531
2012-03-15,8.25,37.55611801147461
2012-03-16,8.199999809265137,37.29987716674805
2012-03-19,8.180000305175781,36.942623138427734
2012-03-20,8.0600004196167,37.201324462890625
2012-03-21,8.039999961853027,38.03409194946289
2012-03-22,8.029999732971191,37.65713119506836
2012-03-23,8.09000015258789,37.91830062866211
2012-03-26,8.239999771118164,38.765846252441406
2012-03-27,8.1899995803833,37.81974411010742
2012-03-28,8.079999923706055,37.95771789550781
2012-03-29,8.119999885559082,38.536720275878906
2012-03-30,8.020000457763672,38.0685920715332
2012-04-02,8.199999809265137,38.72643280029297
2012-04-03,7.980000019073486,39.007320404052734
2012-04-04,7.809999942779541,38.35685348510742
2012-04-05,7.869999885559082,38.69193649291992
2012-04-09,7.75,38.81020736694336
2012-04-10,7.53000020980835,37.876407623291016
2012-04-11,7.639999866485596,38.948177337646484
2012-04-12,7.920000076293945,39.002384185791016
2012-04-13,7.730000019073486,39.266014099121094
2012-04-16,7.699999809265137,38.17206954956055
2012-04-17,7.940000057220459,38.47758483886719
2012-04-18,7.96999979019165,39.08615493774414
2012-04-19,7.96999979019165,39.315284729003906
2012-04-20,7.760000228881836,38.657447814941406
2012-04-23,7.389999866485596,38.1893196105957
2012-04-24,7.309999942779541,36.952476501464844
2012-04-25,7.389999866485596,37.1298713684082
2012-04-26,7.449999809265137,38.4849739074707
2012-04-27,7.329999923706055,38.59831237792969
2012-04-30,7.360000133514404,38.36917495727539
2012-05-01,7.590000152587891,38.652523040771484
2012-05-02,7.630000114440918,39.16006851196289
2012-05-03,7.409999847412109,38.81020736694336
2012-05-04,7.179999828338623,37.59553527832031
2012-05-07,7.179999828338623,37.40829086303711
2012-05-08,7.03000020980835,35.97679901123047
2012-05-09,6.860000133514404,36.70608901977539
2012-05-10,6.78000020980835,33.37006759643555
2012-05-11,6.78000020980835,33.94660949707031
2012-05-14,6.75,33.643550872802734
2012-05-15,6.599999904632568,34.02545928955078
2012-05-16,6.389999866485596,33.65094757080078
2012-05-17,6.130000114440918,32.966007232666016
2012-05-18,6.010000228881836,35.8683967590332
2012-05-21,6.300000190734863,36.72334289550781
2012-05-22,6.159999847412109,36.821895599365234
2012-05-23,6.079999923706055,37.10770034790039
2012-05-24,6.019999980926514,36.02361297607422
2012-05-25,6.21999979019165,36.21826171875
2012-05-29,6.460000038146973,35.89549255371094
2012-05-30,6.150000095367432,34.72764205932617
2012-05-31,6.079999923706055,34.153564453125
2012-06-01,5.730000019073486,32.2736701965332
2012-06-04,5.630000114440918,32.33034133911133
2012-06-05,5.829999923706055,32.95122146606445
