date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2008-07-11,13.390971183776855,23.344430923461914,10.856940269470215,23.41463851928711,8.729315757751465,16.646474838256836,,10.83169174194336,22.6556339263916,10.672935485839844
2008-07-14,13.540440559387207,23.498525619506836,10.29898452758789,23.520784378051758,8.6625337600708,16.65883445739746,,10.756730079650879,22.809999465942383,10.617159843444824
2008-07-15,13.407955169677734,22.508249282836914,9.979317665100098,23.053768157958984,8.642889976501465,16.627931594848633,,10.681771278381348,22.920265197753906,10.617159843444824
2008-07-16,13.458910942077637,21.928918838500977,11.287034034729004,23.58446502685547,8.768603324890137,16.83809471130371,,10.470277786254883,23.081981658935547,11.04344367980957
2008-07-17,13.543834686279297,21.569339752197266,11.775246620178223,24.235462188720703,8.858963966369629,16.8690128326416,,10.304296493530273,23.309860229492188,11.09523868560791
2008-07-18,13.452117919921875,21.946046829223633,12.013540267944336,24.270837783813477,8.957178115844727,16.58466148376465,,10.31500244140625,23.302505493164062,11.437853813171387
2008-07-21,13.73067569732666,22.602428436279297,12.060042381286621,24.292072296142578,8.780386924743652,16.54757308959961,,10.497047424316406,22.890853881835938,11.234675407409668
2008-07-22,13.751052856445312,21.851863861083984,13.07133674621582,24.589262008666992,8.733247756958008,16.83809471130371,,10.46224308013916,23.20694923400879,11.533469200134277
2008-07-23,13.577808380126953,21.058496475219727,13.053905487060547,24.780315399169922,8.890392303466797,16.955543518066406,,10.207913398742676,23.309860229492188,11.75656795501709
2008-07-24,13.234709739685059,21.007129669189453,12.176276206970215,24.164709091186523,8.6625337600708,16.8504638671875,,10.191858291625977,23.28780746459961,11.505582809448242
2008-07-25,13.255084991455078,21.06420135498047,12.129781723022461,24.391132354736328,8.784318923950195,16.757734298706055,,10.068707466125488,23.42746925354004,11.326303482055664
2008-07-28,13.23811149597168,21.14696502685547,11.560202598571777,23.832128524780273,8.599678039550781,16.615568161010742,,10.092803955078125,23.236352920532227,11.059382438659668
2008-07-29,13.499672889709473,20.895830154418945,12.49594497680664,24.73078727722168,8.77253246307373,17.004995346069336,,10.106185913085938,23.471586227416992,11.45378589630127
