date,XOM,CVX
2022-03-14,70.86737060546875,140.67996215820312
2022-03-15,66.8341064453125,133.55819702148438
2022-03-16,66.5831298828125,133.0772247314453
2022-03-17,68.3573989868164,135.380859375
2022-03-18,68.0890884399414,136.4693603515625
2022-03-21,71.1443099975586,138.9248504638672
2022-03-22,70.83271789550781,138.46072387695312
2022-03-23,71.94923400878906,139.9542694091797
2022-03-24,72.16560363769531,140.32553100585938
2022-03-25,73.7408218383789,142.8654022216797
2022-03-28,71.6722640991211,140.3677520751953
2022-03-29,71.29145812988281,138.65481567382812
2022-03-30,72.51181030273438,139.6336212158203
2022-03-31,71.48184204101562,137.39752197265625
2022-04-01,71.94059753417969,138.57044982910156
2022-04-04,71.9752197265625,138.69699096679688
2022-04-05,71.60303497314453,137.84475708007812
2022-04-06,72.39929962158203,139.06826782226562
2022-04-07,73.61099243164062,141.00062561035156
2022-04-08,75.16024017333984,143.3885955810547
2022-04-11,72.57239532470703,139.70114135742188
2022-04-12,74.08702850341797,142.61227416992188
2022-04-13,75.13427734375,144.8568115234375
2022-04-14,76.01708984375,144.78929138183594
2022-04-18,76.64025115966797,146.7300567626953
2022-04-19,75.95650482177734,144.99180603027344
2022-04-20,76.12959289550781,145.58248901367188
2022-04-21,75.32469940185547,138.8741912841797
2022-04-22,73.68023681640625,135.8111572265625
2022-04-25,71.19625091552734,132.89161682128906
2022-04-26,71.22222137451172,132.08151245117188
2022-04-27,73.25614929199219,131.8368377685547
2022-04-28,75.47180938720703,136.51998901367188
2022-04-29,73.7840805053711,132.19967651367188
2022-05-02,74.78809356689453,134.79859924316406
2022-05-03,76.32868194580078,137.1106719970703
2022-05-04,79.36658477783203,141.41407775878906
2022-05-05,78.16352844238281,140.2917938232422
2022-05-06,79.35792541503906,144.0299072265625
2022-05-09,73.10034942626953,134.37669372558594
2022-05-10,73.58502960205078,135.667724609375
2022-05-11,75.11697387695312,137.6759796142578
2022-05-12,75.45797729492188,138.98390197753906
2022-05-13,77.69637298583984,141.6503143310547
2022-05-16,79.52378845214844,145.9875030517578
2022-05-17,80.53804779052734,146.8482208251953
2022-05-18,79.261474609375,142.97726440429688
2022-05-19,79.6899185180664,141.9563751220703
2022-05-20,80.3194580078125,142.77313232421875
2022-05-23,82.09442138671875,146.0910186767578
2022-05-24,82.54036712646484,146.87368774414062
2022-05-25,84.20165252685547,149.23031616210938
2022-05-26,84.49894714355469,150.23422241210938
2022-05-27,85.32958984375,151.6719512939453
2022-05-31,83.93932342529297,148.5922393798828
2022-06-01,85.54817199707031,150.00448608398438
2022-06-02,85.3995361328125,149.7322540283203
2022-06-03,86.6411361694336,151.09347534179688
2022-06-06,86.42255401611328,150.43836975097656
2022-06-07,90.3834457397461,153.30538940429688
2022-06-08,91.45018005371094,154.09661865234375
2022-06-09,89.47412109375,151.02542114257812
2022-06-10,87.83901977539062,149.2218017578125
2022-06-13,83.8082046508789,142.35626220703125
2022-06-14,84.02679443359375,142.54339599609375
2022-06-15,82.96878814697266,139.74444580078125
2022-06-16,79.90851593017578,132.27484130859375
2022-06-17,75.30058288574219,126.23448944091797
2022-06-21,79.98719024658203,131.51766967773438
2022-06-22,76.82199096679688,125.80062103271484
2022-06-23,74.50489807128906,121.17253112792969
2022-06-24,75.98258209228516,123.16332244873047
2022-06-27,77.84498596191406,125.5453872680664
2022-06-28,80.00466918945312,127.56166076660156
2022-06-29,77.04930114746094,125.04346466064453
2022-06-30,74.88087463378906,123.17179870605469
2022-07-01,76.55094909667969,124.64362335205078
2022-07-05,74.15516662597656,121.36822509765625
2022-07-06,72.81737518310547,119.7687759399414
2022-07-07,75.14320373535156,122.099853515625
2022-07-08,75.26561737060547,121.46177673339844
2022-07-11,74.88087463378906,120.38983917236328
2022-07-12,73.88410949707031,118.1864013671875
2022-07-13,74.18138885498047,117.39518737792969
2022-07-14,72.69497680664062,115.65113067626953
2022-07-15,73.91907501220703,117.10591888427734
2022-07-18,75.28311157226562,118.74789428710938
2022-07-19,77.18046569824219,123.02714538574219
2022-07-20,78.02862548828125,124.6521224975586
2022-07-21,76.72581481933594,123.69922637939453
2022-07-22,76.13997650146484,122.66986083984375
2022-07-25,78.6756591796875,126.31957244873047
2022-07-26,78.36962127685547,125.33272552490234
2022-07-27,80.06587982177734,126.983154296875
2022-07-28,81.00147247314453,127.94447326660156
2022-07-29,84.75249481201172,139.33604431152344
2022-08-01,82.61030578613281,136.5541229248047
2022-08-02,82.2518081665039,135.38856506347656
2022-08-03,79.58499908447266,132.1727294921875
2022-08-04,76.23616027832031,128.5825958251953
2022-08-05,77.33786010742188,130.70947265625
2022-08-08,77.7750473022461,130.5137481689453
2022-08-09,79.20902252197266,132.2152862548828
2022-08-10,79.96097564697266,132.56411743164062
2022-08-11,82.27406311035156,135.7969207763672
2022-08-12,82.98919677734375,135.9926300048828
2022-08-15,81.50597381591797,133.40631103515625
2022-08-16,80.74671173095703,133.06600952148438
2022-08-17,81.4000473022461,134.16351318359375
2022-08-18,83.32469177246094,136.5157470703125
2022-08-19,83.05982971191406,135.3739471435547
2022-08-22,82.9980239868164,134.6957550048828
2022-08-23,86.52064514160156,139.06544494628906
2022-08-24,87.03271484375,140.09561157226562
2022-08-25,87.48296356201172,141.3232421875
2022-08-26,86.4058837890625,140.2844696044922
2022-08-29,88.39232635498047,141.3318328857422
2022-08-30,85.02861785888672,137.88926696777344
2022-08-31,84.39295959472656,135.6916046142578
2022-09-01,82.87442779541016,133.5281982421875
2022-09-02,84.39295959472656,135.5113067626953
2022-09-06,83.8279037475586,134.8846435546875
2022-09-07,83.11280059814453,133.15908813476562
2022-09-08,83.7926025390625,133.88018798828125
2022-09-09,85.19635772705078,137.331298828125
2022-09-12,86.17634582519531,139.5032501220703
